applicable_record_count,bootstrap_ci95_high,bootstrap_ci95_low,cohort,comparison,draws,loss_count,median_difference,metric,paired_mean_difference,standardized_mean_effect,statistical_status,tie_count,win_count
381,0.01037880040740648,0.0008949109387958027,ring_risk,V8_FULL_12P5K-minus-GFN2_XTB,10000,137,0.0,bond_delta,0.0055568064990749195,0.11732976606219453,SIGNIFICANT_V8_FULL_12P5K_WORSE,91,153
381,0.0016716548857362231,-0.0009320458865986056,ring_risk,V8_FULL_12P5K-minus-GFN2_XTB,10000,78,0.0,angle_delta,0.00030610285787366505,0.02320693765307531,NOT_SIGNIFICANT,219,84
265,0.0031216659422805683,-0.0005508507224994729,ring_risk,V8_FULL_12P5K-minus-GFN2_XTB,10000,78,0.0,active_angle_delta,0.0012658683442563381,0.08288496633858973,NOT_SIGNIFICANT,118,69
381,-0.006305071852827479,-0.019307452591571204,ring_risk,V8_FULL_12P5K-minus-GFN2_XTB,10000,85,0.0,ring_delta,-0.012884512905451883,-0.1984270307700847,SIGNIFICANT_V8_FULL_12P5K_BETTER,157,139
3,0.0003085034495597938,2.278265128552448e-05,ring_risk,V8_FULL_12P5K-minus-GFN2_XTB,10000,3,0.00015235277533065528,clash_delta,0.0001612129587253245,1.1268407771473135,SIGNIFICANT_V8_FULL_12P5K_WORSE,0,0
171,0.0,0.0,ring_risk,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,0.0,chirality_preserved,0.0,0.0,NOT_SIGNIFICANT,171,0
381,-0.29454335810763205,-0.3645728853784255,ring_risk,V8_FULL_12P5K-minus-GFN2_XTB,10000,2,-0.186986374668777,mean_displacement,-0.32951459133666955,-0.955995567364291,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,379
381,-0.8280599010409023,-1.024832427112573,ring_risk,V8_FULL_12P5K-minus-GFN2_XTB,10000,10,-0.5508877225220203,max_atom_displacement,-0.9261210739173806,-0.9475336081836677,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,371
381,0.05800619763175508,0.02548614451368376,ring_risk,V8_FULL_12P5K-minus-GFN2_XTB,10000,259,0.008697271347045898,rmsd,0.04092011091560908,0.25551362553344237,SIGNIFICANT_V8_FULL_12P5K_WORSE,0,122
381,-0.039881219616557356,-0.056514083022210525,ring_risk,V8_FULL_12P5K-minus-GFN2_XTB,10000,2,-0.008945704810685129,target_loss,-0.04802532004506834,-0.5739094552264666,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,379
746,-0.004021447721179625,-0.021447721179624665,high_flexibility,V8_FULL_12P5K-minus-GFN2_XTB,10000,10,0.0,accepted,-0.012064343163538873,-0.09977909194370913,SIGNIFICANT_V8_FULL_12P5K_WORSE,735,1
746,0.0030219290072652926,-0.028310657458668526,high_flexibility,V8_FULL_12P5K-minus-GFN2_XTB,10000,205,0.0,weighted_bac_delta,-0.011964310733812824,-0.054927351259299616,NOT_SIGNIFICANT,178,363
746,0.008321594898357997,0.0025245895186044656,high_flexibility,V8_FULL_12P5K-minus-GFN2_XTB,10000,207,0.0,bond_delta,0.0053659565422194576,0.13518748992507346,SIGNIFICANT_V8_FULL_12P5K_WORSE,327,212
746,-0.00036752217465789455,-0.0020002716723717152,high_flexibility,V8_FULL_12P5K-minus-GFN2_XTB,10000,102,0.0,angle_delta,-0.001205146089246142,-0.10562355430814499,SIGNIFICANT_V8_FULL_12P5K_BETTER,467,177
448,0.0002551845393099929,-0.0023517927299118516,high_flexibility,V8_FULL_12P5K-minus-GFN2_XTB,10000,102,0.0,active_angle_delta,-0.0010795539305295929,-0.07564125527161536,NOT_SIGNIFICANT,201,145
268,-0.0018999986937825609,-0.018112276850699157,high_flexibility,V8_FULL_12P5K-minus-GFN2_XTB,10000,67,0.0,ring_delta,-0.010060849140829114,-0.14929063649483112,SIGNIFICANT_V8_FULL_12P5K_BETTER,105,96
3,0.0003085034495597938,2.278265128552448e-05,high_flexibility,V8_FULL_12P5K-minus-GFN2_XTB,10000,3,0.00015235277533065528,clash_delta,0.0001612129587253245,1.1268407771473135,SIGNIFICANT_V8_FULL_12P5K_WORSE,0,0
295,0.0,0.0,high_flexibility,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,0.0,chirality_preserved,0.0,0.0,NOT_SIGNIFICANT,295,0
746,-0.29661341431005006,-0.34472774737274625,high_flexibility,V8_FULL_12P5K-minus-GFN2_XTB,10000,2,-0.19589351845206693,mean_displacement,-0.3204904585990439,-0.9569926828918935,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,744
746,-0.8430008617318281,-0.9780277457045864,high_flexibility,V8_FULL_12P5K-minus-GFN2_XTB,10000,9,-0.571033651009202,max_atom_displacement,-0.9098332821281974,-0.9581716907295157,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,737
746,0.05523571631878654,0.032605270843643286,high_flexibility,V8_FULL_12P5K-minus-GFN2_XTB,10000,512,0.009298771619796753,rmsd,0.04368091216835196,0.2740731275243879,SIGNIFICANT_V8_FULL_12P5K_WORSE,0,234
746,-0.039397632177650924,-0.05101566055558561,high_flexibility,V8_FULL_12P5K-minus-GFN2_XTB,10000,1,-0.009194535545248073,target_loss,-0.045102858647877844,-0.5553245297896234,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,745
475,-0.00631578947368421,-0.03368421052631579,low_error_minimal_movement,V8_FULL_12P5K-minus-GFN2_XTB,10000,10,0.0,accepted,-0.018947368421052633,-0.12535290283695918,SIGNIFICANT_V8_FULL_12P5K_WORSE,464,1
475,-0.0035921040013700456,-0.03921558899590035,low_error_minimal_movement,V8_FULL_12P5K-minus-GFN2_XTB,10000,83,0.0,weighted_bac_delta,-0.017480396511186373,-0.08451259003218305,SIGNIFICANT_V8_FULL_12P5K_BETTER,223,169
475,0.0036814937325390542,-0.0009348536262680826,low_error_minimal_movement,V8_FULL_12P5K-minus-GFN2_XTB,10000,75,0.0,bond_delta,0.0013100621045420045,0.051455675876552635,NOT_SIGNIFICANT,303,97
475,0.00028235709404964964,-0.0011289769409371442,low_error_minimal_movement,V8_FULL_12P5K-minus-GFN2_XTB,10000,36,0.0,angle_delta,-0.0004414980025275757,-0.05571523266001736,NOT_SIGNIFICANT,381,58
161,0.0022542360820084436,-0.0017152172329644702,low_error_minimal_movement,V8_FULL_12P5K-minus-GFN2_XTB,10000,36,0.0,active_angle_delta,0.00026710504978339866,0.020823940310798556,NOT_SIGNIFICANT,87,38
119,0.00046013638909373904,-0.015403881511737069,low_error_minimal_movement,V8_FULL_12P5K-minus-GFN2_XTB,10000,21,0.0,ring_delta,-0.007475723238552318,-0.16801132471148145,NOT_SIGNIFICANT,65,33
1,0.0003085034495597938,0.0003085034495597938,low_error_minimal_movement,V8_FULL_12P5K-minus-GFN2_XTB,10000,1,0.0003085034495597938,clash_delta,0.0003085034495597938,0.0,SIGNIFICANT_V8_FULL_12P5K_WORSE,0,0
152,0.0,0.0,low_error_minimal_movement,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,0.0,chirality_preserved,0.0,0.0,NOT_SIGNIFICANT,152,0
475,-0.21865383697912333,-0.27411886192703205,low_error_minimal_movement,V8_FULL_12P5K-minus-GFN2_XTB,10000,1,-0.11977840366307646,mean_displacement,-0.24536965873533564,-0.7897745519842393,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,474
475,-0.6086807088348647,-0.7611679592043908,low_error_minimal_movement,V8_FULL_12P5K-minus-GFN2_XTB,10000,5,-0.34711674973368645,max_atom_displacement,-0.6825139056050562,-0.8015701321162643,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,470
475,0.04709240274307758,0.020468741696229892,low_error_minimal_movement,V8_FULL_12P5K-minus-GFN2_XTB,10000,324,0.004624783992767334,rmsd,0.03351095127039834,0.22660619612501645,SIGNIFICANT_V8_FULL_12P5K_WORSE,0,151
475,-0.02652127389361327,-0.039450891970471136,low_error_minimal_movement,V8_FULL_12P5K-minus-GFN2_XTB,10000,1,-0.003527567202127102,target_loss,-0.03266935634128082,-0.4569006897060104,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,474
1000,-0.006,-0.021,mmff_supported,V8_FULL_12P5K-minus-GFN2_XTB,10000,14,0.0,accepted,-0.013,-0.10669421660042004,SIGNIFICANT_V8_FULL_12P5K_WORSE,985,1
1000,-0.006666928862218735,-0.03169084888885417,mmff_supported,V8_FULL_12P5K-minus-GFN2_XTB,10000,262,0.0,weighted_bac_delta,-0.018468166146955834,-0.0919341321272877,SIGNIFICANT_V8_FULL_12P5K_BETTER,243,495
1000,0.007106097163213416,0.0022567153896903623,mmff_supported,V8_FULL_12P5K-minus-GFN2_XTB,10000,272,0.0,bond_delta,0.004684254761785269,0.11950822571618269,SIGNIFICANT_V8_FULL_12P5K_WORSE,439,289
1000,-0.0004667652495903896,-0.0018432360856677405,mmff_supported,V8_FULL_12P5K-minus-GFN2_XTB,10000,128,0.0,angle_delta,-0.0011682519968599081,-0.10695502635388861,SIGNIFICANT_V8_FULL_12P5K_BETTER,659,213
584,-1.6232319108421104e-05,-0.0022552711399764854,mmff_supported,V8_FULL_12P5K-minus-GFN2_XTB,10000,128,0.0,active_angle_delta,-0.0011434022469560884,-0.08274686131329143,SIGNIFICANT_V8_FULL_12P5K_BETTER,279,177
381,-0.006305071852827479,-0.019307452591571204,mmff_supported,V8_FULL_12P5K-minus-GFN2_XTB,10000,85,0.0,ring_delta,-0.012884512905451883,-0.1984270307700847,SIGNIFICANT_V8_FULL_12P5K_BETTER,157,139
3,0.0003085034495597938,2.278265128552448e-05,mmff_supported,V8_FULL_12P5K-minus-GFN2_XTB,10000,3,0.00015235277533065528,clash_delta,0.0001612129587253245,1.1268407771473135,SIGNIFICANT_V8_FULL_12P5K_WORSE,0,0
358,0.0,0.0,mmff_supported,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,0.0,chirality_preserved,0.0,0.0,NOT_SIGNIFICANT,358,0
1000,-0.26191305660081854,-0.3015274298004471,mmff_supported,V8_FULL_12P5K-minus-GFN2_XTB,10000,3,-0.14998103864490986,mean_displacement,-0.2815317776115262,-0.8744109386794484,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,997
1000,-0.7365223831284093,-0.8481244822556094,mmff_supported,V8_FULL_12P5K-minus-GFN2_XTB,10000,21,-0.43972069676965475,max_atom_displacement,-0.7917957891778787,-0.8774031637124579,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,979
1000,0.04575441902005114,0.027147572465124538,mmff_supported,V8_FULL_12P5K-minus-GFN2_XTB,10000,684,0.005827873945236206,rmsd,0.036254504937678574,0.24160390435211987,SIGNIFICANT_V8_FULL_12P5K_WORSE,0,316
1000,-0.0341131417197898,-0.04328991449577694,mmff_supported,V8_FULL_12P5K-minus-GFN2_XTB,10000,3,-0.005673107292039958,target_loss,-0.03861146060103616,-0.5145241468248503,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,997
999,-0.007007007007007007,-0.022022022022022022,xtb_converged,V8_FULL_12P5K-minus-GFN2_XTB,10000,14,0.0,accepted,-0.014014014014014014,-0.11915943329903934,SIGNIFICANT_V8_FULL_12P5K_WORSE,985,0
999,-0.0064169978469432055,-0.031710786326842676,xtb_converged,V8_FULL_12P5K-minus-GFN2_XTB,10000,262,0.0,weighted_bac_delta,-0.018362490987616952,-0.09137496606447779,SIGNIFICANT_V8_FULL_12P5K_BETTER,243,494
999,0.007167832590816719,0.0023421753434701128,xtb_converged,V8_FULL_12P5K-minus-GFN2_XTB,10000,272,0.0,bond_delta,0.004733432641810364,0.12079754765328432,SIGNIFICANT_V8_FULL_12P5K_WORSE,439,288
999,-0.00048214568766076423,-0.0018387659160943293,xtb_converged,V8_FULL_12P5K-minus-GFN2_XTB,10000,128,0.0,angle_delta,-0.0011694214182781863,-0.10700910368368721,SIGNIFICANT_V8_FULL_12P5K_BETTER,658,213
584,-1.6232319108421104e-05,-0.0022552711399764854,xtb_converged,V8_FULL_12P5K-minus-GFN2_XTB,10000,128,0.0,active_angle_delta,-0.0011434022469560884,-0.08274686131329143,SIGNIFICANT_V8_FULL_12P5K_BETTER,279,177
380,-0.006160476346941371,-0.01924711224255397,xtb_converged,V8_FULL_12P5K-minus-GFN2_XTB,10000,85,0.0,ring_delta,-0.012763620756174389,-0.19643618521891276,SIGNIFICANT_V8_FULL_12P5K_BETTER,157,138
3,0.0003085034495597938,2.278265128552448e-05,xtb_converged,V8_FULL_12P5K-minus-GFN2_XTB,10000,3,0.00015235277533065528,clash_delta,0.0001612129587253245,1.1268407771473135,SIGNIFICANT_V8_FULL_12P5K_WORSE,0,0
358,0.0,0.0,xtb_converged,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,0.0,chirality_preserved,0.0,0.0,NOT_SIGNIFICANT,358,0
999,-0.26192620079959444,-0.3015061299533509,xtb_converged,V8_FULL_12P5K-minus-GFN2_XTB,10000,2,-0.15037905285134912,mean_displacement,-0.2818152176039,-0.8751922832435455,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,997
999,-0.7365289584879998,-0.8481703792724813,xtb_converged,V8_FULL_12P5K-minus-GFN2_XTB,10000,20,-0.44145750254392624,max_atom_displacement,-0.7925967387271229,-0.8781969784647617,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,979
999,0.04561896398232353,0.027053837636387808,xtb_converged,V8_FULL_12P5K-minus-GFN2_XTB,10000,684,0.005850315093994141,rmsd,0.036290944655527464,0.24173279545576676,SIGNIFICANT_V8_FULL_12P5K_WORSE,0,315
999,-0.0341216868726203,-0.04330637312598349,xtb_converged,V8_FULL_12P5K-minus-GFN2_XTB,10000,3,-0.005693205846114324,target_loss,-0.03865011070700526,-0.5148496344360871,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,996
41,0.0,0.0,charged,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,0.0,accepted,0.0,0.0,NOT_SIGNIFICANT,41,0
41,0.21757431938018354,-0.0216443192486392,charged,V8_FULL_12P5K-minus-GFN2_XTB,10000,11,-0.007973790197866037,weighted_bac_delta,0.06880087967483633,0.15968034583650842,NOT_SIGNIFICANT,6,24
41,0.01934509139462577,-0.005644662210308924,charged,V8_FULL_12P5K-minus-GFN2_XTB,10000,11,0.0,bond_delta,0.005744871842425044,0.13784127887261471,NOT_SIGNIFICANT,14,16
41,0.008387141528811941,-0.0037816968422791945,charged,V8_FULL_12P5K-minus-GFN2_XTB,10000,7,0.0,angle_delta,0.0012452383184941803,0.06066783021152398,NOT_SIGNIFICANT,23,11
22,0.017392976691057396,-0.005109791765624487,charged,V8_FULL_12P5K-minus-GFN2_XTB,10000,7,0.0,active_angle_delta,0.004228392912244255,0.15281244420551526,NOT_SIGNIFICANT,8,7
17,0.07398986521122208,-0.0003778069060953221,charged,V8_FULL_12P5K-minus-GFN2_XTB,10000,8,0.0,ring_delta,0.036253643824773675,0.4523881766357361,NOT_SIGNIFICANT,7,2
1,0.00015235277533065528,0.00015235277533065528,charged,V8_FULL_12P5K-minus-GFN2_XTB,10000,1,0.00015235277533065528,clash_delta,0.00015235277533065528,0.0,SIGNIFICANT_V8_FULL_12P5K_WORSE,0,0
16,0.0,0.0,charged,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,0.0,chirality_preserved,0.0,0.0,NOT_SIGNIFICANT,16,0
41,-0.3002784645676091,-0.5574283322239175,charged,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,-0.2590590100735426,mean_displacement,-0.42094444047387053,-0.9878501100812269,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,41
41,-0.8261729145851328,-1.6051792388789003,charged,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,-0.807052478659898,max_atom_displacement,-1.1850534141029618,-0.9128036062053211,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,41
41,0.1542398633753381,0.0408580828730653,charged,V8_FULL_12P5K-minus-GFN2_XTB,10000,32,0.0360676646232605,rmsd,0.09202826168478989,0.48401900808030895,SIGNIFICANT_V8_FULL_12P5K_WORSE,0,9
41,-0.03651191221509679,-0.10997798845694619,charged,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,-0.01531189517504572,target_loss,-0.0696113727944754,-0.5587617449146012,SIGNIFICANT_V8_FULL_12P5K_BETTER,0,41
0,,,radical_open_shell,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,,accepted,,,NOT_APPLICABLE,0,0
0,,,radical_open_shell,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,,weighted_bac_delta,,,NOT_APPLICABLE,0,0
0,,,radical_open_shell,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,,bond_delta,,,NOT_APPLICABLE,0,0
0,,,radical_open_shell,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,,angle_delta,,,NOT_APPLICABLE,0,0
0,,,radical_open_shell,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,,active_angle_delta,,,NOT_APPLICABLE,0,0
0,,,radical_open_shell,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,,ring_delta,,,NOT_APPLICABLE,0,0
0,,,radical_open_shell,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,,clash_delta,,,NOT_APPLICABLE,0,0
0,,,radical_open_shell,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,,chirality_preserved,,,NOT_APPLICABLE,0,0
0,,,radical_open_shell,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,,mean_displacement,,,NOT_APPLICABLE,0,0
0,,,radical_open_shell,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,,max_atom_displacement,,,NOT_APPLICABLE,0,0
0,,,radical_open_shell,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,,rmsd,,,NOT_APPLICABLE,0,0
0,,,radical_open_shell,V8_FULL_12P5K-minus-GFN2_XTB,10000,0,,target_loss,,,NOT_APPLICABLE,0,0
1000,0.016,-0.002,natural,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,8,0.0,accepted,0.007,0.04618276996788599,NOT_SIGNIFICANT,977,15
1000,-0.008638057012879955,-0.01906297416354552,natural,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,204,-0.007675948803807842,weighted_bac_delta,-0.013941368316234331,-0.16233094575758478,SIGNIFICANT_V8_FULL_12P5K_BETTER,225,571
1000,0.005709528884105384,0.0012179402188630774,natural,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,226,0.0,bond_delta,0.0034420044738799334,0.09362242672544142,SIGNIFICANT_V8_FULL_12P5K_WORSE,461,313
1000,-0.0028340558337746186,-0.0037495965339476244,natural,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,22,0.0,angle_delta,-0.003285214485600591,-0.44559556225426944,SIGNIFICANT_V8_FULL_12P5K_BETTER,739,239
584,-0.004898113249350589,-0.0063578800518147025,natural,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,22,0.0,active_angle_delta,-0.005625367269864025,-0.6291137838576399,SIGNIFICANT_V8_FULL_12P5K_BETTER,323,239
381,-0.006760803420888628,-0.018114414477715966,natural,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,56,0.0,ring_delta,-0.012474983148374582,-0.21768846122585836,SIGNIFICANT_V8_FULL_12P5K_BETTER,179,146
3,8.24179733172059e-06,0.0,natural,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,2,1.1287338566035032e-06,clash_delta,3.1235103961080313e-06,0.6990298588159168,NOT_SIGNIFICANT,1,0
358,0.0,0.0,natural,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,0,0.0,chirality_preserved,0.0,0.0,NOT_SIGNIFICANT,358,0
1000,0.0013619442869261546,0.0011251479450096668,natural,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,842,0.000749185390304774,mean_displacement,0.0012412388595112135,0.6379853441407676,SIGNIFICANT_V8_FULL_12P5K_WORSE,6,152
1000,0.010557147494057426,0.008671281387342605,natural,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,780,0.003832375747151673,max_atom_displacement,0.009583202326786704,0.6259944530215434,SIGNIFICANT_V8_FULL_12P5K_WORSE,6,214
1000,0.00019102872705552726,0.00011530612166970969,natural,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,675,0.0001507103443145752,rmsd,0.0001518677407875657,0.24979331990386153,SIGNIFICANT_V8_FULL_12P5K_WORSE,6,319
1000,3.031309079039257e-06,1.877276535054051e-06,natural,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,808,5.369952305045445e-07,target_loss,2.4385704013560883e-06,0.26289619225264965,SIGNIFICANT_V8_FULL_12P5K_WORSE,6,186
584,0.025684931506849314,-0.0017123287671232876,active_angle,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,6,0.0,accepted,0.011986301369863013,0.06654320536037822,NOT_SIGNIFICANT,565,13
584,-0.006120091747208299,-0.02266874407469619,active_angle,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,169,-0.015497341446462087,weighted_bac_delta,-0.01450277020707522,-0.1442374972185142,SIGNIFICANT_V8_FULL_12P5K_BETTER,11,404
584,0.01231895659468934,0.0053717470449580465,active_angle,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,190,0.0,bond_delta,0.008849090789699901,0.2087284278574446,SIGNIFICANT_V8_FULL_12P5K_WORSE,212,182
584,-0.004898113249350589,-0.0063578800518147025,active_angle,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,22,0.0,angle_delta,-0.005625367269864025,-0.6291137838576399,SIGNIFICANT_V8_FULL_12P5K_BETTER,323,239
584,-0.004898113249350589,-0.0063578800518147025,active_angle,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,22,0.0,active_angle_delta,-0.005625367269864025,-0.6291137838576399,SIGNIFICANT_V8_FULL_12P5K_BETTER,323,239
265,-0.002736266925930992,-0.016425803525830215,active_angle,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,43,0.0,ring_delta,-0.009768114899689297,-0.1746064080824996,SIGNIFICANT_V8_FULL_12P5K_BETTER,131,91
3,8.24179733172059e-06,0.0,active_angle,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,2,1.1287338566035032e-06,clash_delta,3.1235103961080313e-06,0.6990298588159168,NOT_SIGNIFICANT,1,0
234,0.0,0.0,active_angle,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,0,0.0,chirality_preserved,0.0,0.0,NOT_SIGNIFICANT,234,0
584,0.0019869559756942132,0.0016072495354184295,active_angle,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,522,0.001171231153421104,mean_displacement,0.001795251587394239,0.7826838550759858,SIGNIFICANT_V8_FULL_12P5K_WORSE,1,61
584,0.016196032668743362,0.013325701391325197,active_angle,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,516,0.008728776592761278,max_atom_displacement,0.014772690959395969,0.8479124152955485,SIGNIFICANT_V8_FULL_12P5K_WORSE,1,67
584,0.00019691151978243899,7.678726719921991e-05,active_angle,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,373,0.00012928247451782227,rmsd,0.00013484517654582654,0.1818899602891329,SIGNIFICANT_V8_FULL_12P5K_WORSE,1,210
584,4.583051061576137e-06,2.644842864051205e-06,active_angle,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,418,5.814183623442659e-07,target_loss,3.571685287936525e-06,0.29986822079411535,SIGNIFICANT_V8_FULL_12P5K_WORSE,1,165
3,0.0,0.0,active_clash,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,0,0.0,accepted,0.0,0.0,NOT_SIGNIFICANT,3,0
3,0.5540436170704197,0.0,active_clash,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,2,0.26274538558209315,weighted_bac_delta,0.27226300088417094,0.9823867849849781,NOT_SIGNIFICANT,1,0
3,0.18644067645072937,0.0,active_clash,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,2,0.1428571455180645,bond_delta,0.10976594065626462,1.1255054700317053,NOT_SIGNIFICANT,1,0
3,0.0,0.0,active_clash,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,0,0.0,angle_delta,0.0,0.0,NOT_SIGNIFICANT,3,0
3,0.0,0.0,active_clash,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,0,0.0,active_angle_delta,0.0,0.0,NOT_SIGNIFICANT,3,0
3,0.055555522441864014,0.0,active_clash,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,1,0.0,ring_delta,0.018518507480621338,0.5773502691896258,NOT_SIGNIFICANT,2,0
3,8.24179733172059e-06,0.0,active_clash,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,2,1.1287338566035032e-06,clash_delta,3.1235103961080313e-06,0.6990298588159168,NOT_SIGNIFICANT,1,0
2,0.0,0.0,active_clash,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,0,0.0,chirality_preserved,0.0,0.0,NOT_SIGNIFICANT,2,0
3,0.01391738560050726,0.0,active_clash,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,2,0.002714073285460472,mean_displacement,0.0055438196286559105,0.7514392902957463,NOT_SIGNIFICANT,1,0
3,0.0035531949251890182,-0.015169866383075714,active_clash,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,1,0.0,max_atom_displacement,-0.003872223819295565,-0.3894016445672966,NOT_SIGNIFICANT,1,1
3,0.0,-0.00558161735534668,active_clash,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,0,-0.0020203590393066406,rmsd,-0.002533992131551107,-0.8966596596226979,NOT_SIGNIFICANT,1,2
3,0.00010827479491126724,0.0,active_clash,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,2,1.6242096535279416e-05,target_loss,4.150563048218222e-05,0.7108188997882119,NOT_SIGNIFICANT,1,0
381,0.031496062992125984,-0.0026246719160104987,ring_risk,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,3,0.0,accepted,0.013123359580052493,0.07736413640725438,NOT_SIGNIFICANT,370,8
381,-0.016166242148367475,-0.04043731745215284,ring_risk,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,98,-0.03134549723472446,weighted_bac_delta,-0.028432778228873152,-0.22988824006855874,SIGNIFICANT_V8_FULL_12P5K_BETTER,27,256
381,0.009103335220833599,0.00023789813166381581,ring_risk,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,112,0.0,bond_delta,0.004523444976999847,0.10033564664521193,SIGNIFICANT_V8_FULL_12P5K_WORSE,103,166
381,-0.0024277601520936655,-0.004005246018786766,ring_risk,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,15,0.0,angle_delta,-0.0032058977240848104,-0.40497687091553913,SIGNIFICANT_V8_FULL_12P5K_BETTER,271,95
265,-0.003514690541240545,-0.005738266502542175,ring_risk,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,15,0.0,active_angle_delta,-0.004609234086325708,-0.5037799750060741,SIGNIFICANT_V8_FULL_12P5K_BETTER,155,95
381,-0.006760803420888628,-0.018114414477715966,ring_risk,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,56,0.0,ring_delta,-0.012474983148374582,-0.21768846122585836,SIGNIFICANT_V8_FULL_12P5K_BETTER,179,146
3,8.24179733172059e-06,0.0,ring_risk,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,2,1.1287338566035032e-06,clash_delta,3.1235103961080313e-06,0.6990298588159168,NOT_SIGNIFICANT,1,0
171,0.0,0.0,ring_risk,V8_FULL_12P5K-minus-MATCHED_D1_12P5K,10000,0,0.0,chirality_preserved,0.0,0.0,NOT_SIGNIFICANT,171,0
