method,molecule_id,sample_id,source,severity,update_scale,rotatable_bond_count,has_ring,clean_valid,groups,aligned_RMSD,delta_aligned_RMSD,bond_outlier_rate,bond_outlier_magnitude,angle_outlier_rate,angle_outlier_magnitude,ring_bond_outlier_rate,ring_planarity_outlier_rate,clash_penetration,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,total_thresholded_validity_score,chirality_error,mean_displacement,molecule_rms_displacement,max_displacement,coordinate_unchanged,mean_torsion_change,high_flex_torsion_change,accepted,selected_step,uncertainty,reject_reasons,rigid_gate_mean,global_safety_gate_mean,velocity_norm_mean,torsion_gate_max,torsion_contribution_max,torsion_gate_mean,torsion_gate_active_fraction,torsion_velocity_norm,torsion_velocity_fraction,delta_bond_outlier_rate,delta_bond_outlier_magnitude,delta_angle_outlier_rate,delta_angle_outlier_magnitude,delta_ring_bond_outlier_rate,delta_ring_planarity_outlier_rate,delta_clash_penetration,delta_severe_clash_rate,delta_chirality_error,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_total_thresholded_validity_score
run_a_stage2b,Cn1nnnc1SCC(=O)Nc1ccccc1Cc1ccccc1,val::Cn1nnnc1SCC(=O)Nc1ccccc1Cc1ccccc1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.35,8,True,False,all;Cartesian_medium;unseen_update_scale_0.35;rotatable_ge_6;ring,1.8091728687286377,0.004256129264831543,0.41860464215278625,1.4622913599014282,0.014285714365541935,0.017025919631123543,0.47058823704719543,0.0,0.0,0.0,0.0,3.889336145510171,1.2733079134486616,0.0,0.007521454244852066,0.009410508908331394,0.014189066365361214,0.0,0.0012517273426055908,0.007863998413085938,1.0,4.0,0.18605948984622955,,0.11381172388792038,0.7112216055393219,0.007510133436881006,0.0,0.0,0.0,0.0,0.0,0.0,-0.13953492045402527,-1.2622817754745483,0.0,-0.0007141809910535812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45528390957042575
run_a_stage2b,Fc1ccc(CN2CCCCCC2)c(F)c1,val::Fc1ccc(CN2CCCCCC2)c(F)c1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,mild,0.35,2,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_le_2;ring,0.6086798906326294,0.0017387866973876953,0.2647058963775635,0.7141466736793518,0.0634920671582222,0.041106559336185455,0.4615384638309479,0.0,0.0,0.0,0.0,2.8187284566060073,0.9785497356206179,0.0,0.0043428451754152775,0.005229939706623554,0.007212732452899218,0.0,0.0015348196029663086,0.0,1.0,4.0,0.03523341938853264,,0.11087868548929691,0.5327041149139404,0.004339299397543073,0.0,0.0,0.0,0.0,0.0,0.0,-0.11764705181121826,-0.055638134479522705,-0.0158730149269104,-0.00576995313167572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14887208864092827
run_a_stage2b,Fc1ccc(CN2CCCCCC2)c(F)c1,val::Fc1ccc(CN2CCCCCC2)c(F)c1__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,severe,0.35,2,True,False,all;Cartesian_severe;unseen_update_scale_0.35;rotatable_le_2;ring,0.6039553284645081,0.0030105113983154297,0.529411792755127,2.555521011352539,0.1269841343164444,0.3244597315788269,0.8461538553237915,0.0,0.0,0.0,0.0,3.3545202647461023,2.2225449681282043,0.0,0.008802322670817375,0.010566874407231808,0.01443567592650652,0.0,0.004624366760253906,0.0,1.0,4.0,0.40609246492385864,,0.11475185304880142,0.621861144900322,0.008802260272204876,0.0,0.0,0.0,0.0,0.0,0.0,-0.1764705777168274,-0.8466148376464844,0.0,-0.017186224460601807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39242084324359894
run_a_stage2b,Fc1ccc(CNc2ccc(CNc3ncn[nH]3)cc2)cc1,val::Fc1ccc(CNc2ccc(CNc3ncn[nH]3)cc2)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,6,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.8137201070785522,9.322166442871094e-05,0.10000000149011612,0.1656065583229065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6087668849953913,0.14140164107084274,0.0,0.00016450237308163196,0.00021778650989290327,0.00038388301618397236,0.0,8.086363777692895e-06,2.9802322387695312e-05,1.0,4.0,0.003944136202335358,,0.09258241765201092,0.04893270041793585,0.00016420806423411705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006972387433052063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017430968582630157
run_a_stage2b,Fc1ccc(NC(=S)Nc2cccnc2)c(F)c1F,val::Fc1ccc(NC(=S)Nc2cccnc2)c(F)c1F__gen0001,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.2011202573776245,0.0,0.1071428582072258,0.464076966047287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.749042918472856,0.22316209971904755,0.0,5.784368113381788e-07,6.645311145803134e-07,1.3902072169003077e-06,1.0,0.0,0.0,0.0,0.0,0.0065683769062161446,insufficient_validity_gain;no_thresholded_local_improvement;return_input,0.10187243111431599,0.13647227734327316,0.00048206050269072875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_a_stage2b,Fc1cccc(CN2CCN(c3ncccn3)CC2)c1,val::Fc1cccc(CN2CCN(c3ncccn3)CC2)c1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,3,True,False,all;unseen_update_scale_0.35;rotatable_3_5;ring,1.4937610626220703,0.0005298852920532227,0.1794871836900711,0.4835182726383209,0.014705882407724857,0.00042007965384982526,0.2222222238779068,0.0,0.0,0.0,0.0,2.5415380448375275,0.5373998780487454,0.0,0.0008468916057609022,0.0011139825219288468,0.0018164116190746427,0.0,4.224727672408335e-05,0.0,1.0,3.0,0.011439100839197636,,0.10856560431420803,0.2742736041545868,0.0011291705013718456,0.0,0.0,0.0,0.0,0.0,0.0,-0.07692308723926544,-0.03726908564567566,0.0,-2.749179839156568e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08624723160028225
run_a_stage2b,Fc1cccc(CN2CCN(c3ncccn3)CC2)c1,val::Fc1cccc(CN2CCN(c3ncccn3)CC2)c1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.35,3,True,False,all;Cartesian_medium;unseen_update_scale_0.35;rotatable_3_5;ring,1.485870599746704,0.004821658134460449,0.43589743971824646,1.9507482051849365,0.07352941483259201,0.13918933272361755,0.3888888955116272,0.0,0.0,0.0,0.0,2.5415380448375275,1.4208001345396042,0.0,0.007593744434416294,0.00937945768237114,0.013930516317486763,0.0,0.0019141758093610406,0.0,1.0,4.0,0.17054620385169983,,0.11639785952866077,0.7570061683654785,0.007599586504511535,0.0,0.0,0.0,0.0,0.0,0.0,-0.1794871985912323,-0.9802877902984619,0.0,-0.00902453064918518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4268152788281441
run_a_stage2b,N#CC(C#N)=C(Nc1ccccc1)c1ccccc1,val::N#CC(C#N)=C(Nc1ccccc1)c1ccccc1__gen0000,ETFlow_formal_upstream,normal,0.0,3,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.7911183834075928,0.0,0.12903225421905518,1.127892017364502,0.06382978707551956,0.6129420399665833,0.0,0.0,0.0,0.0,0.0,4.238533046692943,0.628070555627346,0.0,7.616910124852438e-07,8.603954597674601e-07,1.6214216884691268e-06,1.0,0.0,0.0,0.0,0.0,0.019120631739497185,insufficient_validity_gain;return_input,0.1209634281694889,0.7070144414901733,0.002130706561729312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_a_stage2b,N#CCCN1CCN(S(=O)(=O)c2ccc(S(=O)(=O)NC3CCCCC3)cc2)CC1,val::N#CCCN1CCN(S(=O)(=O)c2ccc(S(=O)(=O)NC3CCCCC3)cc2)CC1__gen0001,ETFlow_formal_upstream,normal,0.0,7,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.3748486042022705,0.00042617321014404297,0.16949152946472168,0.4409645199775696,0.0446428582072258,0.0708174780011177,0.0555555559694767,0.0,0.0,0.0,0.0,3.1673048943901363,0.397635443136096,0.0,0.0007444838993251324,0.000913425930775702,0.0013057386968284845,0.0,0.00011652708053588867,0.00029534101486206055,1.0,4.0,0.008014499209821224,,0.10220037400722504,0.14060239493846893,0.0007440333865815774,0.0,0.0,0.0,0.0,0.0,0.0,-0.03389829397201538,-0.02173715829849243,0.0,-0.00030490756034851074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039408810436725616
run_a_stage2b,N#Cc1c(NC(=O)CCN2C(=O)c3ccccc3C2=O)oc(-c2ccccc2)c1-c1ccccc1,val::N#Cc1c(NC(=O)CCN2C(=O)c3ccccc3C2=O)oc(-c2ccccc2)c1-c1ccccc1__gen0001,ETFlow_formal_upstream,normal,0.0,7,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.825247883796692,0.0,0.13793103396892548,0.71816486120224,0.021052632480859756,0.04974440485239029,0.03703703731298447,0.0,0.0,0.0,0.0,3.913669499147214,0.38799802027642727,0.0,4.7023536353663076e-07,5.179035156288592e-07,9.830249609876773e-07,1.0,0.0,0.0,0.0,0.0,0.011819036677479744,insufficient_validity_gain;return_input,0.10683864913880825,0.26052631437778473,0.0009618616459192708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
