group,method,molecules,records,rotatable_bond_count,aligned_RMSD,delta_aligned_RMSD,bond_outlier_rate,bond_outlier_magnitude,angle_outlier_rate,angle_outlier_magnitude,ring_bond_outlier_rate,ring_planarity_outlier_rate,clash_penetration,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,total_thresholded_validity_score,chirality_error,mean_displacement,molecule_rms_displacement,max_displacement,coordinate_unchanged,mean_torsion_change,high_flex_torsion_change,accepted,selected_step,uncertainty,rigid_gate_mean,global_safety_gate_mean,velocity_norm_mean,torsion_gate_max,torsion_contribution_max,torsion_gate_mean,torsion_gate_active_fraction,torsion_velocity_norm,torsion_velocity_fraction,delta_bond_outlier_rate,delta_bond_outlier_magnitude,delta_angle_outlier_rate,delta_angle_outlier_magnitude,delta_ring_bond_outlier_rate,delta_ring_planarity_outlier_rate,delta_clash_penetration,delta_severe_clash_rate,delta_chirality_error,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_total_thresholded_validity_score,COV_P,COV_R,MAT_P,MAT_R,diversity,accepted_fraction,rejected_fraction,unchanged_fraction,validity_improved_fraction,validity_worsened_fraction,RMSD_improved_fraction,RMSD_worsened_fraction,p95_displacement,p95_torsion_change,high_flex_p95_torsion_change
all,medium_accepted,500,700,7.732,1.3225326423682273,0.000745409831404686,0.23587184931710362,1.0457353986054658,0.030008356023579836,0.08340991384159951,0.14720741479098798,0.009966666666666667,2.515770829631947e-07,0.002,0.0,3.1900071718645804,0.7093408664871874,0.0,0.0016498137329083137,0.0019521123279733956,0.013264019740745425,0.285,0.00030780031141330254,0.0006734958385641221,0.715,2.348,0.05000286126323044,0.07541144764609635,0.8981669814139605,0.002437430652149487,0.0,0.0,0.0,0.0,0.0,0.0,-0.0261600285358727,-0.2017535521052778,-0.001122371243312955,-0.002523873926009401,-0.006296230643987656,0.0,3.979468601755798e-09,0.0,0.0,0.0,-0.00032519170781378204,-0.08464798295152651,0.482,0.06877587428689003,1.3225326423346997,2.376936167240143,0.010782554131001234,0.715,0.28500000000000003,0.285,0.72,0.0,0.004,0.716,0.004464010812807827,0.001021387474611401,0.0027207492210436614
all,medium_raw,500,700,7.732,1.322897201742977,0.0011099692061543466,0.24765063888207078,1.0698724949648604,0.030058640269562602,0.08339093654661338,0.14840494702383875,0.010299999999999998,2.515770829631947e-07,0.002,0.0,3.189819737575469,0.7287303356304234,0.0,0.0024385997204808517,0.0029039332491811367,0.013264019740745425,0.0,0.0004393151015501644,0.0009652113188058138,0.715,2.348,0.05000286126323044,0.07541144764609635,0.8981669814139605,0.002437430652149487,0.0,0.0,0.0,0.0,0.0,0.0,-0.014381238970905543,-0.17761645574588328,-0.0010720869973301888,-0.0025428512209955444,-0.0050986984111368655,0.0003333333333333333,3.979468601755798e-09,0.0,0.0,0.0,-0.0005126259969252436,-0.06525851380829037,0.482,0.06877587428689003,1.322897201411426,2.377316213130951,0.010829264413565397,0.715,0.28500000000000003,0.0,0.592,0.408,0.006,0.994,0.0044891297991853174,0.0010468680746271275,0.002918996958760544
all,minimal_target,500,700,7.732,1.3230312489494682,0.0012440164126455784,0.09938484401907771,0.40474240237219783,0.025619312334805727,0.057661590075773345,0.07607406754419208,0.007966666666666667,2.505436059436761e-07,0.002,0.0,3.1889801156077473,0.32864613922034097,0.0,0.006445827365119328,0.008490385357441795,0.06463588029146194,0.043,0.005720317491992318,0.011670536198536866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1626470338338986,-0.8427465483385458,-0.005511414932087064,-0.028272197691835574,-0.07742957789078354,-0.002,2.945991582237184e-09,0.0,0.0,0.0,-0.001352247964646852,-0.465342710218373,0.482,0.06877587428689003,1.3230312486216427,2.3773242040872575,0.011555736724287271,1.0,0.0,0.043,0.988,0.0,0.256,0.728,0.022515542153269046,0.018456719722598776,0.04746323088183993
all,run_a_stage2b,500,700,7.732,1.3227387609928847,0.0009515284560620785,0.22980618706345557,0.9353028822243213,0.03028286095149815,0.08370628703366766,0.14853665514290332,0.009966666666666667,2.540245113777928e-07,0.002,0.0,3.190256151997143,0.6773449161635324,0.0,0.002008797097526127,0.002491554224810443,0.013776013627648354,0.306,0.00032932931075947637,0.0007512355733197183,0.694,2.483,0.06012139474274591,0.10630760039389134,0.3341598022747785,0.0023295968217025803,0.0,0.0,0.0,0.0,0.0,0.0,-0.03222569078952074,-0.3121860684864223,-0.00084786631539464,-0.0022275007339412696,-0.004966990292072296,0.0,6.4268970163539055e-09,0.0,0.0,0.0,-7.621157525102662e-05,-0.11664393327518155,0.482,0.06877587428689003,1.3227387614101171,2.3773829561471937,0.009930546931922435,0.694,0.30600000000000005,0.306,0.702,0.0,0.006,0.696,0.007379523839335889,0.001415854190418031,0.004235826170770451
all,stage_b_rescued,500,700,7.732,1.3262661584690214,0.0044789259321987625,0.17146126557141542,0.5620991866325494,0.017681681933812796,0.06481337219876969,0.0941172295100987,0.009966666666666667,2.8103936347179116e-07,0.002,0.0,3.186972056101103,0.4539552644291869,0.0,0.010331362223213517,0.011354850325418966,0.055753761902451515,0.568,0.0038479298046440818,0.0077425057655200365,0.432,0.864,0.042687286941334605,0.07945009863376618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0905706122815609,-0.6853897640781943,-0.013449045333079994,-0.021120415568839236,-0.05938641592487693,0.0,3.3441749110352245e-08,0.0,0.0,0.0,-0.003360307471291639,-0.3400335850095271,0.482,0.06808891775459051,1.3262661586180329,2.3811080367565154,0.01043589697778225,0.432,0.5680000000000001,0.568,0.438,0.0,0.006,0.432,0.033171309810131784,0.01607126004528253,0.04188893223181365
all,upstream,500,700,7.732,1.3217872325368225,0.0,0.2620318778529763,1.2474889507107436,0.03113072726689279,0.08593378776760892,0.15350364543497563,0.009966666666666667,2.475976143614389e-07,0.002,0.0,3.1903323635723946,0.793988849438714,0.0,7.185659229378416e-07,7.91879917912297e-07,5.723151843994856e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482,0.06884254094958306,1.3217872328907252,2.3759859224557878,0.011278490915894508,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3240843117046095e-06,0.0,0.0
ETFlow_normal,medium_accepted,300,300,7.59,1.3024052211642265,0.0003154382109642029,0.10806117406114936,0.35513240538537505,0.015477451210220655,0.05807184664667299,0.034321040473878385,0.012611111111111111,0.0,0.0,0.0,3.1828532395282014,0.2737718398643715,0.0,0.0006615103722952161,0.0007905950223714816,0.005526320543140173,0.4666666666666667,0.00011856131893485629,0.00027374504803447054,0.5333333333333333,1.38,0.01928066954637567,0.06222167721639077,0.9110684365530809,0.0018860054792215427,0.0,0.0,0.0,0.0,0.0,0.0,-0.011485999381790558,-0.01007803613319993,-0.00015158598000804583,-0.0005126438267325284,-0.001333687740067641,0.0,0.0,0.0,0.0,0.0,-0.00011649416430407733,-0.01561894309184936,0.49666666666666665,0.06925439111888408,1.3024052211642265,2.362119495670001,0.0,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.5333333333333333,0.0,0.0,0.5333333333333333,0.0022849469212815167,0.0004466853206395172,0.0012336969608440984
ETFlow_normal,medium_raw,300,300,7.59,1.302984741665423,0.0008949587121605873,0.12613078969841202,0.3977267695947861,0.015587299953525265,0.05794276210989362,0.035437763035297394,0.012611111111111111,0.0,0.0,0.0,3.1825408490463487,0.3036843467245157,0.0,0.0018866542897497615,0.002270847785985097,0.007833207957446575,0.0,0.00032083564129910274,0.0007317843540416409,0.5333333333333333,1.38,0.01928066954637567,0.06222167721639077,0.9110684365530809,0.0018860054792215427,0.0,0.0,0.0,0.0,0.0,0.0,0.006583616255472104,0.03251632807621112,-4.173723670343558e-05,-0.0006417283635119019,-0.00021696517864863078,0.0,0.0,0.0,0.0,0.0,-0.0004288846461565132,0.014293563768294841,0.49666666666666665,0.06925439111888408,1.302984741665423,2.3627442353963852,0.0,0.5333333333333333,0.4666666666666667,0.0,0.33,0.67,0.0,1.0,0.002796434354968369,0.0006545319309225307,0.002322381734848021
ETFlow_normal,minimal_target,300,300,7.59,1.3021843938032787,9.461085001627604e-05,0.00676434800028801,0.017346345339513694,0.008340677598801752,0.03658932411337143,0.0046192526444792745,0.009833333333333333,0.0,0.0,0.0,3.1845847203190663,0.04304152894012365,0.0,0.003327495397668751,0.005386567717376541,0.06463588029146194,0.013333333333333334,0.0028847198608733986,0.007067234662439054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1127828254426519,-0.3478640961790613,-0.0072883595914269485,-0.02199516636003409,-0.03103547556946675,-0.0027777777777777775,0.0,0.0,0.0,0.0,0.001614986626560683,-0.2463492540160972,0.49666666666666665,0.06925439111888408,1.3021843938032787,2.3618334233760834,0.0,1.0,0.0,0.013333333333333334,0.9866666666666667,0.0,0.42333333333333334,0.5566666666666666,0.011913091409951448,0.008387562399730089,0.026950863376259803
ETFlow_normal,run_a_stage2b,300,300,7.59,1.302201711498201,0.0001119285449385643,0.11451487789551416,0.359456648354729,0.0156290371902287,0.05839739117353171,0.035654728213946024,0.012611111111111111,0.0,0.0,0.0,3.182969733692505,0.2828732642928652,0.0,0.00022683474474850603,0.0002841815857908614,0.00875376258045435,0.49666666666666665,2.6554438281133723e-05,6.304235469239454e-05,0.5033333333333333,1.6633333333333333,0.007703513867066553,0.09865268835797907,0.13328710816800593,0.0005997415365891356,0.0,0.0,0.0,0.0,0.0,0.0,-0.005032295547425747,-0.005753793163845936,0.0,-0.00018709929987380746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006517518663355683,0.49666666666666665,0.06925439111888408,1.302201711498201,2.361894656419754,0.0,0.5033333333333333,0.4966666666666667,0.49666666666666665,0.5033333333333333,0.0,0.0033333333333333335,0.5,0.0011655246664304293,0.0001227314700372518,0.0004031538963317869
