molecule_id,sample_id,source,severity,target_residual_rms,target_residual_max,correction_rms,correction_max_atom,raw_atom_mean,raw_atom_p95,raw_atom_max,raw_graph_rms,clipped_atom_mean,clipped_atom_p95,clipped_atom_max,clipped_graph_rms,atom_clipped_fraction,graph_clipped_fraction,accepted,status,bond_count,rank,condition,linear_residual_norm,relative_linear_residual,translation_norm
CCOC(=O)c1ccc(COc2ccc(C(C)C)cc2)o1,val::CCOC(=O)c1ccc(COc2ccc(C(C)C)cc2)o1__gen0000,ETFlow_formal_upstream,normal,0.002500659688790347,0.010930939038421572,0.0017312697600573301,0.005723586771637201,0.0008857102366164327,0.005088612902909517,0.005723586771637201,0.0017312699928879738,0.0008857102366164327,0.005088612902909517,0.005723586771637201,0.0017312699928879738,0.0,0.0,True,SOLVED,42,42,8.928024391802923,8.21879144123541e-07,5.0714099871616595e-05,2.365219277102966e-20
CCOC(=O)c1cnn(-c2nc(OCC)cc(OCC)n2)c1C,val::CCOC(=O)c1cnn(-c2nc(OCC)cc(OCC)n2)c1C__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.003036561749089026,0.0065829408531563605,0.002419898519292474,0.004433581605553627,0.002091085072606802,0.0037560323253273964,0.004433581605553627,0.0024198987521231174,0.002091085072606802,0.0037560323253273964,0.004433581605553627,0.0024198987521231174,0.0,0.0,True,SOLVED,44,44,8.367613428008228,1.4827754432528967e-06,7.361510394711935e-05,4.2789583721396485e-20
CCOC(=O)c1cnn(-c2nc(OCC)cc(OCC)n2)c1C,val::CCOC(=O)c1cnn(-c2nc(OCC)cc(OCC)n2)c1C__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.011425906470696186,0.02262314676661714,0.008973232470452785,0.014604423195123672,0.00813524704426527,0.01301596313714981,0.014604423195123672,0.008973232470452785,0.00813524704426527,0.01301596313714981,0.014604423195123672,0.008973232470452785,0.0,0.0,True,SOLVED,44,44,8.757058960320727,5.366578316517607e-06,7.080769688361119e-05,9.020836312671776e-20
CCOC(=O)c1nnn(CC(=O)N2N=C(c3ccc(Cl)cc3)CC2c2ccccc2)c1C(=O)OCC,val::CCOC(=O)c1nnn(CC(=O)N2N=C(c3ccc(Cl)cc3)CC2c2ccccc2)c1C(=O)OCC__gen0000,ETFlow_formal_upstream,normal,0.007628717406270186,0.023246288006045113,0.005394443869590759,0.012389658018946648,0.00402279756963253,0.011198346503078938,0.012389658018946648,0.005394443869590759,0.00402279756963253,0.011198346503078938,0.012389658018946648,0.005394443869590759,0.0,0.0,True,SOLVED,63,63,9.774046028769627,3.2613828349326235e-06,5.386169036634651e-05,4.15217820090374e-20
CCOCCCn1c(=N)c(C(=O)Nc2cc(C)on2)cc2c(=O)n3ccccc3nc21,val::CCOCCCn1c(=N)c(C(=O)Nc2cc(C)on2)cc2c(=O)n3ccccc3nc21__gen0000,ETFlow_formal_upstream,normal,0.00932356023442018,0.029674817179478508,0.006494084373116493,0.01809806562960148,0.004488199483603239,0.013615750707685947,0.01809806562960148,0.006494084373116493,0.004488199483603239,0.013615750707685947,0.01809806562960148,0.006494084373116493,0.0,0.0,True,SOLVED,56,56,11.847356586896838,3.6035112723764423e-06,5.1647593498957054e-05,6.546126324440781e-20
CCO[C@@H]1OC(C(=O)Nc2ccccc2)=C[C@H](c2ccccc2)[C@H]1CCCO,val::CCO[C@@H]1OC(C(=O)Nc2ccccc2)=C[C@H](c2ccccc2)[C@H]1CCCO__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,mild,0.014030580159447421,0.039414909256063835,0.011406133882701397,0.027619002386927605,0.009293298237025738,0.020555652678012848,0.027619002386927605,0.011406132951378822,0.009293298237025738,0.020555652678012848,0.027619002386927605,0.011406132951378822,0.0,0.0,True,SOLVED,57,57,10.099244292714628,8.174480812365095e-06,7.716975502894199e-05,1.6985039659891526e-19
CCO[C@@H]1OC(C(=O)Nc2ccccc2)=C[C@H](c2ccccc2)[C@H]1CCCO,val::CCO[C@@H]1OC(C(=O)Nc2ccccc2)=C[C@H](c2ccccc2)[C@H]1CCCO__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,False,SOLVED,57,57,10.17492208677932,0.0,0.0,0.0
CCOc1cc(CNc2ccc(N3CCCC3)cc2)cc(Cl)c1OC,val::CCOc1cc(CNc2ccc(N3CCCC3)cc2)cc(Cl)c1OC__gen0001,ETFlow_formal_upstream,normal,0.0019258143842149744,0.008391111577618515,0.0013785978080704808,0.004724518861621618,0.0008906176663003862,0.0029373127035796642,0.004724518861621618,0.0013785981573164463,0.0008906176663003862,0.0029373127035796642,0.004724518861621618,0.0013785981573164463,0.0,0.0,True,SOLVED,52,52,9.980445286716314,7.631631304173379e-07,5.495424970134381e-05,1.9873754096201568e-20
CCOc1cc(_C=C2_C(=N)N3OC(C)=CC3=NC2=O)ccc1OC(=O)c1ccco1,val::CCOc1cc(_C=C2_C(=N)N3OC(C)=CC3=NC2=O)ccc1OC(=O)c1ccco1__gen0001,ETFlow_formal_upstream,normal,0.016985558114768824,0.058815413588106935,0.012036381289362907,0.037738654762506485,0.007976880297064781,0.02714584395289421,0.037738654762506485,0.012036381289362907,0.007976880297064781,0.02714584395289421,0.037738654762506485,0.012036381289362907,0.0,0.0,True,SOLVED,50,50,10.92257420699679,7.449484996131165e-06,6.202423637209383e-05,3.690901012716611e-20
CCOc1cc(_C=N_n2cnnc2)ccc1OS(=O)(=O)c1ccccc1,val::CCOc1cc(_C=N_n2cnnc2)ccc1OS(=O)(=O)c1ccccc1__gen0001,ETFlow_formal_upstream,normal,0.010434886021925034,0.034475102530354906,0.007546416949480772,0.024250725284218788,0.005014046095311642,0.015152872540056705,0.024250725284218788,0.007546416949480772,0.005014046095311642,0.015152872540056705,0.024250725284218788,0.007546416949480772,0.0,0.0,True,SOLVED,44,44,9.324352294712748,3.7773720411941617e-06,5.45727342262237e-05,9.235618129640152e-20
CCOc1ccc(-c2csc(NC(=O)CSCC(=O)O)n2)c2ccccc12,val::CCOc1ccc(-c2csc(NC(=O)CSCC(=O)O)n2)c2ccccc12__gen0000,ETFlow_formal_upstream,normal,0.007535148893147957,0.03615540014307139,0.0054616970010101795,0.019307566806674004,0.0029413974843919277,0.011549630202353,0.019307566806674004,0.005461697932332754,0.0029413974843919277,0.011549630202353,0.019307566806674004,0.005461697932332754,0.0,0.0,True,SOLVED,47,47,12.144416759554844,2.724809797354273e-06,5.274671589912225e-05,5.45170992598533e-20
CCOc1ccc(-c2noc(CCC(=O)NC)n2)cc1OCC,val::CCOc1ccc(-c2noc(CCC(=O)NC)n2)cc1OCC__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.017258308040056857,0.044482144177591554,0.015543990768492222,0.030673129484057426,0.013617790304124355,0.026476798579096794,0.030673129484057426,0.015543991699814796,0.013617790304124355,0.026476798579096794,0.030673129484057426,0.015543991699814796,0.0,0.0,True,SOLVED,45,45,9.649777303079997,1.08168351232278e-05,9.343201964258134e-05,1.9010303828654636e-19
CCOc1ccc(-c2noc(CCC(=O)NC)n2)cc1OCC,val::CCOc1ccc(-c2noc(CCC(=O)NC)n2)cc1OCC__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.029438079597852575,0.08210760083437085,0.028641367331147194,0.05183860659599304,0.02536710910499096,0.044037073850631714,0.05183860659599304,0.028641367331147194,0.02536710910499096,0.044037073850631714,0.05183860659599304,0.028641367331147194,0.0,0.0,True,SOLVED,45,45,9.759645292549376,2.1092896309946132e-05,0.00010681210784513852,3.9425533544927433e-19
CCOc1ccc(-n2c(SCC(=O)Nc3ccc(OC)cc3)nc3c(c2=O)SCC3)cc1,val::CCOc1ccc(-n2c(SCC(=O)Nc3ccc(OC)cc3)nc3c(c2=O)SCC3)cc1__gen0000,ETFlow_formal_upstream,normal,0.005750236104836884,0.018840566937783576,0.0038209999911487103,0.010297931730747223,0.0022265196312218904,0.009272434748709202,0.010297931730747223,0.003821000223979354,0.0022265196312218904,0.009272434748709202,0.010297931730747223,0.003821000223979354,0.0,0.0,True,SOLVED,58,58,9.836405380970561,2.0043736874094195e-06,4.5769800441800334e-05,6.357176266067911e-20
CCOc1ccc(C2C3=C(CCCC3=O)N(CC(=O)O)C3=C2C(=O)CCC3)cc1,val::CCOc1ccc(C2C3=C(CCCC3=O)N(CC(=O)O)C3=C2C(=O)CCC3)cc1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,False,SOLVED,57,57,12.284257324570227,0.0,0.0,0.0
CCOc1ccc(C2C3=C(CCCC3=O)N(CC(=O)O)C3=C2C(=O)CCC3)cc1,val::CCOc1ccc(C2C3=C(CCCC3=O)N(CC(=O)O)C3=C2C(=O)CCC3)cc1__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.029797004337707312,0.08638351519977372,0.026996688917279243,0.04984153062105179,0.02422254905104637,0.0438680425286293,0.04984153062105179,0.026996687054634094,0.02422254905104637,0.0438680425286293,0.04984153062105179,0.026996687054634094,0.0,0.0,True,SOLVED,57,57,12.388560013346792,2.1916590895691655e-05,9.742332977132547e-05,1.81723664199511e-19
CCOc1ccc(CCNC(=O)Cc2nn[nH]n2)cc1OCC,val::CCOc1ccc(CCNC(=O)Cc2nn[nH]n2)cc1OCC__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.015030303044762989,0.04590784194708886,0.013869857415556908,0.03623400628566742,0.010476086288690567,0.024418719112873077,0.03623400628566742,0.013869858346879482,0.010476086288690567,0.024418719112873077,0.03623400628566742,0.013869858346879482,0.0,0.0,True,SOLVED,45,45,9.287578250465124,9.587567501023343e-06,9.508991094993605e-05,2.2302449697212715e-19
CCOc1ccc(CCNC(=O)Cc2nn[nH]n2)cc1OCC,val::CCOc1ccc(CCNC(=O)Cc2nn[nH]n2)cc1OCC__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,severe,0.021067538323442724,0.04269332068740517,0.01706400327384472,0.02871926873922348,0.015766002237796783,0.026696816086769104,0.02871926873922348,0.01706400327384472,0.015766002237796783,0.026696816086769104,0.02871926873922348,0.01706400327384472,0.0,0.0,True,SOLVED,45,45,9.491643833748547,1.1119388322439081e-05,7.867936530431197e-05,2.2648244732202216e-19
CCOc1ccc(CNC(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)cc1OC,val::CCOc1ccc(CNC(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)cc1OC__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,mild,0.0016698785242533333,0.0034590201671835796,0.001216396689414978,0.001957033993676305,0.001018780400045216,0.001803237246349454,0.001957033993676305,0.0012163971550762653,0.001018780400045216,0.001803237246349454,0.001957033993676305,0.0012163971550762653,0.0,0.0,True,SOLVED,62,62,9.083943359942442,7.870971116056042e-07,5.9861499913648775e-05,1.4456028966473392e-20
CCOc1ccc(CNC(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)cc1OC,val::CCOc1ccc(CNC(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)cc1OC__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,severe,0.007125064849361845,0.013796213056157969,0.005678337533026934,0.009300625883042812,0.005359202157706022,0.007918392308056355,0.009300625883042812,0.005678337533026934,0.005359202157706022,0.007918392308056355,0.009300625883042812,0.005678337533026934,0.0,0.0,True,SOLVED,62,62,9.216226270326077,4.408483581069635e-06,7.857864967000878e-05,6.818895225708686e-20
CCOc1ccc(CNc2ccc(N3CCCC3)cc2)cc1,val::CCOc1ccc(CNc2ccc(N3CCCC3)cc2)cc1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.01265324160872072,0.03672130361844306,0.0114259272813797,0.031043807044625282,0.009010202251374722,0.02117779292166233,0.031043807044625282,0.0114259272813797,0.009010202251374722,0.02117779292166233,0.031043807044625282,0.0114259272813797,0.0,0.0,True,SOLVED,48,48,10.26614713168953,7.91014136502429e-06,9.023225801831694e-05,8.432520900975791e-20
CCOc1ccc(CNc2ccc(N3CCCC3)cc2)cc1,val::CCOc1ccc(CNc2ccc(N3CCCC3)cc2)cc1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.003986706803434858,0.006313945943864363,0.002966504078358412,0.004621344618499279,0.002829840639606118,0.003934791777282953,0.004621344618499279,0.002966504078358412,0.002829840639606118,0.003934791777282953,0.004621344618499279,0.002966504078358412,0.0,0.0,True,SOLVED,48,48,10.503365877420674,1.874213398554123e-06,6.785535427647528e-05,2.426640123035945e-20
CCOc1ccc(Cn2nnc(C(=O)Nc3cc(C)cc(C)c3)c2N)cc1,val::CCOc1ccc(Cn2nnc(C(=O)Nc3cc(C)cc(C)c3)c2N)cc1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.012890398045290402,0.0340100511686674,0.010947665199637413,0.026070374995470047,0.007813110016286373,0.020189180970191956,0.026070374995470047,0.010947665199637413,0.007813110016286373,0.020189180970191956,0.026070374995470047,0.010947665199637413,0.0,0.0,True,SOLVED,52,52,10.915309299098363,7.400875752127808e-06,7.961870567378878e-05,7.757919228897728e-20
CCOc1ccc(Cn2nnc(C(=O)Nc3cc(C)cc(C)c3)c2N)cc1,val::CCOc1ccc(Cn2nnc(C(=O)Nc3cc(C)cc(C)c3)c2N)cc1__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.03074397176443615,0.07035224958676012,0.025386974215507507,0.048166126012802124,0.021644754335284233,0.04309605807065964,0.048166126012802124,0.025386972352862358,0.021644754335284233,0.04309605807065964,0.048166126012802124,0.025386972352862358,0.0,0.0,True,SOLVED,52,52,10.995287062874345,1.8356372639219474e-05,8.279902465901525e-05,1.9626155733547189e-19
CCOc1ccc(NC(=O)C2CCCN2C(=O)Oc2ccccc2)cc1,val::CCOc1ccc(NC(=O)C2CCCN2C(=O)Oc2ccccc2)cc1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.014005105584887816,0.04456630318690302,0.011948554776608944,0.02923436462879181,0.009324179962277412,0.019120559096336365,0.02923436462879181,0.011948554776608944,0.009324179962277412,0.019120559096336365,0.02923436462879181,0.011948554776608944,0.0,0.0,True,SOLVED,50,50,9.95076536261262,8.575033949211525e-06,8.658934583021068e-05,5.421010862427522e-20
CCOc1ccc(NC(=O)C2CCCN2C(=O)Oc2ccccc2)cc1,val::CCOc1ccc(NC(=O)C2CCCN2C(=O)Oc2ccccc2)cc1__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.020989092399760483,0.0539870971548706,0.018786156550049782,0.031485941261053085,0.016410987824201584,0.029072977602481842,0.031485941261053085,0.018786156550049782,0.016410987824201584,0.029072977602481842,0.031485941261053085,0.018786156550049782,0.0,0.0,True,SOLVED,50,50,10.012490445246796,1.4667576065093145e-05,9.882792739828248e-05,1.4456028966473392e-19
CCOc1ccc(NC(=O)Nc2cccn(Cc3ccccc3)c2=O)cc1,val::CCOc1ccc(NC(=O)Nc2cccn(Cc3ccccc3)c2=O)cc1__gen0000,ETFlow_formal_upstream,normal,0.003215566155935736,0.01042243868842685,0.0022040868643671274,0.005302841309458017,0.0012851638020947576,0.005201807711273432,0.005302841309458017,0.002204087097197771,0.0012851638020947576,0.005201807711273432,0.005302841309458017,0.002204087097197771,0.0,0.0,True,SOLVED,50,50,10.434601727909316,1.1107239838108035e-06,4.884990218779082e-05,1.7641436804733752e-20
CCOc1ccccc1NC(=S)NCCCn1ccnc1,val::CCOc1ccccc1NC(=S)NCCCn1ccnc1__gen0001,ETFlow_formal_upstream,normal,0.007079792257597785,0.024073273152584118,0.005069930572062731,0.017281584441661835,0.0030965518672019243,0.009617355652153492,0.017281584441661835,0.0050699301064014435,0.0030965518672019243,0.009617355652153492,0.017281584441661835,0.0050699301064014435,0.0,0.0,True,SOLVED,42,42,9.40890931493092,2.5511717668984784e-06,5.560252838474013e-05,3.813801488649696e-20
CCSc1nnc2c(n1)OC(c1ccc(C(=O)O)cc1)N(C(C)=O)c1ccccc1-2,val::CCSc1nnc2c(n1)OC(c1ccc(C(=O)O)cc1)N(C(C)=O)c1ccccc1-2__gen0001,ETFlow_formal_upstream,normal,0.00286960701909734,0.009520721681070321,0.0020593861117959023,0.004905597772449255,0.0013665505684912205,0.004653062671422958,0.004905597772449255,0.002059386344626546,0.0013665505684912205,0.004653062671422958,0.004905597772449255,0.002059386344626546,0.0,0.0,True,SOLVED,51,51,11.960240059058775,1.1519744197220136e-06,5.6212813340339174e-05,3.129822080702415e-20
CCc1ccc(C(=O)COC(=O)c2cccnc2Cl)cc1,val::CCc1ccc(C(=O)COC(=O)c2cccnc2Cl)cc1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.006925598687279951,0.020611483542135822,0.005336493719369173,0.01195590477436781,0.004068059381097555,0.010691937059164047,0.01195590477436781,0.005336493253707886,0.004068059381097555,0.010691937059164047,0.01195590477436781,0.005336493253707886,0.0,0.0,True,SOLVED,36,36,9.508260140286296,2.7861861478487676e-06,6.705042826516636e-05,1.2406360905432044e-19
CCc1ccc(C(=O)COC(=O)c2cccnc2Cl)cc1,val::CCc1ccc(C(=O)COC(=O)c2cccnc2Cl)cc1__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.021983783638437608,0.043432642468117955,0.01674659363925457,0.03218631446361542,0.013939090073108673,0.02941032126545906,0.03218631446361542,0.01674659550189972,0.013939090073108673,0.02941032126545906,0.03218631446361542,0.01674659550189972,0.0,0.0,True,SOLVED,36,36,9.719321262229547,9.517550936214483e-06,7.215584521108469e-05,4.460717509654646e-19
CCc1ccc(C(C)NC(=O)c2ccc3c(c2)OCO3)cc1,val::CCc1ccc(C(C)NC(=O)c2ccc3c(c2)OCO3)cc1__gen0001,ETFlow_formal_upstream,normal,0.0038438617791076864,0.014943440706126632,0.0026190143544226885,0.007964006625115871,0.0014751536073163152,0.0058943722397089005,0.007964006625115871,0.002619014587253332,0.0014751536073163152,0.0058943722397089005,0.007964006625115871,0.002619014587253332,0.0,0.0,True,SOLVED,43,43,9.681744763154517,1.2127796588607531e-06,4.811493615872484e-05,2.6443955426475717e-20
CCc1ccc(CNC(=O)C2CCC(=O)N(CCc3ccc(Cl)cc3)C2)nc1,val::CCc1ccc(CNC(=O)C2CCC(=O)N(CCc3ccc(Cl)cc3)C2)nc1__gen0000,ETFlow_formal_upstream,normal,0.0037214783478871755,0.014136381105902096,0.0025522911455482244,0.0072847274132072926,0.0014358507469296455,0.005868314299732447,0.0072847274132072926,0.0025522916112095118,0.0014358507469296455,0.005868314299732447,0.0072847274132072926,0.0025522916112095118,0.0,0.0,True,SOLVED,56,56,8.705424641807793,1.373474079971489e-06,4.931862475514707e-05,1.6062254407192657e-20
CCc1ccc(NC(=O)Cn2nc(C)c([N+](=O)[O-])c2C)cc1,val::CCc1ccc(NC(=O)Cn2nc(C)c([N+](=O)[O-])c2C)cc1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.011403177245989781,0.025501167505787015,0.009237167425453663,0.020185712724924088,0.006813970860093832,0.01645076274871826,0.020185712724924088,0.009237166494131088,0.006813970860093832,0.01645076274871826,0.020185712724924088,0.009237166494131088,0.0,0.0,True,SOLVED,41,41,9.615497988163634,5.314715631401853e-06,7.278840937214257e-05,9.697399036122161e-20
CCc1ccc(NC(=O)Cn2nc(C)c([N+](=O)[O-])c2C)cc1,val::CCc1ccc(NC(=O)Cn2nc(C)c([N+](=O)[O-])c2C)cc1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.0275424491600549,0.05273801651166088,0.02318522334098816,0.040688347071409225,0.01962677203118801,0.03878718242049217,0.040688347071409225,0.02318522334098816,0.01962677203118801,0.03878718242049217,0.040688347071409225,0.02318522334098816,0.0,0.0,True,SOLVED,41,41,9.82316273527884,1.4662876628914031e-05,8.314280948432046e-05,2.453269466693399e-19
CCc1ccc(NC(=O)N(CCCN2CCOCC2)Cc2cccs2)cc1,val::CCc1ccc(NC(=O)N(CCCN2CCOCC2)Cc2cccs2)cc1__gen0001,ETFlow_formal_upstream,normal,0.0047426796266126095,0.013588376266251423,0.003217236138880253,0.007707540411502123,0.0021139064338058233,0.006408351473510265,0.007707540411502123,0.00321723660454154,0.0021139064338058233,0.006408351473510265,0.007707540411502123,0.00321723660454154,0.0,0.0,True,SOLVED,58,58,9.708895326412984,1.674350179924359e-06,4.635627257009747e-05,3.7939172865806875e-20
CCc1ccc2oc(-c3cc(N=Cc4cccc(OC)c4O)ccc3O)nc2c1,val::CCc1ccc2oc(-c3cc(N=Cc4cccc(OC)c4O)ccc3O)nc2c1__gen0000,ETFlow_formal_upstream,normal,0.007432873891339879,0.03496778450045235,0.005224859807640314,0.017791740596294403,0.002903942484408617,0.011280705220997334,0.017791740596294403,0.005224859807640314,0.002903942484408617,0.011280705220997334,0.017791740596294403,0.005224859807640314,0.0,0.0,True,SOLVED,52,52,9.685347839312406,2.5902557775563473e-06,4.8326374464596e-05,4.76621010864303e-20
CCn1c(-c2ccco2)n[nH]c1=S,val::CCn1c(-c2ccco2)n[nH]c1=S__gen0000,ETFlow_formal_upstream,normal,0.007567635916037383,0.023093903195835486,0.004951213486492634,0.015445691533386707,0.0026043597608804703,0.009956400841474533,0.015445691533386707,0.004951213952153921,0.0026043597608804703,0.009956400841474533,0.015445691533386707,0.004951213952153921,0.0,0.0,True,SOLVED,23,23,8.0132965586926,1.5603491676794969e-06,4.299298962488927e-05,3.9425533544927435e-20
CCn1c(=O)c2c(nc(SCC(=O)N3CCCC(C)C3)n2C)n(C)c1=O,val::CCn1c(=O)c2c(nc(SCC(=O)N3CCCC(C)C3)n2C)n(C)c1=O__gen0001,ETFlow_formal_upstream,normal,0.001985397607550201,0.00820703124887201,0.0013876092853024602,0.004323927219957113,0.000721495074685663,0.003781779669225216,0.004323927219957113,0.0013876096345484257,0.000721495074685663,0.003781779669225216,0.004323927219957113,0.0013876096345484257,0.0,0.0,True,SOLVED,53,53,9.947339030823063,7.352459283291097e-07,5.0868297096862636e-05,1.901450791396502e-20
CCn1c(C)nc2cc(C(=O)NNS(=O)(=O)c3c(F)cc(F)c(Cl)c3F)ccc21,val::CCn1c(C)nc2cc(C(=O)NNS(=O)(=O)c3c(F)cc(F)c(Cl)c3F)ccc21__gen0000,ETFlow_formal_upstream,normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,False,SOLVED,45,45,10.227054572741675,0.0,0.0,0.0
CCn1c(SCC(=O)N(C)C2CCS(=O)(=O)C2)nnc1-c1cccs1,val::CCn1c(SCC(=O)N(C)C2CCS(=O)(=O)C2)nnc1-c1cccs1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.0113808988637303,0.0260596279876264,0.00893758051097393,0.017198270186781883,0.007858277298510075,0.01360361184924841,0.017198270186781883,0.008937581442296505,0.007858277298510075,0.01360361184924841,0.017198270186781883,0.008937581442296505,0.0,0.0,True,SOLVED,47,47,8.279871341675694,5.8110763149433935e-06,7.447852822716389e-05,7.339589108030513e-20
CCn1c(SCC(=O)N(C)C2CCS(=O)(=O)C2)nnc1-c1cccs1,val::CCn1c(SCC(=O)N(C)C2CCS(=O)(=O)C2)nnc1-c1cccs1__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.011623622554434485,0.023660788783793407,0.009436314925551414,0.013203900307416916,0.008745091035962105,0.012932326644659042,0.013203900307416916,0.009436314925551414,0.008745091035962105,0.012932326644659042,0.013203900307416916,0.009436314925551414,0.0,0.0,True,SOLVED,47,47,8.629684573027081,6.354703172907576e-06,7.974525325017355e-05,1.927470528863119e-20
CCn1c(SCC(=O)N2CCOCC2)nc(O)cc1=O,val::CCn1c(SCC(=O)N2CCOCC2)nc(O)cc1=O__gen0001,ETFlow_formal_upstream,normal,0.010304147378374777,0.042166734378040305,0.0071523310616612434,0.022865042090415955,0.0044416398741304874,0.016296477988362312,0.022865042090415955,0.007152331992983818,0.0044416398741304874,0.016296477988362312,0.022865042090415955,0.007152331992983818,0.0,0.0,True,SOLVED,38,38,7.421921946304303,3.1744840906467647e-06,4.9976897809369076e-05,4.832735218034457e-20
CCn1c(SCC(=O)NCc2ccccc2)nnc1-c1cccnc1,val::CCn1c(SCC(=O)NCc2ccccc2)nnc1-c1cccnc1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.012653011605658026,0.03251816530199525,0.009685110300779343,0.023777497932314873,0.0073530180379748344,0.01882156915962696,0.023777497932314873,0.009685110300779343,0.0073530180379748344,0.01882156915962696,0.023777497932314873,0.009685110300779343,0.0,0.0,True,SOLVED,46,46,9.219728464368261,5.849486655141061e-06,6.816240922044989e-05,1.1475916317088372e-19
CCn1c(SCC(=O)NCc2ccccc2)nnc1-c1cccnc1,val::CCn1c(SCC(=O)NCc2ccccc2)nnc1-c1cccnc1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,0.0,9.999999974752427e-07,0.0,0.0,False,SOLVED,46,46,9.436336824776228,0.0,0.0,0.0
CCn1c(SCC(=O)Nc2ccccc2F)nnc1-c1ccoc1C,val::CCn1c(SCC(=O)Nc2ccccc2F)nnc1-c1ccoc1C__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.017597834890500985,0.04575535934224151,0.014587453566491604,0.034972112625837326,0.011374436318874359,0.02788134105503559,0.034972112625837326,0.014587453566491604,0.011374436318874359,0.02788134105503559,0.034972112625837326,0.014587453566491604,0.0,0.0,True,SOLVED,44,44,9.872032639971415,9.422521600161121e-06,8.072007649393059e-05,1.6521175961683876e-19
CCn1c(SCC(=O)Nc2ccccc2F)nnc1-c1ccoc1C,val::CCn1c(SCC(=O)Nc2ccccc2F)nnc1-c1ccoc1C__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.02412271454882929,0.0531820619080825,0.019079210236668587,0.03717825934290886,0.01695234142243862,0.028779663145542145,0.03717825934290886,0.019079210236668587,0.01695234142243862,0.028779663145542145,0.03717825934290886,0.019079210236668587,0.0,0.0,True,SOLVED,44,44,9.998611825205348,1.2220494376597626e-05,7.637236852914154e-05,1.8471236259280304e-19
CCn1c(_C=C_c2ccccc2F)nc2ccccc2c1=O,val::CCn1c(_C=C_c2ccccc2F)nc2ccccc2c1=O__gen0000,ETFlow_formal_upstream,normal,0.008492654692952758,0.02752713795055417,0.0059935650788247585,0.01449853740632534,0.0037156050093472004,0.014104641042649746,0.01449853740632534,0.0059935650788247585,0.0037156050093472004,0.014104641042649746,0.01449853740632534,0.0059935650788247585,0.0,0.0,True,SOLVED,39,39,10.457738579675318,2.909836933329431e-06,5.486468399504608e-05,4.688441826964344e-20
CCn1cc(C(=O)NCc2ccc(C)o2)c2cc(OC)c(OC)cc2c1=O,val::CCn1cc(C(=O)NCc2ccc(C)o2)c2cc(OC)c(OC)cc2c1=O__gen0000,ETFlow_formal_upstream,normal,0.007212121804863419,0.026415945763232473,0.0049670543521642685,0.015073073096573353,0.0029549547471106052,0.012502267025411129,0.015073073096573353,0.004967054817825556,0.0029549547471106052,0.012502267025411129,0.015073073096573353,0.004967054817825556,0.0,0.0,True,SOLVED,51,51,12.256925984513833,2.6200823051183074e-06,5.087059217299014e-05,5.3103779876841026e-20
