group,method,molecules,records,rotatable_bond_count,aligned_RMSD,delta_aligned_RMSD,bond_outlier_rate,bond_outlier_magnitude,angle_outlier_rate,angle_outlier_magnitude,ring_bond_outlier_rate,ring_planarity_outlier_rate,clash_penetration,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,total_thresholded_validity_score,chirality_error,mean_displacement,molecule_rms_displacement,max_displacement,coordinate_unchanged,mean_torsion_change,high_flex_torsion_change,accepted,selected_step,uncertainty,rigid_gate_mean,global_safety_gate_mean,velocity_norm_mean,torsion_gate_max,torsion_contribution_max,torsion_gate_mean,torsion_gate_active_fraction,torsion_velocity_norm,torsion_velocity_fraction,delta_bond_outlier_rate,delta_bond_outlier_magnitude,delta_angle_outlier_rate,delta_angle_outlier_magnitude,delta_ring_bond_outlier_rate,delta_ring_planarity_outlier_rate,delta_clash_penetration,delta_severe_clash_rate,delta_chirality_error,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_total_thresholded_validity_score,COV_P,COV_R,MAT_P,MAT_R,diversity,accepted_fraction,rejected_fraction,unchanged_fraction,validity_improved_fraction,validity_worsened_fraction,RMSD_improved_fraction,RMSD_worsened_fraction,p95_displacement,p95_torsion_change,high_flex_p95_torsion_change
all,medium_accepted,500,700,7.732,1.321805695850402,1.8463313579559325e-05,0.2572359515093267,1.2142441228078678,0.030729460909031333,0.08570589016041935,0.15118108131736516,0.009466666666666667,2.475976143614389e-07,0.002,0.0,3.189915759485048,0.7776009112420761,0.0,0.00039678123833394353,0.000544614781342986,0.015568343922495842,0.28,0.0002785209905159718,0.0005922558576567098,0.72,2.695,0.05947868199180811,0.0631674805227667,0.28031016485765575,0.000680745977875631,0.0,0.0,0.0,0.0,0.0,0.0,-0.004795926343649626,-0.03324482790287584,-0.0004012663578614593,-0.00022789760718956132,-0.0023225641176104544,-0.0005,0.0,0.0,0.0,0.0,-0.0004166040873464754,-0.01638793819663789,0.482,0.06877587428689003,1.3218056982047857,2.376002931714058,0.011163890346884727,0.72,0.28,0.28,0.78,0.0,0.306,0.454,0.0017004783498123274,0.0009641561351600101,0.002771668834611772
all,medium_raw,500,700,7.732,1.3217585658766329,-2.86666601896286e-05,0.2609050606824458,1.226097017028369,0.030942449082620442,0.0868283864797777,0.1543282461874187,0.0098,2.458400776959024e-07,0.002,0.0,3.1900621103165507,0.7882073526695992,0.0,0.0006841163230637904,0.0009355503436381696,0.03406493924558163,0.0,0.00044116464084982,0.0009707301779417321,0.72,2.695,0.05947868199180811,0.0631674805227667,0.28031016485765575,0.000680745977875631,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011268171705305576,-0.021391933682374655,-0.00018827818427234887,0.0008945987121687722,0.0008246007524430752,-0.0001666666666666667,-1.7575366655364633e-09,0.0,0.0,0.0,-0.00027025325584370785,-0.005781496769114634,0.482,0.06877587428689003,1.3217585671283305,2.375884171843529,0.011322494380176067,0.72,0.28,0.0,0.674,0.324,0.412,0.566,0.0029068711824947954,0.0015456046501640167,0.004721890389919275
all,minimal_target,500,700,7.732,1.3230312489494682,0.0012440164126455784,0.09938484401907771,0.40474240237219783,0.025619312334805727,0.057661590075773345,0.07607406754419208,0.007966666666666667,2.505436059436761e-07,0.002,0.0,3.1889801156077473,0.32864613922034097,0.0,0.006445827365119328,0.008490385357441795,0.06463588029146194,0.043,0.005720317491992318,0.011670536198536866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1626470338338986,-0.8427465483385458,-0.005511414932087064,-0.028272197691835574,-0.07742957789078354,-0.002,2.945991582237184e-09,0.0,0.0,0.0,-0.001352247964646852,-0.465342710218373,0.482,0.06877587428689003,1.3230312486216427,2.3773242040872575,0.011555736724287271,1.0,0.0,0.043,0.988,0.0,0.256,0.728,0.022515542153269046,0.018456719722598776,0.04746323088183993
all,run_a_stage2b,500,700,7.732,1.3227387610822916,0.0009515285454690457,0.22980618706345557,0.9353029213249683,0.03028286095149815,0.08370628815963664,0.14853665514290332,0.009966666666666667,2.540245113777928e-07,0.002,0.0,3.190256151997143,0.6773449262201864,0.0,0.002008797505270792,0.002491554680168974,0.013776013627648354,0.306,0.00032932924308943254,0.0007512365344446153,0.694,2.483,0.06012139772484079,0.10630760039575397,0.3341598054515198,0.0023295968525526406,0.0,0.0,0.0,0.0,0.0,0.0,-0.03222569078952074,-0.31218602938577533,-0.00084786631539464,-0.0022274996079722767,-0.004966990292072296,0.0,6.4268970163539055e-09,0.0,0.0,0.0,-7.621157525102662e-05,-0.11664392321852757,0.482,0.06877587428689003,1.3227387614101171,2.377382955908775,0.009930546961724757,0.694,0.30600000000000005,0.306,0.702,0.0,0.006,0.696,0.0073795203585177655,0.001415854190418031,0.004235827474622055
all,stage_b_rescued,500,700,7.732,1.326266158491373,0.0044789259545505045,0.17146126557141542,0.5620991914903279,0.017681681933812796,0.06481336771212318,0.0941172295100987,0.009966666666666667,2.810395089909434e-07,0.002,0.0,3.186972056101103,0.4539552645221154,0.0,0.01033135916381886,0.011354847319575355,0.055753761902451515,0.568,0.0038479300276958385,0.007742504701949656,0.432,0.864,0.042687286591157315,0.07945009818300605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0905706122815609,-0.6853897592204157,-0.013449045333079994,-0.02112042005548574,-0.05938641592487693,0.0,3.344189462950453e-08,0.0,0.0,0.0,-0.003360307471291639,-0.3400335849165986,0.482,0.06808891775459051,1.3262661580145358,2.381108036994934,0.010435896834358574,0.432,0.5680000000000001,0.568,0.438,0.0,0.006,0.432,0.033171293698251246,0.016071278625167894,0.04188893223181365
all,upstream,500,700,7.732,1.3217872325368225,0.0,0.2620318778529763,1.2474889507107436,0.03113072726689279,0.08593378776760892,0.15350364543497563,0.009966666666666667,2.475976143614389e-07,0.002,0.0,3.1903323635723946,0.793988849438714,0.0,7.185659229378416e-07,7.91879917912297e-07,5.723151843994856e-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.482,0.06884254094958306,1.3217872328907252,2.3759859224557878,0.011278490915894508,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3240843117046095e-06,0.0,0.0
ETFlow_normal,medium_accepted,300,300,7.59,1.3020788227580489,-1.096019521355629e-05,0.11774924689903855,0.36072569579662134,0.015425947184364,0.05822192767091716,0.034845374152064325,0.011777777777777778,0.0,0.0,0.0,3.182969733692505,0.2845352518801293,0.0,0.00015445719204440896,0.000221971241496135,0.015568343922495842,0.3333333333333333,0.00011747393916872776,0.0002516502947158491,0.6666666666666666,2.52,0.012992208347034951,0.05154582165181637,0.13720693359772365,0.00022053933354982292,0.0,0.0,0.0,0.0,0.0,0.0,-0.001797926543901364,-0.004484745721953611,-0.00020309000586469969,-0.00036256280248835536,-0.0008093540618817011,-0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,-0.004855531076091589,0.49666666666666665,0.06925439111888408,1.3020788227580489,2.3617569835980734,0.0,0.6666666666666666,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.0,0.26666666666666666,0.37333333333333335,0.0007275621203007177,0.00039928739570314095,0.0010122538544237612
ETFlow_normal,medium_raw,300,300,7.59,1.3020786838543912,-1.1099098871151607e-05,0.11948141299809019,0.3607742695650086,0.015463825973371665,0.05827749443429639,0.03526204081873099,0.011777777777777778,0.0,0.0,0.0,3.182969733692505,0.28674799856779687,0.0,0.00022205960834980942,0.00031605443019846764,0.015568343922495842,0.0,0.00016129699059699002,0.00034863451796506224,0.6666666666666666,2.52,0.012992208347034951,0.05154582165181637,0.13720693359772365,0.00022053933354982292,0.0,0.0,0.0,0.0,0.0,0.0,-6.576044484972954e-05,-0.004436171953566373,-0.00016521121685703595,-0.00030699603910913235,-0.0003926873952150345,-0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,-0.0026427843884240096,0.49666666666666665,0.06925439111888408,1.3020786838543912,2.361746680736542,0.0,0.6666666666666666,0.33333333333333337,0.0,0.6633333333333333,0.3333333333333333,0.37333333333333335,0.59,0.0008020942681469024,0.0004237484274199233,0.0011191010242328034
ETFlow_normal,minimal_target,300,300,7.59,1.3021843938032787,9.461085001627604e-05,0.00676434800028801,0.017346345339513694,0.008340677598801752,0.03658932411337143,0.0046192526444792745,0.009833333333333333,0.0,0.0,0.0,3.1845847203190663,0.04304152894012365,0.0,0.003327495397668751,0.005386567717376541,0.06463588029146194,0.013333333333333334,0.0028847198608733986,0.007067234662439054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1127828254426519,-0.3478640961790613,-0.0072883595914269485,-0.02199516636003409,-0.03103547556946675,-0.0027777777777777775,0.0,0.0,0.0,0.0,0.001614986626560683,-0.2463492540160972,0.49666666666666665,0.06925439111888408,1.3021843938032787,2.3618334233760834,0.0,1.0,0.0,0.013333333333333334,0.9866666666666667,0.0,0.42333333333333334,0.5566666666666666,0.011913091409951448,0.008387562399730089,0.026950863376259803
ETFlow_normal,run_a_stage2b,300,300,7.59,1.302201711498201,0.0001119285449385643,0.11451487789551416,0.3594566607723633,0.0156290371902287,0.05839739069545279,0.035654728213946024,0.012611111111111111,0.0,0.0,0.0,3.182969733692505,0.282873267277754,0.0,0.00022683423509192835,0.0002841806308941841,0.00875376258045435,0.49666666666666665,2.6554577821874167e-05,6.304275205669304e-05,0.5033333333333333,1.6633333333333333,0.00770351366372779,0.09865268828968207,0.13328710445047667,0.0005997415223403853,0.0,0.0,0.0,0.0,0.0,0.0,-0.005032295547425747,-0.005753780746211608,0.0,-0.0001870997779527291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006517515678466831,0.49666666666666665,0.06925439111888408,1.302201711498201,2.361894656419754,0.0,0.5033333333333333,0.4966666666666667,0.49666666666666665,0.5033333333333333,0.0,0.0033333333333333335,0.5,0.0011655241949483758,0.0001227314700372518,0.0004031538963317869
