angle_mu_mae_cosine,angle_nll,angle_z_mean,angle_z_std,bond_mu_mae_angstrom,bond_nll,bond_z_mean,bond_z_std,calibration_error,diagnostic_finite_fraction,diagnostic_molecules,diagnostic_reference_gradient_rms_median,diagnostic_reference_objective_nonincrease_fraction,diagnostic_reference_to_source_gradient_ratio,diagnostic_source_gradient_rms_median,diagnostic_source_gt_reference_fraction,diagnostic_source_minus_reference_objective_median,finite,formal_test_records_read,frozen_holdout_records_read,joint_nll,molecules,reference_conformers,seed,step,checkpoint,checkpoint_sha256,joint_better_than_A,bond_mae_not_worse_A,angle_mae_not_worse_A,stationarity_pass,selectivity_pass
0.014606703050106196,-2.2830434229615206,0.0012946801956378656,0.9413883962007064,0.0031554069163410945,-0.4611933267155106,0.012950043379717759,2.4265594392712253,1.4994157666458747,1.0,256,0.6285212069165347,1.0,0.37906118891834073,1.6580996031538695,0.9921875,0.22522745198115945,True,0,0,-1.3721183748385157,5000,118579,307,12500,E:\3dconformergenerationcode\4dadapter-lsgo-formal\reports\ecir_mvr\lsgo_formal\checkpoints\seed307\best.ckpt,6b6efbf2d7ce82392690635bc7e6e4786e47088dac6a8fe46535148548f4fbbc,True,True,True,True,True
0.015014829857757418,-2.262983443196816,0.0027541848047869574,0.9624583945606993,0.003195581254462714,-0.4596075074871764,0.013258346611495319,2.4272112040085085,1.4807653408640915,1.0,256,0.6291534377809612,1.0,0.38369002176516387,1.6397440696699492,1.0,0.22332833180132505,True,0,0,-1.3612954753419961,5000,118579,331,12500,E:\3dconformergenerationcode\4dadapter-lsgo-formal\reports\ecir_mvr\lsgo_formal\checkpoints\seed331\best.ckpt,6840d3f18fed0840d8f36360191c34d618030ac1883843f0b0e0425d176be6ef,True,True,True,True,True
0.014851289551442146,-2.272343281362096,0.0018423317581200758,0.952686032826842,0.003182755664892063,-0.46456145750237526,0.01191211511986454,2.4251763299691307,1.486244744020273,1.0,256,0.6342004701523605,1.0,0.3845934742774808,1.6490151616425774,0.99609375,0.22254550880204005,True,0,0,-1.3684523694322357,5000,118579,353,12500,E:\3dconformergenerationcode\4dadapter-lsgo-formal\reports\ecir_mvr\lsgo_formal\checkpoints\seed353\best.ckpt,35ad4bb65ebe11d8d377a0e9b0a8fb9c3d7e439c6086bc94d66dddc488f93acf,True,True,True,True,True
