molecule_id,record_id,cartesian_target_cosine,bond_target_cosine,combined_target_cosine,cartesian_norm_ratio,bond_norm_ratio,combined_norm_ratio,constructive,cancellation,same_sign,opposite_sign,overcorrection,cartesian_already_fixed_bond_duplicates,cartesian_correct_bond_harms,bond_correct_cartesian_cancels,both_wrong,cartesian_alone_gain,bond_alone_gain,additive_combined_gain,interaction_gain,safety_gate_loss,acceptance_gain
CCOc1ccc(CCNC(=O)Cc2nn[nH]n2)cc1OCC,val::CCOc1ccc(CCNC(=O)Cc2nn[nH]n2)cc1OCC__gen0001::cartesian_s1_u0.350,0.496991921206398,0.6967016280552192,0.672481964565885,0.409378502081376,0.4397158511194284,0.7580999706597562,0.6444444444444445,0.35555555555555557,0.6444444444444445,0.35555555555555557,0.3111111111111111,0.5111111111111111,0.15555555555555556,0.1111111111111111,0.13333333333333333,0.04444444179534912,0.06666666269302368,0.1111111044883728,0.0,-0.15555556118488312,0.0
CCOc1ccc(CCNC(=O)Cc2nn[nH]n2)cc1OCC,val::CCOc1ccc(CCNC(=O)Cc2nn[nH]n2)cc1OCC__gen0001::cartesian_s2_u0.350,0.661397579293643,0.7825750706689757,0.7720596168417087,0.32479664743833986,0.31496401911805977,0.5974962241711026,0.7333333333333333,0.26666666666666666,0.7333333333333333,0.26666666666666666,0.13333333333333333,0.6222222222222222,0.044444444444444446,0.2,0.1111111111111111,0.04444444179534912,0.08888888359069824,0.06666666269302368,-0.06666666269302368,0.0,0.0
CCOc1ccc(CNC(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)cc1OC,val::CCOc1ccc(CNC(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)cc1OC__gen0001::cartesian_s1_u0.350,0.5342816001319152,0.4600003821341839,0.5266706738182407,3.562233247407573,3.861845928330947,6.986692947163222,0.75,0.25,0.75,0.25,0.6166666666666667,0.5166666666666667,0.03333333333333333,0.0,0.23333333333333334,0.08064517378807068,0.09677419066429138,0.14516130089759827,-0.032258063554763794,-0.14516128599643707,0.0
CCOc1ccc(CNC(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)cc1OC,val::CCOc1ccc(CNC(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)cc1OC__gen0001::cartesian_s2_u0.350,0.6964622022422834,0.6300712075909731,0.6980923216514909,0.9488576867940893,0.9098437263226908,1.7678318629873777,0.7903225806451613,0.20967741935483872,0.7903225806451613,0.20967741935483872,0.5806451612903226,0.7258064516129032,0.11290322580645161,0.04838709677419355,0.06451612903225806,0.032258033752441406,0.032258033752441406,0.06451612710952759,5.960464477539063e-08,-0.096774160861969,0.0
CCOc1ccc(CNc2ccc(N3CCCC3)cc2)cc1,val::CCOc1ccc(CNc2ccc(N3CCCC3)cc2)cc1__gen0000::cartesian_s1_u0.350,0.42775225455378896,0.47947308783383347,0.4897467244769734,0.3672338183605083,0.43138467004625586,0.7430829352294573,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3541666666666667,0.5,0.14583333333333334,0.10416666666666667,0.16666666666666666,0.08333331346511841,0.041666656732559204,0.1041666567325592,-0.020833313465118408,-0.0833333283662796,0.0
CCOc1ccc(CNc2ccc(N3CCCC3)cc2)cc1,val::CCOc1ccc(CNc2ccc(N3CCCC3)cc2)cc1__gen0000::cartesian_s2_u0.350,0.5066156353473842,0.5483866648550223,0.5576002829325032,1.3587008265390141,1.3768491796260611,2.588565422737254,0.7291666666666666,0.2708333333333333,0.7291666666666666,0.2708333333333333,0.625,0.625,0.08333333333333333,0.08333333333333333,0.10416666666666667,0.041666626930236816,0.0,0.0625,0.020833373069763184,-0.08333331346511841,0.0
CCOc1ccc(Cn2nnc(C(=O)Nc3cc(C)cc(C)c3)c2N)cc1,val::CCOc1ccc(Cn2nnc(C(=O)Nc3cc(C)cc(C)c3)c2N)cc1__gen0001::cartesian_s1_u0.350,0.5560356140598852,0.7584297583418005,0.7251490066339663,0.40181407628880683,0.4947349387264509,0.825547068522536,0.6730769230769231,0.3269230769230769,0.6730769230769231,0.3269230769230769,0.40384615384615385,0.5192307692307693,0.11538461538461539,0.07692307692307693,0.15384615384615385,0.038461536169052124,0.019230782985687256,0.05769231915473938,0.0,-0.07692307233810425,0.0
CCOc1ccc(Cn2nnc(C(=O)Nc3cc(C)cc(C)c3)c2N)cc1,val::CCOc1ccc(Cn2nnc(C(=O)Nc3cc(C)cc(C)c3)c2N)cc1__gen0001::cartesian_s2_u0.350,0.6821590291437288,0.8382364884305696,0.8160605472997114,0.19862792042206862,0.207967492076131,0.3796553707279975,0.6730769230769231,0.3269230769230769,0.6730769230769231,0.3269230769230769,0.11538461538461539,0.6153846153846154,0.057692307692307696,0.19230769230769232,0.057692307692307696,0.0,0.019230782985687256,0.019230782985687256,0.0,-0.03846156597137451,0.0
CCOc1ccc(NC(=O)C2CCCN2C(=O)Oc2ccccc2)cc1,val::CCOc1ccc(NC(=O)C2CCCN2C(=O)Oc2ccccc2)cc1__gen0001::cartesian_s1_u0.350,0.18418130323883747,0.2771634669241209,0.2541869064503824,0.311574218914021,0.346485676233455,0.6035689213974826,0.68,0.32,0.68,0.32,0.28,0.38,0.18,0.12,0.3,0.019999980926513672,0.019999980926513672,0.019999980926513672,-0.019999980926513672,-0.08000001311302185,0.0
CCOc1ccc(NC(=O)C2CCCN2C(=O)Oc2ccccc2)cc1,val::CCOc1ccc(NC(=O)C2CCCN2C(=O)Oc2ccccc2)cc1__gen0001::cartesian_s2_u0.350,0.44599600494824704,0.511845535845302,0.5095347170633788,0.24168216374957696,0.2324725194536687,0.4450713429217066,0.76,0.24,0.76,0.24,0.12,0.58,0.16,0.08,0.18,0.04000002145767212,0.019999980926513672,0.07999998331069946,0.019999980926513672,-0.04000002145767212,0.0
CCOc1ccc(NC(=O)Nc2cccn(Cc3ccccc3)c2=O)cc1,val::CCOc1ccc(NC(=O)Nc2cccn(Cc3ccccc3)c2=O)cc1__gen0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.019999995827674866,-0.019999995827674866,0.03999999910593033,0.019999995827674866
CCOc1ccccc1NC(=S)NCCCn1ccnc1,val::CCOc1ccccc1NC(=S)NCCCn1ccnc1__gen0001,0.18647460295093615,0.10880861773768313,0.15988213634592144,0.6470462136995725,0.8076458848997806,1.3043140585563433,0.6190476190476191,0.38095238095238093,0.6190476190476191,0.38095238095238093,0.3333333333333333,0.30952380952380953,0.14285714285714285,0.11904761904761904,0.30952380952380953,0.0,0.0,0.0,0.0,0.1428571417927742,0.0
CCSc1nnc2c(n1)OC(c1ccc(C(=O)O)cc1)N(C(C)=O)c1ccccc1-2,val::CCSc1nnc2c(n1)OC(c1ccc(C(=O)O)cc1)N(C(C)=O)c1ccccc1-2__gen0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.019607841968536377,-0.019607841968536377,0.13725490123033524,0.019607841968536377
CCc1ccc(C(=O)COC(=O)c2cccnc2Cl)cc1,val::CCc1ccc(C(=O)COC(=O)c2cccnc2Cl)cc1__gen0001::cartesian_s1_u0.350,0.2446413480575659,0.3767933178281233,0.3462841845558379,0.59899880204287,0.752809388713984,1.2423132238456878,0.6388888888888888,0.3611111111111111,0.6388888888888888,0.3611111111111111,0.3055555555555556,0.3055555555555556,0.1388888888888889,0.1388888888888889,0.3333333333333333,0.0555555522441864,0.0555555522441864,0.0833333283662796,-0.0277777761220932,-0.0277777761220932,0.0
CCc1ccc(C(=O)COC(=O)c2cccnc2Cl)cc1,val::CCc1ccc(C(=O)COC(=O)c2cccnc2Cl)cc1__gen0001::cartesian_s2_u0.350,0.5375054912308391,0.6826127436898184,0.6632350992931632,0.2228865723761216,0.2379440320209988,0.42552992960872765,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.1388888888888889,0.5555555555555556,0.1388888888888889,0.1111111111111111,0.1111111111111111,0.05555558204650879,0.05555558204650879,0.05555558204650879,-0.05555558204650879,-0.0555555522441864,0.0
CCc1ccc(C(C)NC(=O)c2ccc3c(c2)OCO3)cc1,val::CCc1ccc(C(C)NC(=O)c2ccc3c(c2)OCO3)cc1__gen0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1860465258359909,0.0
CCc1ccc(CNC(=O)C2CCC(=O)N(CCc3ccc(Cl)cc3)C2)nc1,val::CCc1ccc(CNC(=O)C2CCC(=O)N(CCc3ccc(Cl)cc3)C2)nc1__gen0000,-0.10581789188253901,0.07015193982333852,-0.002335911119949387,0.2804803458140032,0.4014339086405619,0.6500553439533177,0.6909090909090909,0.3090909090909091,0.6909090909090909,0.3090909090909091,0.3090909090909091,0.2909090909090909,0.12727272727272726,0.10909090909090909,0.4,0.0178571417927742,0.0178571417927742,0.0,-0.0357142835855484,0.1071428582072258,0.0178571417927742
CCc1ccc(NC(=O)Cn2nc(C)c([N+](=O)[O-])c2C)cc1,val::CCc1ccc(NC(=O)Cn2nc(C)c([N+](=O)[O-])c2C)cc1__gen0000::cartesian_s1_u0.350,0.589994210341709,0.7001468175040405,0.7001973398519468,0.46092179412404805,0.5862101402124374,0.974545767563358,0.6097560975609756,0.3902439024390244,0.6097560975609756,0.3902439024390244,0.36585365853658536,0.5121951219512195,0.0975609756097561,0.17073170731707318,0.0975609756097561,0.04878050088882446,0.02439025044441223,0.0731707215309143,-2.9802322387695312e-08,-0.12195123732089996,0.0
CCc1ccc(NC(=O)Cn2nc(C)c([N+](=O)[O-])c2C)cc1,val::CCc1ccc(NC(=O)Cn2nc(C)c([N+](=O)[O-])c2C)cc1__gen0000::cartesian_s2_u0.350,0.8028412230128225,0.7891458565408658,0.8592947633798649,0.22531974986463243,0.24328561979978996,0.4339416906307926,0.5853658536585366,0.4146341463414634,0.5853658536585366,0.4146341463414634,0.0975609756097561,0.5365853658536586,0.24390243902439024,0.0975609756097561,0.04878048780487805,0.0,0.0,0.0731707215309143,0.0731707215309143,-0.02439025044441223,0.0
CCc1ccc(NC(=O)N(CCCN2CCOCC2)Cc2cccs2)cc1,val::CCc1ccc(NC(=O)N(CCCN2CCOCC2)Cc2cccs2)cc1__gen0001,0.04269775720330723,0.04566368746836195,0.050459512786863815,0.9596803652127495,1.0390070608799153,1.7523176116574735,0.6379310344827587,0.3620689655172414,0.6379310344827587,0.3620689655172414,0.4482758620689655,0.3620689655172414,0.10344827586206896,0.10344827586206896,0.27586206896551724,0.0,0.0,0.0,0.0,0.1551724076271057,0.0
CCc1ccc2oc(-c3cc(N=Cc4cccc(OC)c4O)ccc3O)nc2c1,val::CCc1ccc2oc(-c3cc(N=Cc4cccc(OC)c4O)ccc3O)nc2c1__gen0000,0.13825644158702277,0.18321418009290324,0.18237145043897607,0.13225619358578106,0.19031181908850334,0.29145512892155956,0.5961538461538461,0.40384615384615385,0.5961538461538461,0.40384615384615385,0.34615384615384615,0.3269230769230769,0.17307692307692307,0.07692307692307693,0.2692307692307692,0.0,0.0,-0.019230768084526062,-0.019230768084526062,0.13461538404226303,0.019230768084526062
CCn1c(-c2ccco2)n[nH]c1=S,val::CCn1c(-c2ccco2)n[nH]c1=S__gen0000,0.23134098713047963,0.0031044977780782072,0.1406301659174908,0.7452690089247704,0.6996547016679345,1.2414359574288676,0.5652173913043478,0.43478260869565216,0.5652173913043478,0.43478260869565216,0.30434782608695654,0.21739130434782608,0.13043478260869565,0.17391304347826086,0.34782608695652173,0.0,0.0,0.0,0.0,0.1304347850382328,0.0
CCn1c(=O)c2c(nc(SCC(=O)N3CCCC(C)C3)n2C)n(C)c1=O,val::CCn1c(=O)c2c(nc(SCC(=O)N3CCCC(C)C3)n2C)n(C)c1=O__gen0001,0.30400279028271765,0.3134656055103773,0.327856726062643,2.7195936955677293,3.5679634966873643,5.933073062665305,0.660377358490566,0.33962264150943394,0.660377358490566,0.33962264150943394,0.5660377358490566,0.4339622641509434,0.05660377358490566,0.07547169811320754,0.22641509433962265,0.0,0.0,0.0,0.0,0.056603774428367615,0.0
CCn1c(C)nc2cc(C(=O)NNS(=O)(=O)c3c(F)cc(F)c(Cl)c3F)ccc21,val::CCn1c(C)nc2cc(C(=O)NNS(=O)(=O)c3c(F)cc(F)c(Cl)c3F)ccc21__gen0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02222222276031971,-0.02222222276031971,0.06666666828095913,0.02222222276031971
CCn1c(SCC(=O)N(C)C2CCS(=O)(=O)C2)nnc1-c1cccs1,val::CCn1c(SCC(=O)N(C)C2CCS(=O)(=O)C2)nnc1-c1cccs1__gen0001::cartesian_s1_u0.350,0.2727909992510875,0.5220156889163434,0.4332668139747465,0.823609656565251,0.5154476075964145,1.1395865625096822,0.574468085106383,0.425531914893617,0.574468085106383,0.425531914893617,0.425531914893617,0.3829787234042553,0.1702127659574468,0.14893617021276595,0.19148936170212766,0.06382977962493896,0.02127659320831299,0.10638299584388733,0.021276623010635376,-0.04255318641662598,0.0
CCn1c(SCC(=O)N(C)C2CCS(=O)(=O)C2)nnc1-c1cccs1,val::CCn1c(SCC(=O)N(C)C2CCS(=O)(=O)C2)nnc1-c1cccs1__gen0001::cartesian_s2_u0.350,0.3421596168605615,0.5703502114425542,0.49617083754243513,0.8357328198038256,0.5067864021846564,1.1588745439214307,0.6170212765957447,0.3829787234042553,0.6170212765957447,0.3829787234042553,0.40425531914893614,0.48936170212765956,0.2127659574468085,0.1276595744680851,0.1276595744680851,0.0,0.02127659320831299,0.0,-0.02127659320831299,-0.04255318641662598,0.0
CCn1c(SCC(=O)N2CCOCC2)nc(O)cc1=O,val::CCn1c(SCC(=O)N2CCOCC2)nc(O)cc1=O__gen0001,0.2453314734993128,0.31348184922023903,0.31692450473066236,0.5345733301527492,0.6267671381461634,1.0337723318516463,0.5789473684210527,0.42105263157894735,0.5789473684210527,0.42105263157894735,0.2894736842105263,0.34210526315789475,0.23684210526315788,0.05263157894736842,0.23684210526315788,0.0,0.0,0.026315785944461823,0.026315785944461823,0.2368421033024788,0.0
CCn1c(SCC(=O)NCc2ccccc2)nnc1-c1cccnc1,val::CCn1c(SCC(=O)NCc2ccccc2)nnc1-c1cccnc1__gen0000::cartesian_s1_u0.350,0.14872169718280356,0.3942218980235197,0.3102029938812478,0.4333999355805224,0.402055275417586,0.7187389295452596,0.5652173913043478,0.43478260869565216,0.5652173913043478,0.43478260869565216,0.15217391304347827,0.2608695652173913,0.1956521739130435,0.17391304347826086,0.30434782608695654,0.02173912525177002,0.0,0.06521737575531006,0.04347825050354004,-0.04347826540470123,0.0
CCn1c(SCC(=O)NCc2ccccc2)nnc1-c1cccnc1,val::CCn1c(SCC(=O)NCc2ccccc2)nnc1-c1cccnc1__gen0000::cartesian_s2_u0.350,0.0,0.0,0.0,41576892759.36782,34641464634.578354,66057205411.97631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02173912525177002,0.04347825050354004,0.06521737575531006,0.0,0.02173912525177002,0.0
CCn1c(SCC(=O)Nc2ccccc2F)nnc1-c1ccoc1C,val::CCn1c(SCC(=O)Nc2ccccc2F)nnc1-c1ccoc1C__gen0001::cartesian_s1_u0.350,0.401377606605501,0.6537170619023177,0.6013227417870545,0.376505393911078,0.3225114234072276,0.6019264346233134,0.5681818181818182,0.4318181818181818,0.5681818181818182,0.4318181818181818,0.29545454545454547,0.45454545454545453,0.11363636363636363,0.1590909090909091,0.11363636363636363,0.06818181276321411,0.06818181276321411,0.11363637447357178,-0.022727251052856445,-0.11363634467124939,0.0
CCn1c(SCC(=O)Nc2ccccc2F)nnc1-c1ccoc1C,val::CCn1c(SCC(=O)Nc2ccccc2F)nnc1-c1ccoc1C__gen0001::cartesian_s2_u0.350,0.4916588739146231,0.6783420731843055,0.6481161500867584,0.2873633666326808,0.23600591237391336,0.4650053683835369,0.6136363636363636,0.38636363636363635,0.6136363636363636,0.38636363636363635,0.13636363636363635,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.06818181818181818,0.06818181276321411,0.06818181276321411,0.045454561710357666,-0.09090906381607056,-0.045454561710357666,0.0
