molecule_id,upstream_bond_outlier_rate,upstream_bond_outlier_magnitude,upstream_angle_outlier_rate,upstream_angle_outlier_magnitude,upstream_ring_bond_outlier_rate,upstream_ring_planarity_outlier_rate,upstream_clash_penetration,upstream_severe_clash_rate,upstream_chirality_error,upstream_total_thresholded_validity_score,upstream_aligned_RMSD,upstream_mean_displacement,upstream_rms_displacement,upstream_high_flex_torsion_change,raw_proposal_bond_outlier_rate,raw_proposal_bond_outlier_magnitude,raw_proposal_angle_outlier_rate,raw_proposal_angle_outlier_magnitude,raw_proposal_ring_bond_outlier_rate,raw_proposal_ring_planarity_outlier_rate,raw_proposal_clash_penetration,raw_proposal_severe_clash_rate,raw_proposal_chirality_error,raw_proposal_total_thresholded_validity_score,raw_proposal_aligned_RMSD,raw_proposal_mean_displacement,raw_proposal_rms_displacement,raw_proposal_high_flex_torsion_change,atom_clipped_proposal_bond_outlier_rate,atom_clipped_proposal_bond_outlier_magnitude,atom_clipped_proposal_angle_outlier_rate,atom_clipped_proposal_angle_outlier_magnitude,atom_clipped_proposal_ring_bond_outlier_rate,atom_clipped_proposal_ring_planarity_outlier_rate,atom_clipped_proposal_clash_penetration,atom_clipped_proposal_severe_clash_rate,atom_clipped_proposal_chirality_error,atom_clipped_proposal_total_thresholded_validity_score,atom_clipped_proposal_aligned_RMSD,atom_clipped_proposal_mean_displacement,atom_clipped_proposal_rms_displacement,atom_clipped_proposal_high_flex_torsion_change,trust_clipped_proposal_bond_outlier_rate,trust_clipped_proposal_bond_outlier_magnitude,trust_clipped_proposal_angle_outlier_rate,trust_clipped_proposal_angle_outlier_magnitude,trust_clipped_proposal_ring_bond_outlier_rate,trust_clipped_proposal_ring_planarity_outlier_rate,trust_clipped_proposal_clash_penetration,trust_clipped_proposal_severe_clash_rate,trust_clipped_proposal_chirality_error,trust_clipped_proposal_total_thresholded_validity_score,trust_clipped_proposal_aligned_RMSD,trust_clipped_proposal_mean_displacement,trust_clipped_proposal_rms_displacement,trust_clipped_proposal_high_flex_torsion_change,safety_gated_proposal_bond_outlier_rate,safety_gated_proposal_bond_outlier_magnitude,safety_gated_proposal_angle_outlier_rate,safety_gated_proposal_angle_outlier_magnitude,safety_gated_proposal_ring_bond_outlier_rate,safety_gated_proposal_ring_planarity_outlier_rate,safety_gated_proposal_clash_penetration,safety_gated_proposal_severe_clash_rate,safety_gated_proposal_chirality_error,safety_gated_proposal_total_thresholded_validity_score,safety_gated_proposal_aligned_RMSD,safety_gated_proposal_mean_displacement,safety_gated_proposal_rms_displacement,safety_gated_proposal_high_flex_torsion_change,accepted_bond_outlier_rate,accepted_bond_outlier_magnitude,accepted_angle_outlier_rate,accepted_angle_outlier_magnitude,accepted_ring_bond_outlier_rate,accepted_ring_planarity_outlier_rate,accepted_clash_penetration,accepted_severe_clash_rate,accepted_chirality_error,accepted_total_thresholded_validity_score,accepted_aligned_RMSD,accepted_mean_displacement,accepted_rms_displacement,accepted_high_flex_torsion_change,minimal_target_bond_outlier_rate,minimal_target_bond_outlier_magnitude,minimal_target_angle_outlier_rate,minimal_target_angle_outlier_magnitude,minimal_target_ring_bond_outlier_rate,minimal_target_ring_planarity_outlier_rate,minimal_target_clash_penetration,minimal_target_severe_clash_rate,minimal_target_chirality_error,minimal_target_total_thresholded_validity_score,minimal_target_aligned_RMSD,minimal_target_mean_displacement,minimal_target_rms_displacement,minimal_target_high_flex_torsion_change,rotatable_bond_count,atom_count,bond_count,accepted,selected_step,atom_clipped_any,graph_clipped_any,atom_clipping_fraction,graph_clip_scale_min,global_safety_gate_mean,raw_velocity_norm_mean,clipped_velocity_norm_mean,raw_target_cosine_similarity,raw_target_norm_ratio,raw_direction_norm,target_direction_norm,bond_local_projection_recovery,diagnostic_oracle_bond_outlier_rate,diagnostic_oracle_bond_outlier_magnitude,record_count,source_distribution,severity_distribution,target_status_distribution,has_ring,repaired_bond_count,unchanged_bad_bond_count,new_outlier_count,threshold_near_fraction,bond_observation_count,target_available_gain,raw_potential_gain,atom_clipping_loss,graph_clipping_loss,clipping_loss,safety_gate_loss,acceptance_loss,accepted_gain,target_gap,failure_category,model_to_target_recovery_ratio
CC1(C)CC(=O)C2=C(C1)NC(=O)NC2c1ccccc1,0.10000000149011612,0.3977726101875305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19944315403699875,2.430845260620117,7.511603143939283e-07,8.519033372067497e-07,0.0,0.10000000149011612,0.46330147981643677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158253714442253,2.4320743083953857,0.0021986588835716248,0.002661433070898056,0.0,0.10000000149011612,0.46330147981643677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158253714442253,2.4320743083953857,0.0021986588835716248,0.002661433070898056,0.0,0.10000000149011612,0.46330147981643677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158253714442253,2.4320743083953857,0.0021986588835716248,0.002661433070898056,0.0,0.10000000149011612,0.45537233352661133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21384308487176895,2.431972026824951,0.0020153862424194813,0.0024396409280598164,0.0,0.10000000149011612,0.3977726101875305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19944315403699875,2.430845260620117,7.511603143939283e-07,8.519033372067497e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4306015968322754,0.0018923316383734345,0.002748237457126379,0.0,3.0,38.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9167656600475311,0.0021997971925884485,0.0021997971925884485,-0.0777128949861387,0.9686493768027378,0.01641000434756279,0.016941118985414505,-0.0288677790210444,0.10000000149011612,0.40153446793556213,1,"{""ETFlow_formal_upstream"":1}","{""normal"":1}","{""minimal_validity_success"":1}",True,0,4,0,0.025,40,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,MODEL_PROPOSAL_LIMITED,0.0
CC1(C)CC(=O)C=C(NC2=CC3OC(c4ccccc4)OCC3OC2=O)C1,0.1320754736661911,0.42357006669044495,0.03125,0.2238612174987793,0.17391304671764374,0.0,0.0,0.0,0.0,0.4990963414311409,2.073946952819824,4.3801006199828407e-07,4.786334670825454e-07,0.0,0.18867924809455872,0.48081567883491516,0.03125,0.22112302482128143,0.17391304671764374,0.0,0.0,0.0,0.0,0.5693269707262516,2.0752880573272705,0.002368659246712923,0.002823204966261983,0.0,0.18867924809455872,0.48081567883491516,0.03125,0.22112302482128143,0.17391304671764374,0.0,0.0,0.0,0.0,0.5693269707262516,2.0752880573272705,0.002368659246712923,0.002823204966261983,0.0,0.18867924809455872,0.48081567883491516,0.03125,0.22112302482128143,0.17391304671764374,0.0,0.0,0.0,0.0,0.5693269707262516,2.0752880573272705,0.002368659246712923,0.002823204966261983,0.0,0.16981132328510284,0.47112277150154114,0.03125,0.22134411334991455,0.17391304671764374,0.0,0.0,0.0,0.0,0.5480910912156105,2.0751793384552,0.0021772205363959074,0.0025950323324650526,0.0,0.1320754736661911,0.42357006669044495,0.03125,0.2238612174987793,0.17391304671764374,0.0,0.0,0.0,0.0,0.4990963414311409,2.073946952819824,4.3801006199828407e-07,4.786334670825454e-07,0.0,0.01886792480945587,0.10575491189956665,0.03125,0.14160315692424774,0.043478261679410934,0.0,0.0,0.0,0.0,0.1554357036948204,2.074061155319214,0.0028604515828192234,0.0042413934133946896,0.0,5.0,50.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.919126108288765,0.002364080399274826,0.002364080399274826,0.025647299950431055,0.6658127874203378,0.019968543201684952,0.029991228133440018,0.015253190124747849,0.15094339847564697,0.42784878611564636,1,"{""ETFlow_formal_upstream"":1}","{""normal"":1}","{""minimal_validity_success"":1}",True,0,7,0,0.07547169811320754,53,0.11320754885673523,-0.056603774428367615,0.0,0.0,0.0,-0.01886792480945587,-0.03773584961891174,0.0,0.11320754885673523,MODEL_PROPOSAL_LIMITED,0.0
CC1(C)Cc2c(cnn2-c2ccccc2)C(NC(=O)C2(C(N)=O)CC2)C1,0.5188679248094559,3.2963550686836243,0.1340206153690815,0.15698665380477905,0.3947368562221527,0.0,0.0,0.0,0.0,1.910960827022791,0.9425442814826965,6.737049318417121e-07,7.702647906171478e-07,0.0,0.49056604504585266,2.569658398628235,0.12371133640408516,0.14717429503798485,0.3947368562221527,0.0,0.0,0.0,0.0,1.6882224110886455,0.9439116418361664,0.004051676020026207,0.004809850477613509,0.001429470255970955,0.49056604504585266,2.569658398628235,0.12371133640408516,0.14717429503798485,0.3947368562221527,0.0,0.0,0.0,0.0,1.6882224110886455,0.9439116418361664,0.004051676020026207,0.004809850477613509,0.001429470255970955,0.49056604504585266,2.569658398628235,0.12371133640408516,0.14717429503798485,0.3947368562221527,0.0,0.0,0.0,0.0,1.6882224110886455,0.9439116418361664,0.004051676020026207,0.004809850477613509,0.001429470255970955,0.49056604504585266,2.662641167640686,0.12886597588658333,0.14873847737908363,0.3947368562221527,0.0,0.0,0.0,0.0,1.7170137884095311,0.9437136650085449,0.003465504269115627,0.0041156100342050195,0.0012311898753978312,0.49056604504585266,2.662641167640686,0.12886597588658333,0.14873847737908363,0.3947368562221527,0.0,0.0,0.0,0.0,1.7170137884095311,0.9437136650085449,0.003465504269115627,0.0041156100342050195,0.0012311898753978312,0.07547169923782349,0.16909347474575043,0.13917525485157967,0.1806490235030651,0.05263157933950424,0.0,0.0,0.0,0.0,0.3547141579911113,0.9520125091075897,0.02105941530317068,0.02443231176584959,0.023075997829437256,8.0,50.0,53.0,1.0,4.0,0.0,0.0,0.0,1.0,0.864393949508667,0.004043573775561526,0.004043573775561526,0.546566140282115,0.19625749881867074,0.034041051752865314,0.17276256531476974,0.07479344988536883,0.49056604504585266,2.662641167640686,2,"{""Cartesian_teacher_100k"":2}","{""medium"":1,""normal"":1}","{""minimal_validity_success"":2}",True,4,51,1,0.04716981132075472,106,0.4433962255716324,0.02830187976360321,0.0,0.0,0.0,0.0,0.0,0.02830187976360321,0.4150943458080292,MODEL_PROPOSAL_LIMITED,0.06382977150316525
CC1CC(C)CN(C(=O)CSC2=Nc3ccccc3C3=NC(Cc4c[nH]c5ccccc45)C(=O)N23)C1,0.1428571492433548,0.2211112231016159,0.02380952425301075,0.0140501344576478,0.032258063554763794,0.16666666666666666,0.0,0.0,0.0,0.4243817431076119,3.242156505584717,4.539891165222798e-07,4.928322709929489e-07,0.0,0.10000000149011612,0.31898102164268494,0.01587301678955555,0.013677471317350864,0.032258063554763794,0.16666666666666666,0.0,0.0,0.0,0.39796237174111104,3.2432453632354736,0.002114493865519762,0.0025636032223701477,0.0027730464935302734,0.10000000149011612,0.31898102164268494,0.01587301678955555,0.013677471317350864,0.032258063554763794,0.16666666666666666,0.0,0.0,0.0,0.39796237174111104,3.2432453632354736,0.002114493865519762,0.0025636032223701477,0.0027730464935302734,0.10000000149011612,0.31898102164268494,0.01587301678955555,0.013677471317350864,0.032258063554763794,0.16666666666666666,0.0,0.0,0.0,0.39796237174111104,3.2432453632354736,0.002114493865519762,0.0025636032223701477,0.0027730464935302734,0.10000000149011612,0.30756130814552307,0.01587301678955555,0.013636928983032703,0.032258063554763794,0.16666666666666666,0.0,0.0,0.0,0.39509730778324104,3.2431507110595703,0.0019303688313812017,0.0023404147941619158,0.0025327205657958984,0.10000000149011612,0.23133879899978638,0.02380952425301075,0.013885349966585636,0.032258063554763794,0.16666666666666666,0.0,0.0,0.0,0.3840402932061503,3.2424025535583496,0.0004782537871506065,0.0005800161743536592,0.000626981258392334,0.0,0.0,0.01587301678955555,0.011503146030008793,0.0,0.16666666666666666,0.0,0.0,0.0,0.1854154699637244,3.2420847415924072,0.0032057424541562796,0.004460643045604229,0.011706233024597168,8.0,65.0,70.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9130022525787354,0.0021140891476534307,0.0021140891476534307,0.028684366863161222,0.5747794255814739,0.020670607686042786,0.035962678492069244,0.006058953967502864,0.10000000149011612,0.23133879899978638,1,"{""ETFlow_formal_upstream"":1}","{""normal"":1}","{""minimal_validity_success"":1}",True,4,6,1,0.1,70,0.1428571492433548,0.04285714775323868,0.0,0.0,0.0,0.0,0.0,0.04285714775323868,0.10000000149011612,MODEL_PROPOSAL_LIMITED,0.30000002086162475
CC1CC(c2ccccc2)n2nc(NC(=O)c3ccco3)nc2N1,0.3295454606413841,1.4887288808822632,0.026666666381061077,0.06730731949210167,0.3095238134264946,0.0,0.0,0.0,0.0,1.054744990542531,1.4382970929145813,1.0572524047347542e-06,1.1782425417550257e-06,0.0,0.3181818276643753,1.1242238581180573,0.026666666381061077,0.06347520649433136,0.3095238134264946,0.0,0.0,0.0,0.0,0.9512970736250281,1.4397509694099426,0.003066336503252387,0.0036594753619283438,0.0,0.3181818276643753,1.1242238581180573,0.026666666381061077,0.06347520649433136,0.3095238134264946,0.0,0.0,0.0,0.0,0.9512970736250281,1.4397509694099426,0.003066336503252387,0.0036594753619283438,0.0,0.3181818276643753,1.1242238581180573,0.026666666381061077,0.06347520649433136,0.3095238134264946,0.0,0.0,0.0,0.0,0.9512970736250281,1.4397509694099426,0.003066336503252387,0.0036594753619283438,0.0,0.3181818276643753,1.159873217344284,0.026666666381061077,0.06391211412847042,0.3095238134264946,0.0,0.0,0.0,0.0,0.9603186403401196,1.4395958185195923,0.002739943563938141,0.0032705352641642094,0.0,0.3181818276643753,1.159873217344284,0.026666666381061077,0.06391211412847042,0.3095238134264946,0.0,0.0,0.0,0.0,0.9603186403401196,1.4395958185195923,0.002739943563938141,0.0032705352641642094,0.0,0.13636364042758942,0.08325903490185738,0.0666666654869914,0.07838750630617142,0.1190476231276989,0.0,0.0,0.0,0.0,0.3624895643442869,1.4406701922416687,0.011569657479412854,0.014151660725474358,0.0,5.0,41.0,44.0,1.0,4.0,0.0,0.0,0.0,1.0,0.8988172113895416,0.0030638168973382562,0.0030638168973382562,0.42239799227042774,0.39502114960696744,0.02343625668436289,0.09061374049633741,0.08714879415709018,0.3068181872367859,1.2780764400959015,2,"{""Cartesian_teacher_100k"":2}","{""mild"":1,""normal"":1}","{""minimal_validity_success"":2}",True,2,27,1,0.045454545454545456,88,0.1931818202137947,0.01136363297700882,0.0,0.0,0.0,0.0,0.0,0.01136363297700882,0.1818181872367859,CANCELLATION_OR_NEW_OUTLIER,0.058823511262253686
CC1CCC(C(C)C)C(OC(=O)C[N+](C)(C)CCCCCCCCCC[N+](C)(C)CC(=O)OC2CC(C)CCC2C(C)C)C1,0.6932773292064667,4.671916961669922,0.283898301422596,0.6702743768692017,0.5416666716337204,0.0,0.00012379880718071945,1.0,0.0,4.854513935704745,4.472743511199951,8.771297359544405e-07,1.0347385739351012e-06,0.0,0.6302521228790283,3.893816351890564,0.2711864411830902,0.6440263390541077,0.5416666716337204,0.0,0.00012614678053068928,1.0,0.0,4.5776920552125375,4.474537134170532,0.004638391779735684,0.005025963764637709,0.004680514568462968,0.6302521228790283,3.893816351890564,0.2711864411830902,0.6440263390541077,0.5416666716337204,0.0,0.00012614678053068928,1.0,0.0,4.5776920552125375,4.474537134170532,0.004638391779735684,0.005025963764637709,0.004680514568462968,0.6302521228790283,3.893816351890564,0.2711864411830902,0.6440263390541077,0.5416666716337204,0.0,0.00012614678053068928,1.0,0.0,4.5776920552125375,4.474537134170532,0.004638391779735684,0.005025963764637709,0.004680514568462968,0.6386554837226868,4.006717085838318,0.2733050808310509,0.6481772065162659,0.5416666716337204,0.0,0.00012578854148159735,1.0,0.0,4.617476597817586,4.474263906478882,0.003929795930162072,0.00426061637699604,0.003951311111450195,0.6386554837226868,4.006717085838318,0.2733050808310509,0.6481772065162659,0.5416666716337204,0.0,0.00012578854148159735,1.0,0.0,4.617476597817586,4.474263906478882,0.003929795930162072,0.00426061637699604,0.003951311111450195,0.6386554837226868,3.9997755885124207,0.2775423675775528,0.6583054214715958,0.5416666716337204,0.0,0.00012527180297183804,1.0,0.0,4.622510047232936,4.4732561111450195,0.003659375512512497,0.00378809162563698,0.008322030305862427,31.0,118.0,119.0,1.0,4.0,0.0,0.0,0.0,1.0,0.8452427610754967,0.004641957930289209,0.004641957930289209,0.24446354079104063,0.7350379448760338,0.054611001163721085,0.04114473611116409,0.30264381586800576,0.6386554837226868,4.006717085838318,2,"{""Cartesian_teacher_100k"":2}","{""medium"":1,""mild"":1}","{""identity_fallback"":1,""minimal_validity_success"":1}",True,14,151,1,0.06722689075630252,238,0.05462184548377991,0.06302520632743835,0.0,0.0,0.0,0.008403360843658447,0.0,0.05462184548377991,0.0,TARGET_LIMITED,1.0
CC1CCCCC1NC(=O)COC(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1,0.5762712061405182,3.0331680178642273,0.054545455146580935,0.07074565056245774,0.5555555522441864,0.0,0.0,0.0,0.0,1.9623506306379568,1.3787202835083008,1.1442155027907575e-06,1.2439423358046042e-06,0.0,0.5169491469860077,2.1067909002304077,0.04545454680919647,0.06008966639637947,0.5555555522441864,0.0,0.0,0.0,0.0,1.6596793876960874,1.380982220172882,0.004830893594771624,0.005514631979167461,0.003192007541656494,0.5169491469860077,2.1067909002304077,0.04545454680919647,0.06008966639637947,0.5555555522441864,0.0,0.0,0.0,0.0,1.6596793876960874,1.380982220172882,0.004830893594771624,0.005514631979167461,0.003192007541656494,0.5169491469860077,2.1067909002304077,0.04545454680919647,0.06008966639637947,0.5555555522441864,0.0,0.0,0.0,0.0,1.6596793876960874,1.380982220172882,0.004830893594771624,0.005514631979167461,0.003192007541656494,0.5169491469860077,2.240462601184845,0.05000000121071935,0.06185548796565854,0.5555555522441864,0.0,0.0,0.0,0.0,1.6980842227285393,1.3806625008583069,0.004146510735154152,0.0047341519966721535,0.0027361512184143066,0.5169491469860077,2.240462601184845,0.05000000121071935,0.06185548796565854,0.5555555522441864,0.0,0.0,0.0,0.0,1.6980842227285393,1.3806625008583069,0.004146510735154152,0.0047341519966721535,0.0027361512184143066,0.36440677009522915,2.006314501632005,0.05909090954810381,0.07678429817315191,0.38888888247311115,0.0,0.0,0.0,0.0,1.3331612620677333,1.379853904247284,0.007043324294500053,0.008154497249051929,0.01740892231464386,9.0,57.0,59.0,1.0,4.0,0.0,0.0,0.0,1.0,0.8654995635151863,0.004832232894841582,0.004832232894841582,0.49650584568711387,1.140957286231064,0.04164653457701206,0.061564814299345016,0.4215291285713399,0.5169491469860077,2.240462601184845,2,"{""Cartesian_teacher_100k"":2}","{""medium"":1,""mild"":1}","{""minimal_validity_success"":2}",True,8,60,1,0.059322033898305086,118,0.21186443604528904,0.0593220591545105,0.0,0.0,0.0,0.0,0.0,0.0593220591545105,0.15254237689077854,MODEL_PROPOSAL_LIMITED,0.28000008053182446
CC1CCCCN1Cc1c(O)ccc2c(=O)c(-c3nc4ccccc4s3)c(N)oc12,0.4649122804403305,2.8173250555992126,0.049999999813735485,0.09390920028090477,0.29629629850387573,0.0,0.0,0.0,0.0,1.539017142727971,0.7457038462162018,1.1853605883516138e-06,1.3239638292361633e-06,0.0,0.4649122804403305,2.2723108530044556,0.049999999813735485,0.08820449933409691,0.29629629850387573,0.0,0.0,0.0,0.0,1.4013374168425798,0.7472032010555267,0.0032555210636928678,0.0038926933193579316,0.0009323358535766602,0.4649122804403305,2.2723108530044556,0.049999999813735485,0.08820449933409691,0.29629629850387573,0.0,0.0,0.0,0.0,1.4013374168425798,0.7472032010555267,0.0032555210636928678,0.0038926933193579316,0.0009323358535766602,0.4649122804403305,2.2723108530044556,0.049999999813735485,0.08820449933409691,0.29629629850387573,0.0,0.0,0.0,0.0,1.4013374168425798,0.7472032010555267,0.0032555210636928678,0.0038926933193579316,0.0009323358535766602,0.45614035427570343,2.3448315858840942,0.049999999813735485,0.08902381546795368,0.29629629850387573,0.0,0.0,0.0,0.0,1.4109005029313266,0.7470175623893738,0.002849723561666906,0.003407907788641751,0.0008157491683959961,0.45614035427570343,2.3448315858840942,0.049999999813735485,0.08902381546795368,0.29629629850387573,0.0,0.0,0.0,0.0,1.4109005029313266,0.7470175623893738,0.002849723561666906,0.003407907788641751,0.0008157491683959961,0.28070175647735596,1.7751514911651611,0.04499999899417162,0.07537231163587421,0.1666666716337204,0.0,0.0,0.0,0.0,0.9549993778055068,0.7487172484397888,0.009724704315885901,0.011631651781499386,0.017849545925855637,6.0,53.0,57.0,1.0,4.0,0.0,0.0,0.0,1.0,0.8806331604719162,0.003254600480431691,0.003254600480431691,0.44899331960183797,0.7989356911971429,0.028371424414217472,0.08468051813542843,0.3057188805962437,0.45614035427570343,2.3448315858840942,2,"{""Cartesian_teacher_100k"":2}","{""mild"":1,""normal"":1}","{""minimal_validity_success"":2}",True,3,50,2,0.043859649122807015,114,0.18421052396297455,0.0,0.0,0.0,0.0,-0.008771926164627075,0.0,0.008771926164627075,0.17543859779834747,CANCELLATION_OR_NEW_OUTLIER,0.04761902835904311
CC1CCCN(C(=O)C2CCCN(S(=O)(=O)c3cccc4nsnc34)C2)C1,0.12962962687015533,0.22229786217212677,0.0,0.0,0.09090909361839294,0.0,0.0,0.0,0.0,0.27611318603157997,0.7673447728157043,6.838491231064836e-07,7.694912937949994e-07,0.0,0.14814814925193787,0.2047596573829651,0.0,0.0,0.09090909361839294,0.0,0.0,0.0,0.0,0.2902471572160721,0.7684748768806458,0.002273962367326021,0.002666576998308301,0.0,0.14814814925193787,0.2047596573829651,0.0,0.0,0.09090909361839294,0.0,0.0,0.0,0.0,0.2902471572160721,0.7684748768806458,0.002273962367326021,0.002666576998308301,0.0,0.14814814925193787,0.2047596573829651,0.0,0.0,0.09090909361839294,0.0,0.0,0.0,0.0,0.2902471572160721,0.7684748768806458,0.002273962367326021,0.002666576998308301,0.0,0.14814814925193787,0.20525513589382172,0.0,0.0,0.09090909361839294,0.0,0.0,0.0,0.0,0.29037102684378624,0.7683748602867126,0.00207362393848598,0.002431594068184495,0.0,0.12962962687015533,0.21069209277629852,0.0,0.0,0.09090909361839294,0.0,0.0,0.0,0.0,0.2732117436826229,0.7678593397140503,0.0010380132589489222,0.0012167270760983229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7679941058158875,0.0033028619363904,0.00568275386467576,0.0,5.0,51.0,54.0,1.0,2.0,0.0,0.0,0.0,1.0,0.9117433130741119,0.002274671627674252,0.002274671627674252,0.0782526530498898,0.4696160543261277,0.01905841939151287,0.04058298096060753,0.03130933134339795,0.12962962687015533,0.21069209277629852,1,"{""ETFlow_formal_upstream"":1}","{""normal"":1}","{""minimal_validity_success"":1}",True,0,7,0,0.07407407407407407,54,0.12962962687015533,-0.018518522381782532,0.0,0.0,0.0,0.0,-0.018518522381782532,0.0,0.12962962687015533,MODEL_PROPOSAL_LIMITED,0.0
CC1CCN(CC(O)COc2cccc(F)c2)CC1,0.1666666716337204,0.24918889999389648,0.012987012974917889,0.007711436133831739,0.0833333358168602,0.0,0.0,0.0,0.0,0.32721210445743054,1.0704047679901123,1.0497923312868807e-06,1.1659002439046162e-06,0.0,0.190476194024086,0.25855642557144165,0.012987012974917889,0.008397458121180534,0.0833333358168602,0.0,0.0,0.0,0.0,0.35353501373901963,1.0718984603881836,0.002301154425367713,0.002668489934876561,0.0008107423200272024,0.190476194024086,0.25855642557144165,0.012987012974917889,0.008397458121180534,0.0833333358168602,0.0,0.0,0.0,0.0,0.35353501373901963,1.0718984603881836,0.002301154425367713,0.002668489934876561,0.0008107423200272024,0.190476194024086,0.25855642557144165,0.012987012974917889,0.008397458121180534,0.0833333358168602,0.0,0.0,0.0,0.0,0.35353501373901963,1.0718984603881836,0.002301154425367713,0.002668489934876561,0.0008107423200272024,0.190476194024086,0.25731539726257324,0.012987012974917889,0.008336854167282581,0.0833333358168602,0.0,0.0,0.0,0.0,0.35320960567332804,1.0717661380767822,0.002097642980515957,0.002432495355606079,0.0007393360137939453,0.1666666716337204,0.24918889999389648,0.012987012974917889,0.007711436133831739,0.0833333358168602,0.0,0.0,0.0,0.0,0.32721210445743054,1.0704047679901123,1.0497923312868807e-06,1.1659002439046162e-06,0.0,0.0,0.0,0.012987012974917889,0.004446596838533878,0.0,0.0,0.0,0.0,0.0,0.014098662184551358,1.0697728395462036,0.004257947206497192,0.0069082980044186115,0.020328879356384277,7.0,41.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9115567058324814,0.0023009413853287697,0.0023009413853287697,-0.00046082874857452744,0.3866709864119196,0.017104268074035645,0.044234681874513626,0.009334082706550822,0.190476194024086,0.2477812021970749,1,"{""ETFlow_formal_upstream"":1}","{""normal"":1}","{""minimal_validity_success"":1}",True,0,7,0,0.047619047619047616,42,0.1666666716337204,-0.0238095223903656,0.0,0.0,0.0,0.0,-0.0238095223903656,0.0,0.1666666716337204,MODEL_PROPOSAL_LIMITED,0.0
CC1CN(C(=O)CCC(=O)NCc2ccccc2)c2ccccc2O1,0.18367347121238708,0.6195389628410339,0.0117647061124444,0.10463813692331314,0.11764705926179886,0.0,0.0,0.0,0.0,0.4941295115277171,2.4790735244750977,1.022377546178177e-06,1.1267085255894926e-06,0.0,0.1428571492433548,0.639477014541626,0.0117647061124444,0.09990579634904861,0.11764705926179886,0.0,0.0,0.0,0.0,0.4571146173402667,2.480468273162842,0.0023743510246276855,0.002844219096004963,0.001680135726928711,0.1428571492433548,0.639477014541626,0.0117647061124444,0.09990579634904861,0.11764705926179886,0.0,0.0,0.0,0.0,0.4571146173402667,2.480468273162842,0.0023743510246276855,0.002844219096004963,0.001680135726928711,0.1428571492433548,0.639477014541626,0.0117647061124444,0.09990579634904861,0.11764705926179886,0.0,0.0,0.0,0.0,0.4571146173402667,2.480468273162842,0.0023743510246276855,0.002844219096004963,0.001680135726928711,0.1428571492433548,0.6347161531448364,0.0117647061124444,0.10028234124183655,0.11764705926179886,0.0,0.0,0.0,0.0,0.4560185382142663,2.480356454849243,0.0021845665760338306,0.0026167931500822306,0.001545548439025879,0.1428571492433548,0.6208346486091614,0.0117647061124444,0.10135684162378311,0.11764705926179886,0.0,0.0,0.0,0.0,0.4528167871758342,2.4800336360931396,0.0016353928949683905,0.0019580030348151922,0.0011625289916992188,0.0,0.0,0.0117647061124444,0.0028447292279452085,0.0,0.0,0.0,0.0,0.0,0.012475888419430703,2.478991746902466,0.004675368778407574,0.007314551156014204,0.010707497596740723,8.0,47.0,49.0,1.0,3.0,0.0,0.0,0.0,1.0,0.9199180006980896,0.0023747325176373124,0.0023747325176373124,0.021273669574654035,0.38897440356669505,0.01950552873313427,0.05014604702591896,0.014808263690169339,0.1428571492433548,0.6208346486091614,1,"{""ETFlow_formal_upstream"":1}","{""normal"":1}","{""minimal_validity_success"":1}",True,2,7,0,0.04081632653061224,49,0.18367347121238708,0.04081632196903229,0.0,0.0,0.0,0.0,0.0,0.04081632196903229,0.1428571492433548,MODEL_PROPOSAL_LIMITED,0.2222221951793744
