molecule_index,molecule_id,sample_id,steps,update_scale,aligned_RMSD,bond_violation,angle_violation,torsion_circular_error,ring_invalidity,clash_score,chirality_error,MMFF_relaxation_energy_drop,relaxation_RMSD,aligned_rms_displacement,mean_atom_displacement,max_atom_displacement,correction_norm,cumulative_correction_norm,clipping_fraction,stable
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,8,0.1,4.588547706604004,0.035602737218141556,0.04877956211566925,0.10698547959327698,0.036311689764261246,0.0,0.0,244.6918619667562,0.17045460641384125,0.04788564145565033,0.043994829058647156,0.0773749053478241,0.056795042008161545,0.0439751036465168,0.22142857142857142,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,10,0.1,4.585083961486816,0.04238287732005119,0.05151442438364029,0.10802872478961945,0.040709152817726135,0.0,0.0,204.2863974798925,0.17139767110347748,0.05995543673634529,0.054468315094709396,0.09273523092269897,0.056127239018678665,0.05449504032731056,0.20666666666666667,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,0,0.2,4.6029052734375,0.02092611789703369,0.043130062520504,0.10460497438907623,0.01901092752814293,0.0,0.0,167.13306146503982,0.14824627339839935,6.327280743789743e-07,5.56788450012391e-07,1.3953089137430652e-06,0.0,0.0,0.0,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,1,0.2,4.597463130950928,0.022023864090442657,0.043392859399318695,0.10793941468000412,0.022796573117375374,0.0,0.0,168.35027965918462,0.14884135127067566,0.01975207030773163,0.019666755571961403,0.020826062187552452,0.09843390434980392,0.019686779007315636,0.9619047619047619,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,2,0.2,4.5958638191223145,0.024253366515040398,0.04477730393409729,0.10779190063476562,0.02458706684410572,0.0,0.0,194.6953583149161,0.14811298251152039,0.025460615754127502,0.02459697425365448,0.04048614203929901,0.062136076390743256,0.02460874430835247,0.5238095238095238,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,4,0.2,4.590103626251221,0.031208064407110214,0.05059550330042839,0.10980336368083954,0.034604381769895554,0.0,0.0,251.1542246414192,0.14895501732826233,0.04504484683275223,0.04202251136302948,0.07785875350236893,0.05392241105437279,0.041966114193201065,0.29285714285714287,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,8,0.2,4.574641704559326,0.06078481674194336,0.06956352293491364,0.11334728449583054,0.05867844447493553,0.0,0.0,512.1273757244296,0.1824217140674591,0.09577091783285141,0.08798946440219879,0.1547442227602005,0.05679502710700035,0.0879501923918724,0.22142857142857142,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,10,0.2,4.567966938018799,0.07525932043790817,0.07731669396162033,0.11363343894481659,0.06775160133838654,0.0,0.0,707.6925491770819,0.1887407898902893,0.11991053819656372,0.10893681645393372,0.18547557294368744,0.056127239018678665,0.10899008065462112,0.20666666666666667,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,0,0.5,4.6029052734375,0.02092611789703369,0.043130062520504,0.10460497438907623,0.01901092752814293,0.0,0.0,167.13306146503982,0.14824627339839935,6.327280743789743e-07,5.56788450012391e-07,1.3953089137430652e-06,0.0,0.0,0.0,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,1,0.5,4.589445114135742,0.031929951161146164,0.05403511971235275,0.11322435736656189,0.034474071115255356,0.0,0.0,233.3369988653441,0.17244146764278412,0.04937950521707535,0.04916619509458542,0.052068546414375305,0.09843390434980392,0.049216948449611664,0.9619047619047619,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,2,0.5,4.585542678833008,0.0393090657889843,0.06248475983738899,0.11467722058296204,0.039365705102682114,0.0,0.0,333.4262866150021,0.16086091101169586,0.06365063041448593,0.06149152293801308,0.1012125238776207,0.062136080116033554,0.06152185797691345,0.5238095238095238,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,4,0.5,4.571648120880127,0.06311527639627457,0.09505150467157364,0.135704904794693,0.06809508800506592,0.0,0.0,738.191673108563,0.208957701921463,0.11261202394962311,0.10505672544240952,0.19463172554969788,0.053922414779663086,0.10491529852151871,0.29285714285714287,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,8,0.5,4.535653591156006,0.13767242431640625,0.15729708969593048,0.17903918027877808,0.13064071536064148,0.0,0.0,2763.1525858185782,0.2799833118915558,0.2394241839647293,0.21997202932834625,0.3868221938610077,0.05679503455758095,0.2198754847049713,0.22142857142857142,True
0,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000,10,0.5,4.520920276641846,0.17257726192474365,0.18237030506134033,0.18578216433525085,0.15116369724273682,1.1931798326259013e-05,0.0,4355.234799117591,0.3175426721572876,0.2997683882713318,0.2723380923271179,0.4637202024459839,0.05612724646925926,0.2724752426147461,0.20666666666666667,True
