upstream,method,seed,records,reference_records,V3D,PB,source_rmsd_mean,source_rmsd_median,source_rmsd_p95,source_rmsd_p99,reference_rmsd,finite_coordinate_rate,tau_median,tau_p95,tau_p99,tau_max,xtb_median_delta_e,xtb_trimmed_mean_delta_e,xtb_lower_fraction,xtb_p90,xtb_p95,xtb_p99,xtb_gt25,xtb_gt50,xtb_gt100,raw_displacement_rms_mean,raw_displacement_rms_median,kabsch_source_rmsd_mean,max_atom_displacement_max,xtb_attempted,xtb_valid_matched,xtb_failed_or_unmatched,tau_gt_1A_records,tau_gt_1A_molecules,tau_gt_1A_raw_v3d_invalid_records,tau_gt_1A_raw_pb_invalid_records,tau_gt_1A_raw_any_pathology_records,authoritative_source
ditmc,DITMC_SIXS_U_SEED307,307.0,10000,10000,0.3931,0.919,4.234868201605044,0.0095585952512919,0.0153236486483365,201.2843560791019,7.25753373102246,1.0,0.0095585952512919,0.0153236486483365,201.2843560791019,398.6802368164063,-4.134578275162294,-4.509268660209881,0.9992827133927656,-1.8986642603543995,-1.507363319661882,-0.940606171156162,3.0,3.0,3.0,4.234868201605044,0.009558595251291997,4.234868201605044,1536.0972534619327,10000,9759,241,194,2,194,194,194,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/ditmc/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/06_DITMC_TAU_FORENSIC.csv
ditmc,DITMC_SIXS_U_SEED331,331.0,10000,10000,0.3843,0.9191,0.0107448011379223,0.0102730602957308,0.0147807943169027,0.023458128515631,2.1528222153519136,1.0,0.0102730602957308,0.0147807943169027,0.023458128515631,0.1095421239733696,-4.109284922922197,-4.500534695366161,0.9903553299492386,-1.8158668236362057,-1.4037216745904777,-0.316134448765864,2.0,2.0,1.0,0.010744801137922332,0.010273060295730836,0.0107448011379223,0.38887437269528813,10000,9850,150,0,0,0,0,0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/ditmc/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/06_DITMC_TAU_FORENSIC.csv
ditmc,DITMC_SIXS_U_SEED353,353.0,10000,10000,0.3936,0.919,0.0105215188214555,0.0099053094163536,0.0138416041620075,0.022439224999398,2.152979520710159,1.0,0.0099053094163537,0.0138416041620075,0.022439224999398,0.1647262871265411,-4.112788786787846,-4.50173900848009,0.990554539914686,-1.838724666967212,-1.4016389165867138,-0.4012868113872944,1.0,1.0,1.0,0.010521518821455538,0.009905309416353682,0.0105215188214555,0.6637313864019235,10000,9846,154,0,0,0,0,0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/ditmc/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/06_DITMC_TAU_FORENSIC.csv
