section,entity,metric,value,authoritative_source
REFERENCE,reference_context,angle_cosine_raw_mae,0.0,reports/ecir_mvr/final_evidence_closure/09_REFERENCE_CONTEXTUAL_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_RAW,records,10000.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_RAW,reference_records,7908.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_RAW,V3D,0.5472,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_RAW,PB,0.9529,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_RAW,source_rmsd_mean,0.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_RAW,source_rmsd_median,0.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_RAW,source_rmsd_p95,0.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_RAW,source_rmsd_p99,0.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_RAW,reference_rmsd,0.6759700617388053,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_RAW,COV_P,0.6275624210628582,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_RAW,COV_R,0.212002215758887,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_RAW,AMR_P,0.681062217893108,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_RAW,AMR_R,1.3659168445969705,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,seed,307.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,records,10000.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,reference_records,7908.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,V3D,0.5708,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,PB,0.953,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,source_rmsd_mean,0.0034811634243233,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,source_rmsd_median,0.003339214483276,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,source_rmsd_p95,0.0043102632509544,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,source_rmsd_p99,0.0053494637319818,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,reference_rmsd,0.6760316396578695,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,finite_coordinate_rate,1.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,tau_median,0.003339214483276,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,tau_p95,0.0043102632509544,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,tau_p99,0.0053494637319818,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,tau_max,0.0543897785246372,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,xtb_median_delta_e,0.2822487664305929,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,xtb_trimmed_mean_delta_e,0.2960552359929438,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,xtb_lower_fraction,0.018,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,xtb_p90,0.4980385419872394,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,xtb_p95,0.5817818991397422,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,xtb_p99,0.8983121282954737,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,xtb_gt25,0.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,xtb_gt50,0.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,xtb_gt100,0.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,COV_P,0.6276595744680851,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,COV_R,0.211946605846853,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,AMR_P,0.6811178646772086,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,AMR_R,1.365919519119294,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,xtb_attempted,10000.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,xtb_valid,10000.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED307,xtb_failed,0.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,seed,331.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,records,10000.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,reference_records,7908.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,V3D,0.5751,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,PB,0.9531,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,source_rmsd_mean,0.0035957203081343,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,source_rmsd_median,0.0034612490562722,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,source_rmsd_p95,0.0043420689878985,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,source_rmsd_p99,0.0054536923393607,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,reference_rmsd,0.6760193543307206,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,finite_coordinate_rate,1.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,tau_median,0.0034612490562722,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,tau_p95,0.0043420689878985,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,tau_p99,0.0054536923393607,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,tau_max,0.0519641526043415,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,xtb_median_delta_e,0.3015569954307664,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,xtb_trimmed_mean_delta_e,0.3136023638751387,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,xtb_lower_fraction,0.0169,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,xtb_p90,0.5096411516232806,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,xtb_p95,0.5972036166129634,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,xtb_p99,0.8939189742853576,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,xtb_gt25,0.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,xtb_gt50,0.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,xtb_gt100,0.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,COV_P,0.6276595744680851,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,COV_R,0.2119660365278983,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,AMR_P,0.681104960508179,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,AMR_R,1.3658939004650976,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,xtb_attempted,10000.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,xtb_valid,10000.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED331,xtb_failed,0.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,seed,353.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,records,10000.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,reference_records,7908.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,V3D,0.5806,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,PB,0.9531,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,source_rmsd_mean,0.0034598346612416,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,source_rmsd_median,0.0033144635381176,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,source_rmsd_p95,0.0045158107997849,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,source_rmsd_p99,0.0058823023177683,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,reference_rmsd,0.6760364634008103,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,finite_coordinate_rate,1.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,tau_median,0.0033144635381177,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,tau_p95,0.0045158107997849,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,tau_p99,0.0058823023177683,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,tau_max,0.0537509396672248,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,xtb_median_delta_e,0.2614315591215157,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,xtb_trimmed_mean_delta_e,0.2784739009316411,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,xtb_lower_fraction,0.0161,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,xtb_p90,0.4917894795502176,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,xtb_p95,0.5949209507302468,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,xtb_p99,0.9729181021971924,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
CROSS_UPSTREAM_AVGFLOW,AVGFLOW_SIXS_U_SEED353,xtb_gt25,1.0,reports/ecir_mvr/sixs_final_cross_upstream_unrestricted/avgflow/METHOD_SUMMARY.csv; reports/ecir_mvr/final_evidence_closure/AVG_REFERENCE_METRICS.csv
