method,molecule_id,sample_id,source,severity,update_scale,rotatable_bond_count,has_ring,clean_valid,groups,aligned_RMSD,delta_aligned_RMSD,bond_outlier_rate,bond_outlier_magnitude,angle_outlier_rate,angle_outlier_magnitude,ring_bond_outlier_rate,ring_planarity_outlier_rate,clash_penetration,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,total_thresholded_validity_score,chirality_error,mean_displacement,molecule_rms_displacement,max_displacement,coordinate_unchanged,mean_torsion_change,high_flex_torsion_change,accepted,selected_step,uncertainty,reject_reasons,rigid_gate_mean,global_safety_gate_mean,velocity_norm_mean,torsion_gate_max,torsion_contribution_max,torsion_gate_mean,torsion_gate_active_fraction,torsion_velocity_norm,torsion_velocity_fraction,delta_bond_outlier_rate,delta_bond_outlier_magnitude,delta_angle_outlier_rate,delta_angle_outlier_magnitude,delta_ring_bond_outlier_rate,delta_ring_planarity_outlier_rate,delta_clash_penetration,delta_severe_clash_rate,delta_chirality_error,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_total_thresholded_validity_score
upstream,C=C(C)COc1ccc(-c2[nH]ncc2Oc2ccccc2OCC)c(O)c1,val::C=C(C)COc1ccc(-c2[nH]ncc2Oc2ccccc2OCC)c(O)c1__gen0000,ETFlow_formal_upstream,normal,0.0,11,True,False,all;ETFlow_normal;rotatable_ge_6;ring,2.1313483715057373,0.0,0.1568627506494522,0.539790153503418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1721840704194992,0.2918102890253067,0.0,5.784085033155861e-07,6.492379611700017e-07,1.2672121556533966e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,C=C(C)COc1ccc(-c2[nH]ncc2Oc2ccccc2OCC)c(O)c1,val::C=C(C)COc1ccc(-c2[nH]ncc2Oc2ccccc2OCC)c(O)c1__gen0001,ETFlow_formal_upstream,normal,0.0,11,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.649246096611023,0.0,0.09803921729326248,0.3275408148765564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1403328863626907,0.17992442101240158,0.0,5.363582999962091e-07,5.796526920676115e-07,9.200185218105617e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,C=C(C)COc1ccc(-c2nc(N)ncc2-c2ccc(OC)cc2)c(O)c1,val::C=C(C)COc1ccc(-c2nc(N)ncc2-c2ccc(OC)cc2)c(O)c1__gen0000,ETFlow_formal_upstream,normal,0.0,10,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.1722548007965088,0.0,0.07999999821186066,0.24023069441318512,0.012500000186264515,0.010877150110900402,0.0,0.0,0.0,0.0,0.0,3.312944572450056,0.15527695952914655,0.0,6.969335686335398e-07,7.772001140438078e-07,1.4793483842368005e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,C=C(C)COc1ccc(-c2nc(N)ncc2-c2ccc(OC)cc2)c(O)c1,val::C=C(C)COc1ccc(-c2nc(N)ncc2-c2ccc(OC)cc2)c(O)c1__gen0001,ETFlow_formal_upstream,normal,0.0,10,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.244809627532959,0.0,0.1599999964237213,0.4058769941329956,0.012500000186264515,0.026531364768743515,0.0,0.0,0.0,0.0,0.0,2.8622545759945273,0.2806020863354206,0.0,1.7215503476109006e-06,1.91511776392872e-06,3.4405875339871272e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,C=C(Cl)COc1cc(C)cc2oc(=O)cc(CC)c12,val::C=C(Cl)COc1cc(C)cc2oc(=O)cc(CC)c12__gen0000,ETFlow_formal_upstream,normal,0.0,6,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.1629220247268677,0.0,0.17142857611179352,0.5272752046585083,0.033898305147886276,0.043921440839767456,0.1818181872367859,0.0,0.0,0.0,0.0,3.2034510761796082,0.5299442298710346,0.0,6.673694770142902e-07,7.374532629000896e-07,1.5090690794750117e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,C=C(Cl)COc1cc(C)cc2oc(=O)cc(CC)c12,val::C=C(Cl)COc1cc(C)cc2oc(=O)cc(CC)c12__gen0001,ETFlow_formal_upstream,normal,0.0,6,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.9641290307044983,0.0,0.11428571492433548,0.08523120731115341,0.016949152573943138,0.02782640978693962,0.27272728085517883,0.0,0.0,0.0,0.0,2.9359136522235585,0.4322265526279807,0.0,7.405732276311028e-07,7.910053341220191e-07,1.2839233249906101e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,C=CCN1C(=O)_C(=N_n2cnnc2)c2ccccc21,val::C=CCN1C(=O)_C(=N_n2cnnc2)c2ccccc21__gen0000,ETFlow_formal_upstream,normal,0.0,3,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.3751853704452515,0.0,0.15625,0.5898104906082153,0.019607843831181526,0.047399234026670456,0.06666667014360428,0.0,0.0,0.0,0.0,4.495732089997204,0.40182694513350725,0.0,4.977894150215434e-07,5.764811135122727e-07,1.1449678822827991e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,C=CCN1C(=O)_C(=N_n2cnnc2)c2ccccc21,val::C=CCN1C(=O)_C(=N_n2cnnc2)c2ccccc21__gen0001,ETFlow_formal_upstream,normal,0.0,3,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.257497787475586,0.0,0.15625,0.8378434777259827,0.019607843831181526,0.04886997491121292,0.06666667014360428,0.0,0.0,0.0,0.0,3.399981049226225,0.4642028771340847,0.0,1.058579755408573e-06,1.1380290061424603e-06,1.972870904864976e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,C=CCn1c(O)c(C(C)=Nc2ccc(N(CC)CC)cc2)c(=O)[nH]c1=O,val::C=CCn1c(O)c(C(C)=Nc2ccc(N(CC)CC)cc2)c(=O)[nH]c1=O__gen0000,ETFlow_formal_upstream,normal,0.0,10,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.5219967365264893,0.0,0.1764705926179886,0.7069048881530762,0.0,0.0,0.1666666716337204,0.5,0.0,0.0,0.0,3.3321624483167427,1.019863486289978,0.0,4.887389764007821e-07,5.516997703125526e-07,9.098254167838604e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,C=CCn1c(O)c(C(C)=Nc2ccc(N(CC)CC)cc2)c(=O)[nH]c1=O,val::C=CCn1c(O)c(C(C)=Nc2ccc(N(CC)CC)cc2)c(=O)[nH]c1=O__gen0001,ETFlow_formal_upstream,normal,0.0,10,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.1886816024780273,0.0,0.1568627506494522,0.6355552077293396,0.01149425283074379,0.019506247714161873,0.0,0.5,0.0,0.0,0.0,3.292634378496941,0.8321223673410714,0.0,1.0995472621289082e-06,1.1781261264331988e-06,2.105655767081771e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)N1C(C(=O)O)Cc2c([nH]c3ccccc23)C1C,val::CC(=O)N1C(C(=O)O)Cc2c([nH]c3ccccc23)C1C__gen0000,ETFlow_formal_upstream,normal,0.0,5,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.8380762338638306,0.0,0.07894736528396606,0.18228685855865479,0.014925372786819935,0.001766638015396893,0.0,0.0,0.0,0.0,0.0,3.157447637779303,0.13988611221429892,0.0,6.092938065194176e-07,7.169334708123642e-07,1.6225168337768991e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)N1C(C(=O)O)Cc2c([nH]c3ccccc23)C1C,val::CC(=O)N1C(C(=O)O)Cc2c([nH]c3ccccc23)C1C__gen0001,ETFlow_formal_upstream,normal,0.0,5,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.8721651434898376,0.0,0.18421052396297455,0.32477107644081116,0.0,0.0,0.06666667014360428,0.0,0.0,0.0,0.0,3.3772669712716605,0.3320699632167816,0.0,8.130737683131883e-07,9.241900329470809e-07,2.0370491711219074e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)N1CCc2c(sc(NC(=O)C3CCCCC3)c2C(N)=O)C1,val::CC(=O)N1CCc2c(sc(NC(=O)C3CCCCC3)c2C(N)=O)C1__gen0000,ETFlow_formal_upstream,normal,0.0,6,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.1221647262573242,0.0,0.16326530277729034,1.9088194370269775,0.0,0.0,0.25,0.0,0.0,0.0,0.0,3.0401849763652957,0.8904701620340347,0.0,6.052230787645385e-07,7.032529651951336e-07,1.4805486898694653e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)N1CCc2c(sc(NC(=O)C3CCCCC3)c2C(N)=O)C1,val::CC(=O)N1CCc2c(sc(NC(=O)C3CCCCC3)c2C(N)=O)C1__gen0001,ETFlow_formal_upstream,normal,0.0,6,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.0089246034622192,0.0,0.1428571492433548,1.7301589250564575,0.0,0.0,0.125,0.0,0.0,0.0,0.0,2.9911995393315602,0.7003968805074692,0.0,7.456595767507679e-07,8.020621180548915e-07,1.469710809942626e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)N1CCc2cc(S(=O)(=O)N3CCc4ccccc4C3)ccc21,val::CC(=O)N1CCc2cc(S(=O)(=O)N3CCc4ccccc4C3)ccc21__gen0000,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.7500725388526917,0.0,0.1666666716337204,0.4518062174320221,0.01149425283074379,0.021291334182024002,0.0,0.0,0.0,0.0,0.0,3.2106801259562805,0.2964353123679757,0.0,1.3639319149660878e-06,1.5157154393818928e-06,2.9490749966498697e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)N1CCc2cc(S(=O)(=O)N3CCc4ccccc4C3)ccc21,val::CC(=O)N1CCc2cc(S(=O)(=O)N3CCc4ccccc4C3)ccc21__gen0001,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.7301009893417358,0.0,0.0625,0.04876052215695381,0.01149425283074379,0.028455687686800957,0.0,0.0,0.0,0.0,0.0,3.3120464029833214,0.09329830529168248,0.0,7.674779567423684e-07,8.482102771267819e-07,1.6248800420726184e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)N1c2ccccc2CCc2ccc([N+](=O)[O-])cc21,val::CC(=O)N1c2ccccc2CCc2ccc([N+](=O)[O-])cc21__gen0000,ETFlow_formal_upstream,normal,0.0,3,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.283570647239685,0.0,0.054054055362939835,0.10524804890155792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6351514064584958,0.08036606758832932,0.0,4.566425388929929e-07,5.162817160453415e-07,1.0049172942672158e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)N1c2ccccc2CCc2ccc([N+](=O)[O-])cc21,val::CC(=O)N1c2ccccc2CCc2ccc([N+](=O)[O-])cc21__gen0001,ETFlow_formal_upstream,normal,0.0,3,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.9234976172447205,0.0,0.18918919563293457,0.5612263083457947,0.0,0.0,0.05882352963089943,0.0,0.0,0.0,0.0,3.152017210595551,0.38831930235028267,0.0,9.646978469390888e-07,1.0337912499380764e-06,1.7233886637768592e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)NCCC(=O)Nc1nc(-c2cccs2)c(-c2cccs2)s1,val::CC(=O)NCCC(=O)Nc1nc(-c2cccs2)c(-c2cccs2)s1__gen0000,ETFlow_formal_upstream,normal,0.0,9,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.5246630907058716,0.0,0.12195122241973877,0.12669651210308075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2226522006489997,0.15362535044550896,0.0,8.943946454564866e-07,9.943155419023242e-07,1.923115860336111e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)NCCC(=O)Nc1nc(-c2cccs2)c(-c2cccs2)s1,val::CC(=O)NCCC(=O)Nc1nc(-c2cccs2)c(-c2cccs2)s1__gen0001,ETFlow_formal_upstream,normal,0.0,9,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.0415890216827393,0.0,0.04878048598766327,0.12727081775665283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15105697660561,0.08059819042682648,0.0,4.407071685363917e-07,5.181826168154657e-07,1.1246181657043053e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)cc1,val::CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,10,True,False,all;ETFlow_normal;rotatable_ge_6;ring,2.6963629722595215,0.0,0.0833333358168602,0.18412059545516968,0.009999999776482582,0.0013358743162825704,0.0,0.0,0.0,0.0,0.0,3.1186100058811634,0.13969745303620584,0.0,1.5785506093379809e-06,1.7026873138092924e-06,2.9490749966498697e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)cc1,val::CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,10,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.8945372104644775,0.0,0.15000000596046448,0.450901061296463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5837780132365182,0.26272527128458023,0.0,1.3780934295937186e-06,1.4981634421928902e-06,2.574065092630917e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)Nc1ccc(NC(=O)CSc2nnc3c4ccccc4n(C)c3n2)cc1,val::CC(=O)Nc1ccc(NC(=O)CSc2nnc3c4ccccc4n(C)c3n2)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,9,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.9901325106620789,0.0,0.11999999731779099,0.44111064076423645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4775951364126545,0.2302776575088501,0.0,8.723792461751145e-07,9.459903367314837e-07,1.969660615941393e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)Nc1ccc(NC(=O)CSc2nnc3c4ccccc4n(C)c3n2)cc1,val::CC(=O)Nc1ccc(NC(=O)CSc2nnc3c4ccccc4n(C)c3n2)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,9,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.8353332281112671,0.0,0.14000000059604645,0.2416754513978958,0.024390242993831635,0.0012584897922351956,0.0476190485060215,0.0,0.0,0.0,0.0,3.6347466033544396,0.27274277739343233,0.0,6.412141715372854e-07,6.87727776949032e-07,1.3953089137430652e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)Nc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1[N+](=O)[O-],val::CC(=O)Nc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1[N+](=O)[O-]__gen0000,ETFlow_formal_upstream,normal,0.0,8,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.3127303719520569,0.0,0.10000000149011612,0.2743019461631775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9877761219486367,0.1685754880309105,0.0,8.935774076235248e-07,1.0085144594995654e-06,2.1851424207852688e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)Nc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1[N+](=O)[O-],val::CC(=O)Nc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1[N+](=O)[O-]__gen0001,ETFlow_formal_upstream,normal,0.0,8,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.7569805979728699,0.0,0.05000000074505806,0.18227115273475647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.738155456966687,0.09556778892874718,0.0,5.342329814084223e-07,5.850731099599216e-07,1.1773096275646822e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)Nc1ccc(S(=O)(=O)N(C)CC(=O)Nc2ccccc2N2CCOCC2)cc1,val::CC(=O)Nc1ccc(S(=O)(=O)N(C)CC(=O)Nc2ccccc2N2CCOCC2)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,11,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.6793709993362427,0.0,0.10169491171836853,0.4872860014438629,0.009708737954497337,0.002145784441381693,0.0,0.0,0.0,0.0,0.0,3.534671894225078,0.23376159614417702,0.0,1.9840758795908187e-06,2.1666803604603047e-06,3.81655945602688e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)Nc1ccc(S(=O)(=O)N(C)CC(=O)Nc2ccccc2N2CCOCC2)cc1,val::CC(=O)Nc1ccc(S(=O)(=O)N(C)CC(=O)Nc2ccccc2N2CCOCC2)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,11,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.9966557025909424,0.0,0.20338982343673706,0.4679047763347626,0.0,0.0,0.0555555559694767,0.0,0.0,0.0,0.0,3.2490050080663635,0.3759215734899044,0.0,1.5085187214936013e-06,1.781175910764432e-06,3.846231720672222e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)Nc1cccc(OCC(=O)NS(=O)(=O)c2ccc(Cl)cc2)c1,val::CC(=O)Nc1cccc(OCC(=O)NS(=O)(=O)c2ccc(Cl)cc2)c1__gen0000,ETFlow_formal_upstream,normal,0.0,9,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.8992200493812561,0.0,0.024390242993831635,0.011748173274099827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8795836799652688,0.02732728631235659,0.0,9.268798066841555e-07,1.0104158718604594e-06,1.969660615941393e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)Nc1cccc(OCC(=O)NS(=O)(=O)c2ccc(Cl)cc2)c1,val::CC(=O)Nc1cccc(OCC(=O)NS(=O)(=O)c2ccc(Cl)cc2)c1__gen0001,ETFlow_formal_upstream,normal,0.0,9,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.6406261920928955,0.0,0.04878048598766327,0.05846324935555458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.060270987713638,0.06339629832655191,0.0,5.419375952442351e-07,5.774290912086144e-07,1.0115243185282452e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)Nc1ccccc1C(=O)C(=O)Nc1ccc(C(=O)NCC2CCCO2)cc1,val::CC(=O)Nc1ccccc1C(=O)C(=O)Nc1ccc(C(=O)NCC2CCCO2)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,11,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.141645908355713,0.0,0.1090909093618393,0.5860187411308289,0.010638297535479069,0.18082259595394135,0.0,0.0,0.0,0.0,0.0,3.328256922720162,0.3114395411685109,0.0,6.25971495082922e-07,6.911485570526565e-07,1.1051248520743684e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)Nc1ccccc1C(=O)C(=O)Nc1ccc(C(=O)NCC2CCCO2)cc1,val::CC(=O)Nc1ccccc1C(=O)C(=O)Nc1ccc(C(=O)NCC2CCCO2)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,11,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.6790371537208557,0.0,0.09090909361839294,0.6204342246055603,0.021276595070958138,0.24757565557956696,0.0,0.0,0.0,0.0,0.0,2.9449463306650316,0.3291881587356329,0.0,7.318525376831531e-07,8.3610660794875e-07,1.5266238051481196e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)Oc1cccc(N2C(=O)c3cccc4c([N+](=O)[O-])ccc(c34)C2=O)c1,val::CC(=O)Oc1cccc(N2C(=O)c3cccc4c([N+](=O)[O-])ccc(c34)C2=O)c1__gen0000,ETFlow_formal_upstream,normal,0.0,5,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.5185964703559875,0.0,0.11627907305955887,0.3231925964355469,0.014285714365541935,0.014363152906298637,0.0,0.25,0.0,0.0,0.0,3.817547473606959,0.4649537247605622,0.0,9.66532184065727e-07,1.0934786587313283e-06,2.1324806311895372e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)Oc1cccc(N2C(=O)c3cccc4c([N+](=O)[O-])ccc(c34)C2=O)c1,val::CC(=O)Oc1cccc(N2C(=O)c3cccc4c([N+](=O)[O-])ccc(c34)C2=O)c1__gen0001,ETFlow_formal_upstream,normal,0.0,5,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.8417150378227234,0.0,0.1627907007932663,0.3283592164516449,0.014285714365541935,0.004894166253507137,0.0,0.25,0.0,0.0,0.0,3.781083162248168,0.5103897608350962,0.0,7.426423280776362e-07,8.179084716175566e-07,1.3902072169003077e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,CC(=O)_C(C#N)=C1\NC(=O)C(Cc2ccccc2)S1,val::CC(=O)_C(C#N)=C1\NC(=O)C(Cc2ccccc2)S1__gen0000,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.5374950170516968,0.0,0.09375,0.31013748049736023,0.056603774428367615,0.2860531806945801,0.09090909361839294,0.0,0.0,0.0,0.0,3.118490670276472,0.39031053334474564,0.0,1.2095835018044454e-06,1.2924249404022703e-06,1.9983117454103194e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
