accepted,aligned_RMSD,aligned_rms_displacement,angle_outlier_magnitude,angle_outlier_rate,angle_target_mae_rad,bond_outlier_magnitude,bond_outlier_rate,bond_target_mae,chirality_error,clash_penetration,clash_score,delta_aligned_RMSD,delta_angle_outlier_magnitude,delta_angle_outlier_rate,delta_angle_target_mae_rad,delta_bond_outlier_magnitude,delta_bond_outlier_rate,delta_bond_target_mae,delta_chirality_error,delta_clash_penetration,delta_clash_score,delta_ring_bond_outlier_rate,delta_ring_bond_target_mae,delta_ring_planarity_outlier_rate,delta_severe_clash_rate,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_torsion_reference_error,delta_total_thresholded_validity_score,gate,has_ring,input_aligned_RMSD,input_angle_outlier_magnitude,input_angle_outlier_rate,input_angle_target_mae_rad,input_bond_outlier_magnitude,input_bond_outlier_rate,input_bond_target_mae,input_chirality_error,input_clash_penetration,input_clash_score,input_ring_bond_outlier_rate,input_ring_bond_target_mae,input_ring_planarity_outlier_rate,input_severe_clash_rate,input_stereocenter_degenerate_rate,input_torsion_prior_outlier_score,input_torsion_reference_error,input_total_thresholded_validity_score,max_atom_displacement,mean_atom_displacement,raw_delta_aligned_RMSD,ring_bond_outlier_rate,ring_bond_target_mae,ring_planarity_outlier_rate,rollout_steps,rotatable_bond_count,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,torsion_reference_error,total_thresholded_validity_score,uncertainty,update_scale,validity_gain,view_cartesian_severity,view_etflow_normal,view_mixed,input_COV_P,input_COV_R,input_MAT_P,input_MAT_R,input_diversity,COV_P,COV_R,MAT_P,MAT_R,diversity,delta_COV_P,delta_COV_R,delta_MAT_P,delta_MAT_R,delta_diversity,molecules,records,accepted_fraction,rejected_fraction,unchanged_fraction,validity_improved_fraction,validity_worsened_fraction,RMSD_improved_fraction,RMSD_worsened_fraction,raw_RMSD_worsened_fraction,time_schedule_mode,fixed_t,teacher_steps,trust_radius_scale,gate_threshold,phase,acceptance_mode,config_id,elapsed_seconds,explicit_time_schedule
0.0,1.2787065556552262,0.0,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06917550317943096,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.0,0.0,0.0,0.29658995194360616,0.0691342040989548,0.005833333333333333,5.0,5.3,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.024561946392059327,0.05,0.0,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.0,0.0,0.0,0.0,0.0,50,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,train_range,,1,1.0,0.3,coarse,final_step,017dc576468df6a2,0.9928092000045581,
0.96,1.2790361320786179,0.0018860231172584464,0.960307499069022,0.15538567366544156,0.05978732595220208,16.386850529154763,0.42085901414975524,0.07725803505629301,0.0025,3.1885621865512803e-07,3.1885621865512803e-07,0.0003295764233916998,-0.03199513046420179,-0.002221520692110062,-0.0009108501486480236,-0.2571647970099002,-0.002924290895462036,-0.0010529059264808892,0.0,-1.0273461157339626e-08,-1.0273461157339626e-08,-0.003399868458509445,-0.001015166025608778,0.0,0.0,0.0,-0.003032510618734605,-0.0006934737181290984,-0.0808356721880682,0.06917550254613161,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.0032417532565887086,0.0016894590343872551,0.00034694391302764416,0.2931900834850967,0.06811903807334602,0.005833333333333333,5.0,5.3,0.0,0.0,3.018385722460587,0.10423382068285719,5.212057930545791,0.024561947099864482,0.1,0.08133504309643286,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4667216706462205,1.5003987237997354,2.036813064813614,0.0,0.0,0.0004885437898338729,0.00041178820654752535,0.0015331196039918282,50,100,0.96,0.040000000000000036,0.0,1.0,0.0,0.44,0.54,0.54,train_range,,1,0.5,0.0,coarse,final_step,b107e9d46e0996eb,1.7245374000049196,
0.29,1.2789976680185646,0.0013388303248211741,0.9658440162567422,0.15570825430098922,0.05999005448073149,16.45397124733776,0.42263951992616056,0.07755213503725827,0.0025,3.188567825418431e-07,3.188567825418431e-07,0.0002911123633384705,-0.026458613276481628,-0.0018989400565624238,-0.0007081216201186181,-0.1900440788269043,-0.0011437851190567016,-0.0007588059455156327,0.0,-1.0272897270624526e-08,-1.0272897270624526e-08,-0.0028998684883117676,-0.0007413946837186813,0.0,0.0,0.0,-0.003032510618734605,-0.000530259758234024,-0.060068276962674645,0.06917550517246127,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.002173597039654851,0.0012189119146205484,0.0003094491362571716,0.29369008345529435,0.06839280941523612,0.005833333333333333,5.0,5.3,0.0,0.0,3.018385722460587,0.10439703464275225,5.232825325771184,0.02456194669008255,0.1,0.061368489107526326,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.466625106073916,1.5003299603238702,2.036412109211087,0.0,0.0,0.00039197921752931464,0.00034302473068237305,0.0011321640014649859,50,100,0.29,0.71,0.68,0.32,0.0,0.0,0.32,0.32,train_range,,1,0.5,0.1,coarse,final_step,545f51bec88c34f7,1.093690499998047,
0.0,1.2787065556552262,0.0,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06917550381273031,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.0,0.0,0.0,0.29658995194360616,0.0691342040989548,0.005833333333333333,5.0,5.3,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.02456194655969739,0.1,0.0,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.0,0.0,0.0,0.0,0.0,50,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,train_range,,1,0.5,0.3,coarse,final_step,9017a34f07b70561,1.0234450999996625,
0.96,1.2790361320786179,0.0018860234047315316,0.9603074981749523,0.15538567366544156,0.059787326268851755,16.386850414713845,0.42085901414975524,0.07725803529843688,0.0025,3.1885621865512803e-07,3.1885621865512803e-07,0.0003295764233916998,-0.031995131358271464,-0.002221520692110062,-0.0009108498319983483,-0.25716491145081816,-0.002924290895462036,-0.00105290568433702,0.0,-1.0273461157339626e-08,-1.0273461157339626e-08,-0.003399868458509445,-0.001015165951102972,0.0,0.0,0.0,-0.003032510618734605,-0.0006934742396697402,-0.08083570102181512,0.06917550433427096,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.0032417542347684502,0.0016894592635071605,0.00034694391302764416,0.2931900834850967,0.06811903814785182,0.005833333333333333,5.0,5.3,0.0,0.0,3.018385722460587,0.10423382016131655,5.212057901712044,0.024561946783214807,0.1,0.08133507312227266,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4667216706462205,1.5003987237997354,2.036813064813614,0.0,0.0,0.0004885437898338729,0.00041178820654752535,0.0015331196039918282,50,100,0.96,0.040000000000000036,0.0,1.0,0.0,0.44,0.54,0.54,train_range,,1,1.0,0.0,coarse,final_step,9d0ccd588778f86c,1.7771661000006134,
0.29,1.2789976680185646,0.001338828036095947,0.9658440234092995,0.15570825430098922,0.059990054778754714,16.453971171043815,0.42263951992616056,0.07755213533528149,0.0025,3.1885621865512803e-07,3.1885621865512803e-07,0.0002911123633384705,-0.026458606123924255,-0.0018989400565624238,-0.0007081213220953941,-0.1900441551208496,-0.0011437851190567016,-0.0007588056474924087,0.0,-1.0273461157339626e-08,-1.0273461157339626e-08,-0.0028998684883117676,-0.0007413946837186813,0.0,0.0,0.0,-0.003032510618734605,-0.0005302600190043449,-0.060068294248585515,0.06917550325393677,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.0021736000012606382,0.0012189101311378182,0.0003094491362571716,0.29369008345529435,0.06839280941523612,0.005833333333333333,5.0,5.3,0.0,0.0,3.018385722460587,0.10439703438198195,5.232825308485274,0.024561946801841258,0.1,0.061368505201344306,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.466625106073916,1.5003299603238702,2.036412109211087,0.0,0.0,0.00039197921752931464,0.00034302473068237305,0.0011321640014649859,50,100,0.29,0.71,0.68,0.32,0.0,0.0,0.32,0.32,train_range,,1,1.0,0.1,coarse,final_step,b2686828be60ee16,1.2916840999969281,
0.0,1.2787065556552262,0.0,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06917550213634968,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.0,0.0,0.0,0.29658995194360616,0.0691342040989548,0.005833333333333333,5.0,5.3,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.024561946727335453,0.1,0.0,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.0,0.0,0.0,0.0,0.0,50,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,train_range,,1,1.0,0.3,coarse,final_step,474bcf72f1b8743d,0.988310000000638,
0.97,1.2793700868170708,0.0037779564660741015,0.9289420721429633,0.15298534883651882,0.05889190712943673,16.130605131918564,0.41814171401783823,0.07620436965487898,0.0025,3.106164922428434e-07,3.106164922428434e-07,0.0006635311618447304,-0.06336055739026052,-0.00462184552103281,-0.001806268971413374,-0.5134101942460984,-0.005641591027379036,-0.0021065713278949263,0.0,-1.851318756962428e-08,-1.851318756962428e-08,-0.0036562787182629107,-0.002031171377748251,0.0,0.0,0.0,-0.0021574027602550895,-0.001372176812728867,-0.15811242168895207,0.06917550325393677,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.006500305311055854,0.0033833929029060527,0.0006992767006158829,0.29293367322534325,0.06710303272120655,0.005833333333333333,5.0,5.3,0.0,0.0,3.019260830319066,0.10355511758825742,5.134781181044907,0.024561946727335453,0.2,0.16057057663924298,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4672134843468667,1.5008156054466963,2.0383474208787082,0.0,0.0,0.0009803574904800882,0.0008286698535084902,0.0030674756690860505,50,100,0.97,0.030000000000000027,0.0,1.0,0.0,0.44,0.54,0.54,train_range,,1,0.5,0.0,coarse,final_step,a4636e59d07a4be3,1.942330200006836,
0.29,1.2792926919367165,0.0026776537299156187,0.9398191370395943,0.15410229625646024,0.05929399985820055,16.264320711754262,0.4219833788834512,0.07679294024594129,0.0025,3.106164922428434e-07,3.106164922428434e-07,0.000586136281490326,-0.052483492493629456,-0.003504898101091385,-0.0014041762426495552,-0.37969461441040037,-0.0017999261617660522,-0.0015180007368326186,0.0,-1.851318756962428e-08,-1.851318756962428e-08,-0.0028998684883117676,-0.0014831827580928803,0.0,0.0,0.0,-0.0032560150489231976,-0.001047751884907484,-0.11624923799036424,0.06917550323531031,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.004347243634983897,0.002437815028242767,0.000622921884059906,0.29369008345529435,0.06765102134086191,0.005833333333333333,5.0,5.3,0.0,0.0,3.0181622180303975,0.1038795425160788,5.1766443647434945,0.024561946503818034,0.2,0.1194991299867479,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4670199987664818,1.500676299072802,2.037546831443906,0.0,0.0,0.0007868719100951882,0.0006893634796141246,0.002266886234283838,50,100,0.29,0.71,0.68,0.32,0.0,0.0,0.32,0.32,train_range,,1,0.5,0.1,coarse,final_step,336d65673d7be4fe,1.0751837999996496,
0.0,1.2787065556552262,0.0,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06917550457641482,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.0,0.0,0.0,0.29658995194360616,0.0691342040989548,0.005833333333333333,5.0,5.3,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.024561947099864482,0.2,0.0,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.0,0.0,0.0,0.0,0.0,50,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,train_range,,1,0.5,0.3,coarse,final_step,48a8b3d85bc7a931,0.9711465000000317,
0.97,1.2793700868170708,0.003777956998819718,0.92894207675301,0.15298534883651882,0.058891907166689635,16.1306051426474,0.41814171401783823,0.07620436959899962,0.0025,3.106164922428434e-07,3.106164922428434e-07,0.0006635311618447304,-0.06336055278021377,-0.00462184552103281,-0.001806268934160471,-0.5134101835172623,-0.005641591027379036,-0.0021065713837742804,0.0,-1.851318756962428e-08,-1.851318756962428e-08,-0.0036562787182629107,-0.002031171787530184,0.0,0.0,0.0,-0.0021574027602550895,-0.0013721782655920834,-0.15811241785423136,0.06917550291866065,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.006500309742987156,0.003383393196563702,0.0006992767006158829,0.29293367322534325,0.06710303231142462,0.005833333333333333,5.0,5.3,0.0,0.0,3.019260830319066,0.1035551161353942,5.134781184879627,0.02456194696947932,0.2,0.16057057280452228,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4672134843468667,1.5008156054466963,2.0383474208787082,0.0,0.0,0.0009803574904800882,0.0008286698535084902,0.0030674756690860505,50,100,0.97,0.030000000000000027,0.0,1.0,0.0,0.44,0.54,0.54,train_range,,1,1.0,0.0,coarse,final_step,55a7014b4facab78,2.0192842000105884,
0.29,1.2792926919367165,0.00267765361815691,0.9398191316751763,0.15410229625646024,0.05929399948567152,16.264320711754262,0.4219833788834512,0.07679294009692966,0.0025,3.106164922428434e-07,3.106164922428434e-07,0.000586136281490326,-0.052483497858047484,-0.003504898101091385,-0.001404176615178585,-0.37969461441040037,-0.0017999261617660522,-0.0015180008858442307,0.0,-1.851318756962428e-08,-1.851318756962428e-08,-0.0028998684883117676,-0.001483183279633522,0.0,0.0,0.0,-0.0032560150489231976,-0.001047751996666193,-0.11624923933146875,0.06917550381273031,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.004347242685034871,0.002437814911827445,0.000622921884059906,0.29369008345529435,0.06765102081932127,0.005833333333333333,5.0,5.3,0.0,0.0,3.0181622180303975,0.1038795424043201,5.17664436340239,0.024561946522444488,0.2,0.1194991313278524,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4670199987664818,1.500676299072802,2.037546831443906,0.0,0.0,0.0007868719100951882,0.0006893634796141246,0.002266886234283838,50,100,0.29,0.71,0.68,0.32,0.0,0.0,0.32,0.32,train_range,,1,1.0,0.1,coarse,final_step,13dd6453dd85b99c,1.0747678999905474,
0.0,1.2787065556552262,0.0,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06917550351470708,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.0,0.0,0.0,0.29658995194360616,0.0691342040989548,0.005833333333333333,5.0,5.3,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.02456194642931223,0.2,0.0,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.0,0.0,0.0,0.0,0.0,50,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,train_range,,1,1.0,0.3,coarse,final_step,01babeeb1ca95ab7,1.275540100003127,
0.97,1.2803583848290145,0.009266900745860767,0.8413852931774454,0.14782027155626565,0.05637149317190051,15.389414784600959,0.41271041180938484,0.07314366550184787,0.0025,2.9659391429959216e-07,2.9659391429959216e-07,0.0016518291737884284,-0.1509173363557784,-0.009786922801285982,-0.004326682928949594,-1.2546005415637047,-0.011072893235832453,-0.005167275480926037,0.0,-3.2535765512875514e-08,-3.2535765512875514e-08,-0.009418381918221712,-0.004998396039009094,0.0,0.0,0.0,-0.004982201844114758,-0.0032732229284010827,-0.3816576999709764,0.06917550303041935,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.01590821732650511,0.008292350598494522,0.0017420542519539595,0.2871715700253844,0.0641358080599457,0.005833333333333333,5.0,5.3,0.0,0.0,3.016436031235206,0.1016540714725852,4.911235902762884,0.02456194669008255,0.5,0.3898225175873199,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4686704852059485,1.5020472352206706,2.0428558345139027,0.0,0.0,0.0024373583495618245,0.0020602996274827756,0.0075758893042805475,50,100,0.97,0.030000000000000027,0.0,1.0,0.0,0.44,0.54,0.56,train_range,,1,0.5,0.0,coarse,final_step,0db2faf76ffad40b,1.6744901000056416,
0.29,1.2801547333505006,0.006516207894310355,0.8679176481394097,0.15080847951117904,0.057351139895617964,15.721022162102162,0.4206360105238855,0.07460803215391934,0.0025,2.9659391429959216e-07,2.9659391429959216e-07,0.001448177695274353,-0.12438498139381408,-0.006798714846372605,-0.003347036205232143,-0.9229931640625,-0.003147294521331787,-0.003702908828854561,0.0,-3.2535765512875514e-08,-3.2535765512875514e-08,-0.0037891972064971924,-0.0036351363360881805,0.0,0.0,0.0,-0.005569988509016879,-0.002476091254502535,-0.2755797754740456,0.06917550271376967,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.010525745693594218,0.00592846623621881,0.0015409785509109498,0.2928007547371089,0.06549906776286661,0.005833333333333333,5.0,5.3,0.0,0.0,3.0158482445703045,0.10245120314648375,5.017313827259814,0.024561946652829646,0.5,0.28455840905663765,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4681772420182824,1.5016854772344232,2.0408511222153902,0.0,0.0,0.001944115161895743,0.001698541641235396,0.005571177005768035,50,100,0.29,0.71,0.68,0.32,0.0,0.0,0.32,0.32,train_range,,1,0.5,0.1,coarse,final_step,19e23acd5f3b05ad,1.3203178999974625,
0.0,1.2787065556552262,0.0,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06917550351470708,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.0,0.0,0.0,0.29658995194360616,0.0691342040989548,0.005833333333333333,5.0,5.3,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.024561946727335453,0.5,0.0,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.0,0.0,0.0,0.0,0.0,50,100,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,train_range,,1,0.5,0.3,coarse,final_step,f5041e3fbe7fb7f3,0.963912999999593,
0.97,1.2804048037342728,0.009444813615409657,0.8374110926903086,0.14757027179468424,0.05628275426104665,15.36347175850533,0.41289559688419103,0.07304840740747749,0.0025,2.86748672806425e-07,2.86748672806425e-07,0.001698248079046607,-0.15489153684291523,-0.010036922562867402,-0.004415421839803457,-1.2805435676593333,-0.010887708161026239,-0.005262533575296402,0.0,-4.238100700604264e-08,-4.238100700604264e-08,-0.009418381918221712,-0.0050760684441775086,0.0,0.0,0.0,-0.00488963414023944,-0.00333177421009168,-0.3892018311486845,0.0691755023226142,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.016250612997682764,0.008458404431876261,0.0017884731572121381,0.2871715700253844,0.06405813565477729,0.005833333333333333,5.0,5.3,0.0,0.0,3.0165285989390815,0.1015955201908946,4.9036917715851756,0.024561946373432876,0.5,0.39736664876502803,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.468715346045792,1.5020969979465009,2.0429710252583027,0.0,0.0,0.002482219189405388,0.0021100623533130136,0.007691080048680465,50,100,0.97,0.030000000000000027,0.0,1.0,0.0,0.44,0.54,0.56,train_range,,1,1.0,0.0,coarse,final_step,a28f99b19baaee85,1.7970808999962173,
0.29,1.280201154043898,0.006694119833409787,0.8639434649376199,0.1505584797495976,0.05726240158081055,15.695079054497182,0.4208211955986917,0.07451277446933091,0.0025,2.86748672806425e-07,2.86748672806425e-07,0.001494598388671875,-0.12835916459560395,-0.007048714607954025,-0.0034357745200395582,-0.9489362716674805,-0.0029621094465255736,-0.0037981665134429934,0.0,-4.238100700604264e-08,-4.238100700604264e-08,-0.0037891972064971924,-0.0037128093466162683,0.0,0.0,0.0,-0.005477420805141562,-0.0025346439890563486,-0.2831239227077549,0.06917550271376967,1.0,1.2787065556552262,0.9923026295332238,0.15760719435755163,0.060698176100850106,16.644015326164663,0.4237833050452173,0.0783109409827739,0.0025,3.2912967981246763e-07,3.2912967981246763e-07,0.29658995194360616,0.0691342040989548,0.005833333333333333,0.0,0.0,3.021418233079321,0.10492729440098629,5.292893602733859,0.010868114456534385,0.006094520287588239,0.0015873992443084716,0.2928007547371089,0.06542139475233853,0.005833333333333333,5.0,5.3,0.0,0.0,3.0159408122741795,0.10239265041192994,5.009769680026105,0.024561946634203195,0.5,0.2921025562903469,0.5,0.5,1.0,0.43,0.3477391319721937,1.4662331268563866,1.4999869355931879,2.035279945209622,0.43,0.3477391319721937,1.4682221028581262,1.5017352399602533,2.0409663117676975,0.0,0.0,0.0019889760017395286,0.001748304367065412,0.0056863665580753064,50,100,0.29,0.71,0.68,0.32,0.0,0.0,0.32,0.32,train_range,,1,1.0,0.1,coarse,final_step,2c3d6f55841f0e8c,1.0686539999878732,
