sample_id,molecule_id,pilot_category,source,severity,high_flex,ring,clean_input,minimal_target_status,minimal_selected_step,minimal_stop_reason,minimal_target_sha256,minimal_reference_fallback_used,old_target_status,target_cache_path,input_bond_outlier_rate,input_bond_outlier_magnitude,input_angle_outlier_rate,input_angle_outlier_magnitude,input_severe_clash_rate,input_clash_penetration,input_ring_bond_outlier_rate,input_ring_planarity_outlier_rate,input_chirality_preserved,input_stereocenter_degenerate_rate,input_torsion_prior_outlier_score,input_total_thresholded_validity_score,input_aligned_displacement,input_mean_atom_displacement,input_max_atom_displacement,input_torsion_change,input_max_rotatable_torsion_change,old_bond_outlier_rate,old_bond_outlier_magnitude,old_angle_outlier_rate,old_angle_outlier_magnitude,old_severe_clash_rate,old_clash_penetration,old_ring_bond_outlier_rate,old_ring_planarity_outlier_rate,old_chirality_preserved,old_stereocenter_degenerate_rate,old_torsion_prior_outlier_score,old_total_thresholded_validity_score,old_aligned_displacement,old_mean_atom_displacement,old_max_atom_displacement,old_torsion_change,old_max_rotatable_torsion_change,minimal_bond_outlier_rate,minimal_bond_outlier_magnitude,minimal_angle_outlier_rate,minimal_angle_outlier_magnitude,minimal_severe_clash_rate,minimal_clash_penetration,minimal_ring_bond_outlier_rate,minimal_ring_planarity_outlier_rate,minimal_chirality_preserved,minimal_stereocenter_degenerate_rate,minimal_torsion_prior_outlier_score,minimal_total_thresholded_validity_score,minimal_aligned_displacement,minimal_mean_atom_displacement,minimal_max_atom_displacement,minimal_torsion_change,minimal_max_rotatable_torsion_change
train::Brc1ccc(-c2ccc(C[NH2+]Cc3ccccn3)o2)cc1__gen0001,Brc1ccc(-c2ccc(C[NH2+]Cc3ccccn3)o2)cc1,ETFlow_normal,ETFlow_formal_upstream,normal,False,True,False,minimal_validity_success,1,all_active_violations_resolved,4c5647a0db895cab5a7cf773ffbdd1308400517925ea4174b0b4c48c926599bf,False,restrained_relaxation,E:\3dconformergenerationcode\4dadapter\data\ecir_mvr\stage_c\minimal_targets\pilot\0010.pt,0.07692307978868484,0.11409192532300949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.458686315721471,0.10544606111943722,1.076532612387382e-06,9.767825304152211e-07,2.2899357645655982e-06,0.0,0.0,0.1794871836900711,0.33670997619628906,0.046875,0.04748983308672905,0.0,0.0,0.0,0.0,1.0,0.0,3.5844080476059452,0.32241213601082563,0.16864295303821564,0.15590262413024902,0.2652950882911682,0.08781556785106659,0.15857446193695068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.458686315721471,0.0,0.001342044328339398,0.0013107428094372153,0.0018804628634825349,0.00038114190101623535,0.0006730854511260986
train::Brc1ccc(-c2ccc(_C=N_Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)o2)cc1__gen0000,Brc1ccc(-c2ccc(_C=N_Nc3nc(N4CCOCC4)nc(N4CCOCC4)n3)o2)cc1,ETFlow_normal,ETFlow_formal_upstream,normal,True,True,False,minimal_validity_success,6,all_active_violations_resolved,e053542e28703f6f713d10e268570ae1eea89d307c1b3e75a928105cf1c3ec5f,False,restrained_relaxation,E:\3dconformergenerationcode\4dadapter\data\ecir_mvr\stage_c\minimal_targets\pilot\0011.pt,0.1147540956735611,0.49953415989875793,0.009433962404727936,0.0025123876985162497,0.0,0.0,0.0,0.0,1.0,0.0,2.510436140969058,0.24969969497760758,9.907307685352862e-07,9.031016929839097e-07,2.0784850676136557e-06,0.0,0.0,0.13114753365516663,0.3721684217453003,0.03773584961891174,0.009618978016078472,0.0,0.0,0.13793103396892548,0.0,1.0,0.0,2.7357973198596106,0.40226126718334854,0.13481315970420837,0.12084897607564926,0.26638323068618774,0.08787098526954651,0.11794924736022949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.510436140969058,0.0,0.004153419751673937,0.002496145898476243,0.009435946121811867,0.002419357420876622,0.008392509073019028
train::Brc1ccc(-c2ccc(_C=N_Nc3nncc(-c4ccccc4)n3)o2)cc1__gen0002,Brc1ccc(-c2ccc(_C=N_Nc3nncc(-c4ccccc4)n3)o2)cc1,ETFlow_normal,ETFlow_formal_upstream,normal,False,True,False,minimal_validity_success,5,all_active_violations_resolved,e2ea2bd2da5c867b05beadb5906ddace361805d76a9e1f621521e35bc837631e,False,restrained_relaxation,E:\3dconformergenerationcode\4dadapter\data\ecir_mvr\stage_c\minimal_targets\pilot\0012.pt,0.11363636702299118,0.4374031722545624,0.014705882407724857,0.004889063537120819,0.0,0.0,0.0,0.0,1.0,0.0,2.6367376616655385,0.23891530837863684,1.6779105180830811e-06,1.5832256394787692e-06,3.2187974738917546e-06,0.0,0.0,0.20454545319080353,0.3295453190803528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.927294482143283,0.2869317829608917,0.09609873592853546,0.08608649671077728,0.26466673612594604,0.09578554332256317,0.16536229848861694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.6367376616655385,0.0,0.003774904878810048,0.0025930171832442284,0.008378895930945873,0.0001678018888924271,0.00036601489409804344
train::Brc1ccc(-c2cn3cccnc3n2)cc1__gen0002,Brc1ccc(-c2cn3cccnc3n2)cc1,ETFlow_normal,ETFlow_formal_upstream,normal,False,True,False,minimal_validity_success,19,improvement_plateau,841b24393d20210e244d7061466d033beba790f673f1a67f9dfce3670314cd45,False,restrained_relaxation,E:\3dconformergenerationcode\4dadapter\data\ecir_mvr\stage_c\minimal_targets\pilot\0013.pt,0.11538461595773697,0.2546551525592804,0.024390242993831635,0.03401651233434677,0.0,0.0,0.0,0.0,1.0,0.0,2.2970140479445904,0.2119427751749754,7.524792522417556e-07,6.536902787956933e-07,1.5078915112098912e-06,0.0,0.0,0.26923078298568726,0.9538282155990601,0.04878048598766327,0.12113629281520844,0.0,0.0,0.125,0.0,1.0,0.0,2.0375028524595056,0.7117523960769176,0.0774393081665039,0.06968056410551071,0.16332237422466278,0.024019496515393257,0.024019496515393257,0.0,0.0,0.024390242993831635,0.013164862990379333,0.0,0.0,0.0,0.0,1.0,0.0,2.2970140479445904,0.027681458741426468,0.0076776002533733845,0.004554852843284607,0.023638132959604263,0.013990577310323715,0.013990577310323715
train::Brc1ccc(-c2csc([NH2+]NC3=NCCCCC3)n2)cc1__gen0001,Brc1ccc(-c2csc([NH2+]NC3=NCCCCC3)n2)cc1,ETFlow_normal,ETFlow_formal_upstream,normal,False,True,False,minimal_validity_success,14,all_active_violations_resolved,2c4b0eb6af08309bd95def68c6f3b78e5df6fb04179019f81b723bee57c3e2d2,False,restrained_relaxation,E:\3dconformergenerationcode\4dadapter\data\ecir_mvr\stage_c\minimal_targets\pilot\0014.pt,0.0731707289814949,0.10553772002458572,0.014084506779909134,0.016558123752474785,0.0,0.0,0.0555555559694767,0.0,1.0,0.0,2.7701758936536507,0.17333475267514586,6.12553321843734e-07,5.352486027732084e-07,1.3167095858079847e-06,0.0,0.0,0.1463414579629898,0.37894347310066223,0.014084506779909134,0.0033722161315381527,0.0,0.0,0.0555555559694767,0.0,1.0,0.0,2.9992485766221897,0.31156044302042574,0.16290278732776642,0.1433487981557846,0.2890552282333374,0.08971836417913437,0.15558606386184692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.7701758936536507,0.0,0.004763025790452957,0.002285921946167946,0.018263105303049088,0.0021817870438098907,0.003968238830566406
train::Brc1ccc(-c2n(-c3ccccn3)c3ccccc3[n+]2-c2ccccn2)cc1__gen0002,Brc1ccc(-c2n(-c3ccccn3)c3ccccc3[n+]2-c2ccccn2)cc1,ETFlow_normal,ETFlow_formal_upstream,normal,False,True,False,minimal_validity_success,4,all_active_violations_resolved,833e838dd7371270de8114d699cd833fe6950022c0e3a9a0e08b7da808d38ea1,False,restrained_relaxation,E:\3dconformergenerationcode\4dadapter\data\ecir_mvr\stage_c\minimal_targets\pilot\0015.pt,0.1458333283662796,0.399797648191452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.527031505910091,0.2457827404141426,5.440190875560802e-07,4.588523268012068e-07,1.0662467957445187e-06,0.0,0.0,0.3125,1.1224067211151123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3404929099316174,0.5931016802787781,0.1651756316423416,0.149928018450737,0.28764304518699646,0.155778169631958,0.2165563851594925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.527031505910091,0.0,0.0029961855616420507,0.0021729187574237585,0.006317573599517345,0.002359936712309718,0.002995789051055908
train::Brc1ccc(-c2nnc3sc(CNC4CCCC4)cn23)cc1__gen0002,Brc1ccc(-c2nnc3sc(CNC4CCCC4)cn23)cc1,ETFlow_normal,ETFlow_formal_upstream,normal,False,True,False,minimal_validity_success,5,all_active_violations_resolved,f1045efa2ca0c0ac23ae22f4e7b977f8e4f7c4eb4a14a3f03645121b1445be85,False,restrained_relaxation,E:\3dconformergenerationcode\4dadapter\data\ecir_mvr\stage_c\minimal_targets\pilot\0016.pt,0.1428571492433548,0.30819398164749146,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,1.0,0.0,3.4737259086039924,0.2699056454002857,1.2129565902796458e-06,1.1408034197302186e-06,1.9983117454103194e-06,0.0,0.0,0.095238097012043,0.28216060996055603,0.0,0.0,0.0,0.0,0.05000000074505806,0.0,1.0,0.0,3.569473971668019,0.21577825024724007,0.12830065190792084,0.11582911014556885,0.26697611808776855,0.08022867888212204,0.16756287217140198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.9109029589523687,0.0,0.0035623377189040184,0.0022906181402504444,0.00772898318246007,0.0012006163597106934,0.0038402676582336426
train::Brc1ccc(-c2noc(-c3ccccc3)n2)o1__gen0002,Brc1ccc(-c2noc(-c3ccccc3)n2)o1,ETFlow_normal,ETFlow_formal_upstream,normal,False,True,False,minimal_validity_success,2,all_active_violations_resolved,a44a76f4c60ace68a19a6907a4735b250e15fa36327c308f768c23546172948b,False,restrained_relaxation,E:\3dconformergenerationcode\4dadapter\data\ecir_mvr\stage_c\minimal_targets\pilot\0017.pt,0.11538461595773697,0.22014498710632324,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0097179268821,0.17042086273431778,5.877387252439803e-07,4.7497815103270113e-07,1.244581540049694e-06,0.0,0.0,0.26923078298568726,0.7893653512001038,0.05000000074505806,5.083284854888916,0.0,0.0,0.0625,0.0,1.0,0.0,2.1394735246246426,1.8498933352530003,0.1254814714193344,0.09946048259735107,0.41863781213760376,0.010159222409129143,0.015687163919210434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0097179268821,0.0,0.0015530934324488044,0.0010744038736447692,0.0031742912251502275,0.0004163249395787716,0.0008207289502024651
train::Brc1ccc(-c2noc(CCc3ccccc3)n2)cc1__gen0000,Brc1ccc(-c2noc(CCc3ccccc3)n2)cc1,ETFlow_normal,ETFlow_formal_upstream,normal,False,True,False,minimal_validity_success,4,all_active_violations_resolved,ae66b37dee7126aa3c3939dee890551e5996ec408868f9578444c8f3fc7dbe1d,False,restrained_relaxation,E:\3dconformergenerationcode\4dadapter\data\ecir_mvr\stage_c\minimal_targets\pilot\0018.pt,0.02857142873108387,0.22585637867450714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.769331779078583,0.08503552339971066,7.888933168942458e-07,7.455965373992512e-07,1.469710809942626e-06,0.0,0.0,0.2857142984867096,0.4410390853881836,0.017543859779834747,0.07211481034755707,0.0,0.0,0.05882352963089943,0.0,1.0,0.0,2.9533770752089934,0.49037016183137894,0.1410745233297348,0.12582466006278992,0.2731069326400757,0.047844722867012024,0.0959620475769043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.769331779078583,0.0,0.0018160181352868676,0.0012430824572220445,0.006489000748842955,0.00038792937994003296,0.0006021261215209961
train::Brc1ccc(-c2noc(CCc3ccccc3)n2)o1__gen0001,Brc1ccc(-c2noc(CCc3ccccc3)n2)o1,ETFlow_normal,ETFlow_formal_upstream,normal,False,True,False,minimal_validity_success,9,all_active_violations_resolved,5b7b23b2a2374de589ac1d0248885d05d8dcd831bf51743d6d7ba34fc554e212,False,restrained_relaxation,E:\3dconformergenerationcode\4dadapter\data\ecir_mvr\stage_c\minimal_targets\pilot\0019.pt,0.125,0.39473071694374084,0.01923076994717121,0.009352627210319042,0.0,0.0,0.0,0.0,1.0,0.0,2.7220212791689513,0.24525160598568618,7.862863640184514e-07,7.356247238021751e-07,1.3180580253902008e-06,0.0,0.0,0.1875,0.5478243827819824,0.057692307978868484,3.8902342319488525,0.0,0.0,0.0625,0.0,1.0,0.0,2.794239239315793,1.4172069616615772,0.16153480112552643,0.14377830922603607,0.33588823676109314,0.06076987087726593,0.08968663215637207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.7186198661550067,0.0,0.0052183810621500015,0.0034226439893245697,0.011869437992572784,0.0011509964242577553,0.0018701553344726562
