method,molecule_id,sample_id,source,severity,update_scale,rotatable_bond_count,has_ring,clean_valid,groups,aligned_RMSD,delta_aligned_RMSD,bond_outlier_rate,bond_outlier_magnitude,angle_outlier_rate,angle_outlier_magnitude,ring_bond_outlier_rate,ring_planarity_outlier_rate,clash_penetration,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,total_thresholded_validity_score,chirality_error,mean_displacement,molecule_rms_displacement,max_displacement,coordinate_unchanged,mean_torsion_change,high_flex_torsion_change,accepted,selected_step,uncertainty,reject_reasons,rigid_gate_mean,global_safety_gate_mean,velocity_norm_mean,torsion_gate_max,torsion_contribution_max,torsion_gate_mean,torsion_gate_active_fraction,torsion_velocity_norm,torsion_velocity_fraction,delta_bond_outlier_rate,delta_bond_outlier_magnitude,delta_angle_outlier_rate,delta_angle_outlier_magnitude,delta_ring_bond_outlier_rate,delta_ring_planarity_outlier_rate,delta_clash_penetration,delta_severe_clash_rate,delta_chirality_error,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_total_thresholded_validity_score
medium_accepted,C=CCn1c(SCC(=O)NC(N)=O)nnc1-c1cc2c(s1)CCC(CC)C2,val::C=CCn1c(SCC(=O)NC(N)=O)nnc1-c1cc2c(s1)CCC(CC)C2__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.35,11,True,False,all;Cartesian_medium;unseen_update_scale_0.35;rotatable_ge_6;ring,1.3431652784347534,0.0035448074340820312,0.5961538553237915,3.384467124938965,0.1318681389093399,0.30337467789649963,0.3333333432674408,0.0,0.0,0.0,0.0,2.798103116831123,1.9833157882094383,0.0,0.006168852560222149,0.0072481948882341385,0.01104772835969925,0.0,0.0012556033907458186,0.0047054290771484375,1.0,4.0,0.16428585350513458,,0.0362991476431489,0.36429115384817123,0.00615604582708329,0.0,0.0,0.0,0.0,0.0,0.0,-0.019230782985687256,-1.220229148864746,0.0,-0.016609370708465576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3284404128789902
medium_accepted,CC(=O)N(Cc1ccco1)c1nc(C(=O)Nc2ccc(Cl)cc2)c(C)s1,val::CC(=O)N(Cc1ccco1)c1nc(C(=O)Nc2ccc(Cl)cc2)c(C)s1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,8,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,0.6396824717521667,0.0011898279190063477,0.3181818127632141,3.658705711364746,0.0833333358168602,0.31024280190467834,0.25,0.0,0.0,0.0,0.0,3.0970156709448617,1.6437522768974304,0.0,0.003252569120377302,0.0038838274776935577,0.008505500853061676,0.0,0.0003880755975842476,0.0012013912200927734,1.0,4.0,0.013300572521984577,,0.05747725069522858,0.2791293263435364,0.0032508139265701175,0.0,0.0,0.0,0.0,0.0,0.0,-0.1363636553287506,-0.3844614028930664,-0.0138888880610466,-0.022158801555633545,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,-0.3144075945019722
medium_accepted,CC(=O)N(Cc1ccco1)c1nc(C(=O)Nc2ccc(Cl)cc2)c(C)s1,val::CC(=O)N(Cc1ccco1)c1nc(C(=O)Nc2ccc(Cl)cc2)c(C)s1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,8,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_ge_6;ring,0.633371889591217,0.0013854503631591797,0.5909090638160706,5.844027996063232,0.0972222238779068,0.4623759686946869,0.4375,0.0,0.0,0.0,0.0,2.989949228903093,2.702232278883457,0.0,0.0038964266423135996,0.004662259016185999,0.007770432624965906,0.0,0.0003545638173818588,0.0010001659393310547,1.0,4.0,0.04271600767970085,,0.050873822532594204,0.28529195487499237,0.0039015422808006406,0.0,0.0,0.0,0.0,0.0,0.0,-0.045454561710357666,-0.8794631958007812,-0.0138888880610466,-0.022306472063064575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2847858667373657
medium_accepted,CC(=O)N1c2ccc(S(=O)(=O)N3CCCC3C(=O)Nc3cccc(F)c3)cc2CC1C,val::CC(=O)N1c2ccc(S(=O)(=O)N3CCCC3C(=O)Nc3cccc(F)c3)cc2CC1C__gen0000,ETFlow_formal_upstream,normal,0.0,8,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.7876486778259277,1.537799835205078e-05,0.12068965286016464,0.2379748523235321,0.009523809887468815,0.03380037844181061,0.095238097012043,0.0,0.0,0.0,0.0,3.186891715223603,0.29339536745101213,0.0,4.4209606130607426e-05,5.2054630941711366e-05,0.00011649875523289666,0.0,2.7904286980628967e-05,8.845329284667969e-05,1.0,4.0,0.002197025576606393,,0.04012475907802582,0.009869817644357681,4.410499059304129e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002984151244163513,0.0,3.4868717193603516e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007451660931110382
medium_accepted,CC(=O)NC(CC(N)=O)C(=O)NCC#CBr,val::CC(=O)NC(CC(N)=O)C(=O)NCC#CBr__gen0000,ETFlow_formal_upstream,normal,0.0,9,False,False,all;ETFlow_normal;rotatable_ge_6;non_ring,0.8805921673774719,0.00044155120849609375,0.07407407462596893,0.6234358549118042,0.04545454680919647,0.20744448900222778,0.0,0.0,0.0,0.0,0.0,3.2356648539165604,0.3272487074136734,0.0,0.0007219471735879779,0.0008198344730772078,0.0012433729134500027,0.0,0.00020956330990884453,0.0005095005035400391,1.0,4.0,0.004271946847438812,,0.04556019697338343,0.06918598152697086,0.0007228522881632671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006188035011291504,0.0,1.5795230865478516e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015430599451065063
medium_accepted,CC(=O)NC(Cc1ccc(F)cc1)C(=O)NC1CCN(C(=O)Nc2ccc(F)cc2)CC1,val::CC(=O)NC(Cc1ccc(F)cc1)C(=O)NC1CCN(C(=O)Nc2ccc(F)cc2)CC1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,11,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,1.6179918050765991,0.000690460205078125,0.3499999940395355,1.0790503025054932,0.009523809887468815,0.002497962908819318,0.3333333432674408,0.0,0.0,0.0,0.0,3.2393218989035346,0.9632442135480233,0.0,0.0016165330307558179,0.0018960055895149708,0.003442885586991906,0.0,0.0008481253171339631,0.0019404292106628418,1.0,4.0,0.014290590770542622,,0.051123058423399925,0.16546833142638206,0.0016168968577403575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15566754341125488,0.0,-0.0010510962456464767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03917965991422534
medium_accepted,CC(=O)NC(Cc1ccc(F)cc1)C(=O)NC1CCN(C(=O)Nc2ccc(F)cc2)CC1,val::CC(=O)NC(Cc1ccc(F)cc1)C(=O)NC1CCN(C(=O)Nc2ccc(F)cc2)CC1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.35,11,True,False,all;Cartesian_medium;unseen_update_scale_0.35;rotatable_ge_6;ring,1.6121500730514526,0.0018901824951171875,0.5833333134651184,3.004049777984619,0.0476190485060215,0.04584647715091705,0.6666666865348816,0.0,0.0,0.0,0.0,3.1641663328327327,2.0600931122899055,0.0,0.004491736181080341,0.00532596604898572,0.00837771501392126,0.0,0.0009632728761062026,0.00341951847076416,1.0,4.0,0.13648948073387146,,0.03489799704402685,0.29757337272167206,0.004491736646741629,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333336114883423,-0.636077880859375,0.0,-0.00667933002114296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19402266386896372
medium_accepted,CC(=O)NC(N)=O,val::CC(=O)NC(N)=O__gen0000,ETFlow_formal_upstream,normal,0.0,4,False,False,all;ETFlow_normal;rotatable_3_5;non_ring,1.381618857383728,6.42538070678711e-05,0.0833333358168602,0.08886891603469849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9908237949899164,0.10555056482553482,0.0,0.00015135023568291217,0.00016365034389309585,0.0002389130531810224,0.0,6.607314571738243e-05,0.0,1.0,4.0,0.001692596124485135,,0.03947375062853098,0.021072700154036283,0.00015520761371590197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003804244101047516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000951061025261879
medium_accepted,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)cc1,val::CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)cc1__gen0001::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,10,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,1.881854772567749,0.0006195306777954102,0.38333332538604736,1.0124977827072144,0.0,0.0,0.260869562625885,0.0,0.0,0.0,0.0,3.5837780132365182,0.897327333688736,0.0,0.001340720453299582,0.0016445721266791224,0.002967432141304016,0.0,0.0004014421137981117,0.001394033432006836,1.0,4.0,0.015567323192954063,,0.051085177809000015,0.1437220312654972,0.0013410788669716567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08758234977722168,-0.009999999776482582,-0.00028859294252470136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03196773545641918
medium_accepted,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)cc1,val::CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)cc1__gen0001::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,10,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_ge_6;ring,1.8722472190856934,0.001507401466369629,0.5666666626930237,2.975449800491333,0.07000000029802322,0.028442002832889557,0.43478259444236755,0.0,0.0,0.0,0.0,3.4457183792359927,1.82242220826447,0.0,0.003147850977256894,0.003964897245168686,0.006863955873996019,0.0,0.0003870565560646355,0.0009685754776000977,1.0,4.0,0.04619109258055687,,0.04339171852916479,0.2510475665330887,0.003151876910123974,0.0,0.0,0.0,0.0,0.0,0.0,0.03333330154418945,-0.6313967704772949,-0.009999997913837433,-0.004051420837640762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1355287441983819
medium_accepted,CC(=O)Nc1ccc(NC(=O)C2CCCN2C(=O)NCc2ccccc2)cc1,val::CC(=O)Nc1ccc(NC(=O)C2CCCN2C(=O)NCc2ccccc2)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,10,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.2244786024093628,0.0,0.20370370149612427,0.6998757719993591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.587061957302106,0.37867264449596405,0.0,8.816388117338647e-07,9.522051414023736e-07,1.7721735048326082e-06,1.0,0.0,0.0,0.0,0.0,0.003287993837147951,insufficient_validity_gain;return_input,0.041129862889647484,0.019784322008490562,0.00010462774480402004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medium_accepted,CC(=O)Nc1ccc(NC(=O)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,val::CC(=O)Nc1ccc(NC(=O)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,8,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,1.4391390085220337,0.00031495094299316406,0.25,0.8716992735862732,0.0,0.0,0.1111111119389534,0.0,0.0,0.0,0.0,2.4895946867119987,0.5790359303355217,0.0,0.0007383174961432815,0.0008824100950732827,0.0017021411331370473,0.0,0.00014673429541289806,0.0005124658346176147,1.0,4.0,0.013994990848004818,,0.04876514617353678,0.09223737940192223,0.0007401946495519951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08440172672271729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02110043168067932
medium_accepted,CC(=O)Nc1ccc(NC(=O)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1,val::CC(=O)Nc1ccc(NC(=O)C2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.35,8,True,False,all;Cartesian_medium;unseen_update_scale_0.35;rotatable_ge_6;ring,1.4288049936294556,0.0020231008529663086,0.5192307829856873,2.764495849609375,0.04395604506134987,0.04694760590791702,0.4444444477558136,0.0,0.0,0.0,0.0,2.4895946867119987,1.7104921396821737,0.0,0.0040860786102712154,0.005007948726415634,0.00887829065322876,0.0,0.0001861806958913803,0.0004422664933372289,1.0,4.0,0.1455565243959427,,0.0340658463537693,0.2881234437227249,0.004079786012880504,0.0,0.0,0.0,0.0,0.0,0.0,-0.05769228935241699,-0.9011263847351074,-0.010989010334014893,-0.004263598471879959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29502879548817873
medium_accepted,CC(=O)Nc1ccc(NC(=O)CSc2ccc3nnc(CCNS(=O)(=O)c4ccc(C)cc4)n3n2)cc1,val::CC(=O)Nc1ccc(NC(=O)CSc2ccc3nnc(CCNS(=O)(=O)c4ccc(C)cc4)n3n2)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,14,True,False,all;ETFlow_normal;rotatable_ge_6;ring,2.4181768894195557,0.0,0.0923076942563057,0.23079033195972443,0.01834862306714058,0.05804281681776047,0.0,0.0,0.0,0.0,0.0,3.699121464071659,0.1828646045178175,0.0,5.772636200163106e-07,6.066870241738798e-07,9.610960205463925e-07,1.0,0.0,0.0,0.0,0.0,0.0017131429631263018,insufficient_validity_gain;return_input,0.03792896121740341,0.009376357076689601,5.0614919018698856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medium_accepted,CC(=O)c1ccc(OC(=O)C(CCS(C)(=O)=O)N2C(=O)c3ccccc3C2=O)cc1,val::CC(=O)c1ccc(OC(=O)C(CCS(C)(=O)=O)N2C(=O)c3ccccc3C2=O)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,10,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.9971764087677002,0.0,0.1568627506494522,0.5475330948829651,0.011363636702299118,0.00655896682292223,0.0,0.0,0.0,0.0,0.0,3.2682010892249984,0.30674940277822316,0.0,7.726875992375426e-07,8.400866704505461e-07,1.6004706822059234e-06,1.0,0.0,0.0,0.0,0.0,0.003140866057947278,insufficient_validity_gain;no_thresholded_local_improvement;return_input,0.04158560559153557,0.020339088048785925,0.0001341107017651666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
