method,molecule_id,sample_id,source,severity,update_scale,rotatable_bond_count,has_ring,clean_valid,groups,aligned_RMSD,delta_aligned_RMSD,bond_outlier_rate,bond_outlier_magnitude,angle_outlier_rate,angle_outlier_magnitude,ring_bond_outlier_rate,ring_planarity_outlier_rate,clash_penetration,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,total_thresholded_validity_score,chirality_error,mean_displacement,molecule_rms_displacement,max_displacement,coordinate_unchanged,mean_torsion_change,high_flex_torsion_change,accepted,selected_step,uncertainty,reject_reasons,rigid_gate_mean,global_safety_gate_mean,velocity_norm_mean,torsion_gate_max,torsion_contribution_max,delta_bond_outlier_rate,delta_bond_outlier_magnitude,delta_angle_outlier_rate,delta_angle_outlier_magnitude,delta_ring_bond_outlier_rate,delta_ring_planarity_outlier_rate,delta_clash_penetration,delta_severe_clash_rate,delta_chirality_error,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_total_thresholded_validity_score
upstream,c1ccc(N[NH2+]C2=NCCS2)cc1,val::c1ccc(N[NH2+]C2=NCCS2)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,3,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.8746020197868347,0.0,0.11538461595773697,0.1843879520893097,0.022727273404598236,0.10158607363700867,0.1818181872367859,0.0,0.0,0.0,0.0,3.9613558422502586,0.3914235830307007,0.0,3.90267445027348e-07,4.2998627236556786e-07,7.633119025740598e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1ccc(OCCCc2nc(-c3ccccn3)no2)cc1,val::c1ccc(OCCCc2nc(-c3ccccn3)no2)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,6,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.8774470090866089,0.0,0.02631578966975212,0.05645652860403061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7410887333277927,0.04042992182075977,0.0,3.682012561512238e-07,4.123132555378106e-07,7.152557373046875e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1ccc(OCCN2CC[NH+](C(c3ccccc3)c3ccccc3)CC2)cc1,val::c1ccc(OCCN2CC[NH+](C(c3ccccc3)c3ccccc3)CC2)cc1__gen0001,ETFlow_formal_upstream,normal,0.0,7,True,False,all;ETFlow_normal;rotatable_ge_6;ring,0.8250107765197754,0.0,0.15000000596046448,0.25290441513061523,0.01886792480945587,0.006088870111852884,0.0416666679084301,0.0,0.0,0.0,0.0,2.992122759856795,0.2752829199889675,0.0,7.70306996855652e-07,9.307056529905822e-07,2.124343382092775e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1,val::c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1__gen0001,ETFlow_formal_upstream,normal,0.0,1,True,False,all;ETFlow_normal;rotatable_le_2;ring,0.14687706530094147,0.0,0.0882352963089943,0.16986599564552307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.676560182074764,0.13070179522037506,0.0,3.654498641481041e-07,4.1024540564649215e-07,6.743495646333031e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1ccc2[nH]c(N3CCOCC3)nc2c1,val::c1ccc2[nH]c(N3CCOCC3)nc2c1__gen0000,ETFlow_formal_upstream,normal,0.0,1,True,False,all;ETFlow_normal;rotatable_le_2;ring,0.7101837396621704,0.0,0.06666667014360428,0.370057612657547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7476994794340246,0.15918107330799103,0.0,5.541263021768827e-07,6.055985295461142e-07,1.118282284551242e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1ccc2c(Cn3nnc4ccccc43)cccc2c1,val::c1ccc2c(Cn3nnc4ccccc43)cccc2c1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,2,True,False,all;unseen_update_scale_0.35;rotatable_le_2;ring,0.09170348197221756,0.0,0.1944444477558136,0.31072312593460083,0.0,0.0,0.190476194024086,0.0,0.0,0.0,0.0,4.179528400705319,0.4626014232635498,0.0,6.866109742986737e-07,7.504683026127168e-07,1.3539572591980686e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1ccc2c(Cn3nnc4ccccc43)cccc2c1,val::c1ccc2c(Cn3nnc4ccccc43)cccc2c1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,mild,0.35,2,True,False,all;Cartesian_mild;unseen_update_scale_0.35;rotatable_le_2;ring,0.10155835747718811,0.0,0.4444444477558136,2.0795814990997314,0.016949152573943138,0.00770989153534174,0.2380952388048172,0.0,0.0,0.0,0.0,4.179528400705319,1.2213116867933422,0.0,6.408118338185886e-07,7.008420084275713e-07,1.14227384528931e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1ccc2c(NC3CCCC3)nnc(NC3CCCC3)c2c1,val::c1ccc2c(NC3CCCC3)nnc(NC3CCCC3)c2c1__gen0000,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.5716781616210938,0.0,0.16326530277729034,0.17831483483314514,0.0,0.0,0.1428571492433548,0.0,0.0,0.0,0.0,3.744839182484577,0.3507011607289314,0.0,4.4699646650769864e-07,4.937472795063513e-07,9.000103773360024e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1,val::c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1__gen0001,ETFlow_formal_upstream,normal,0.0,6,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.6773715019226074,0.0,0.1428571492433548,0.18268005549907684,0.007299270015209913,0.008783949539065361,0.05128205195069313,0.0,0.0,0.0,0.0,3.4321695408794017,0.2493044724687934,0.0,7.58279327328637e-07,8.321904942931724e-07,1.7233886637768592e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1ccc2c(c1)Cn1c-2nc2ccccc21,val::c1ccc2c(c1)Cn1c-2nc2ccccc21__gen0001,ETFlow_formal_upstream,normal,0.0,0,True,False,all;ETFlow_normal;rotatable_le_2;ring,0.017306340858340263,0.0,0.17241379618644714,0.9591395258903503,0.0,0.0,0.05263157933950424,0.0,0.0,0.0,0.0,0.0,0.46483025699853897,0.0,2.9432021619868465e-07,3.279687916801777e-07,7.633119025740598e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12,val::c1ccc2c(c1)N(CCN1CCCCC1)C1=NCC[NH+]12__gen0000,ETFlow_formal_upstream,normal,0.0,3,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.5210235118865967,0.0,0.1304347813129425,0.359820693731308,0.04597701132297516,0.24900975823402405,0.05000000074505806,0.0,0.0,0.0,0.0,2.890707017208808,0.37861940637230873,0.0,3.8377481814677594e-07,4.121508538901253e-07,7.152557373046875e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1ccc2c(c1)NC(CN1CCOCC1)CO2,val::c1ccc2c(c1)NC(CN1CCOCC1)CO2__gen0001,ETFlow_formal_upstream,normal,0.0,2,True,False,all;ETFlow_normal;rotatable_le_2;ring,0.8019418716430664,0.0,0.027027027681469917,0.026452144607901573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.511583379962936,0.03364006383344531,0.0,4.14698462236629e-07,4.5904224066362076e-07,7.99680208274367e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3,val::c1ccc2c3c([nH]c2c1)-c1[nH]ncc1CC3__gen0000,ETFlow_formal_upstream,normal,0.0,0,True,False,all;ETFlow_normal;rotatable_le_2;ring,0.35815468430519104,0.0,0.1666666716337204,1.323170781135559,0.03846153989434242,0.02607456035912037,0.10526315867900848,0.0,0.0,0.0,0.0,0.0,0.6477027055807412,0.0,4.811852249986259e-07,5.27190593402338e-07,9.000103773360024e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1ccc2oc(-c3[nH]ncc3CN(Cc3ccncc3)CC3CCCO3)cc2c1,val::c1ccc2oc(-c3[nH]ncc3CN(Cc3ccncc3)CC3CCCO3)cc2c1__gen0000,ETFlow_formal_upstream,normal,0.0,7,True,False,all;ETFlow_normal;rotatable_ge_6;ring,2.0604848861694336,0.0,0.12280701845884323,0.2606726884841919,0.019999999552965164,0.018178656697273254,0.03846153989434242,0.0,0.0,0.0,0.0,3.959289237507228,0.2509813942015171,0.0,4.7226069455064135e-07,5.170086865291523e-07,9.830249609876773e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1ccc2oc(Cc3ccc(Cc4nc5ccccc5o4)cc3)nc2c1,val::c1ccc2oc(Cc3ccc(Cc4nc5ccccc5o4)cc3)nc2c1__gen0000,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.598121166229248,0.0,0.08695652335882187,0.20374800264835358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3290151840346485,0.13789352402091026,0.0,1.5626471849827794e-06,1.6318102780132904e-06,2.5678466499812203e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1,val::c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1__gen0000,ETFlow_formal_upstream,normal,0.0,2,True,False,all;ETFlow_normal;rotatable_le_2;ring,0.9434545040130615,0.0,0.12244898080825806,0.23723328113555908,0.010638297535479069,0.024797577410936356,0.04545454680919647,0.0,0.0,0.0,0.0,4.485724231846917,0.24404953978955746,0.0,7.470628133887658e-07,8.156436592798855e-07,1.6170334902199102e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1cnc(N2CCN(c3ncnc4c3oc3ccccc34)CC2)nc1,val::c1cnc(N2CCN(c3ncnc4c3oc3ccccc34)CC2)nc1__gen0000,ETFlow_formal_upstream,normal,0.0,2,True,False,all;ETFlow_normal;rotatable_le_2;ring,1.9651999473571777,0.0,0.08888889104127884,0.2934889495372772,0.012987012974917889,0.0038174395449459553,0.0,0.0,0.0,0.0,0.0,2.457162306979174,0.17620250128675252,0.0,8.525535690750985e-07,9.153129099104262e-07,1.6170334902199102e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1coc(-c2nnc(NC3=NCCC3)o2)c1,val::c1coc(-c2nnc(NC3=NCCC3)o2)c1__gen0000,ETFlow_formal_upstream,normal,0.0,3,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.49709436297416687,0.0,0.1071428582072258,0.6505657434463501,0.021276595070958138,0.07870247960090637,0.0,0.0,0.0,0.0,0.0,2.8075221132446337,0.31073650903999805,0.0,9.009919494928909e-07,9.906018476613099e-07,1.7357134538542596e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1coc(CNc2nc3ccccc3s2)c1,val::c1coc(CNc2nc3ccccc3s2)c1__gen0001,ETFlow_formal_upstream,normal,0.0,3,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.06784291565418243,0.0,0.0714285746216774,0.1680031269788742,0.04444444552063942,0.07996075600385666,0.0,0.0,0.0,0.0,0.0,2.8568127295298447,0.17786399088799953,0.0,7.786577498336555e-07,8.588016839894408e-07,1.5679534044465981e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1csc(-c2nn3cnnc3c3ccccc23)c1,val::c1csc(-c2nn3cnnc3c3ccccc23)c1__gen0000,ETFlow_formal_upstream,normal,0.0,1,True,False,all;ETFlow_normal;rotatable_le_2;ring,0.9561828374862671,0.0,0.17241379618644714,0.3601991534233093,0.0,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,5.187385805840755,0.31246358528733253,0.0,6.179447495924251e-07,6.87083741013339e-07,1.3857992371413275e-06,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1csc(-c2nnc[nH]2)n1,val::c1csc(-c2nnc[nH]2)n1__gen0000,ETFlow_formal_upstream,normal,0.0,1,True,False,all;ETFlow_normal;rotatable_le_2;ring,0.018313175067305565,0.0,0.06666667014360428,0.3093348443508148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2970140479445904,0.14400038123130798,0.0,3.2118754234033986e-07,3.442504521444789e-07,5.462856051963172e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
upstream,c1n[nH]c(SCCCCSc2ncn[nH]2)n1,val::c1n[nH]c(SCCCCSc2ncn[nH]2)n1__gen0001,ETFlow_formal_upstream,normal,0.0,7,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.0486551523208618,0.0,0.13793103396892548,0.3351433575153351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5140325925834923,0.22171687334775925,0.0,4.800298256668611e-07,5.218204250923009e-07,9.522763093627873e-07,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
old_ecir_4step,Brc1ccc(-c2nc3ccccc3s2)s1,val::Brc1ccc(-c2nc3ccccc3s2)s1__gen0001,ETFlow_formal_upstream,normal,0.0,1,True,False,all;ETFlow_normal;rotatable_le_2;ring,0.01384444534778595,0.0010799793526530266,0.08695652335882187,0.35938313603401184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.981933001304695,0.17680230736732483,0.0,0.005117814522236586,0.006733314599841833,0.01656227372586727,0.0,0.0021333694458007812,0.0,1.0,4.0,0.036805279552936554,,0.05597937852144241,0.0,0.0,0.0,0.0,-0.043478257954120636,0.010014593601226807,-0.0555555559694767,-0.1808733195066452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14174849539995193
old_ecir_4step,Brc1ccc(C2=CSC3=NCCN23)cc1,val::Brc1ccc(C2=CSC3=NCCN23)cc1__gen0000,ETFlow_formal_upstream,normal,0.0,1,True,False,all;ETFlow_normal;rotatable_le_2;ring,1.292077898979187,0.0028760433197021484,0.07692307978868484,0.16535311937332153,0.04545454680919647,0.2700977027416229,0.06666667014360428,0.0,0.0,0.0,0.0,2.822460552279954,0.2979070022702217,0.0,0.008236830122768879,0.009197321720421314,0.016976704820990562,0.0,0.007870972156524658,0.0,1.0,4.0,0.04595930501818657,,0.05991722270846367,0.0,0.0,0.0,0.0,0.03846153989434242,0.14797946996986866,0.0,0.1805587187409401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12059608707204461
old_ecir_4step,Brc1ccc2c(c1)[C@H]1OCC[C@H]1[C@@H](c1cccs1)N2,val::Brc1ccc2c(c1)[C@H]1OCC[C@H]1[C@@H](c1cccs1)N2__gen0001,ETFlow_formal_upstream,normal,0.0,1,True,False,all;ETFlow_normal;rotatable_le_2;ring,1.4848631620407104,0.0013546943664550781,0.1666666716337204,0.26348912715911865,0.015384615398943424,0.08081560581922531,0.10000000149011612,0.0,0.0,0.0,0.0,4.8283137373023015,0.36812747176736593,0.0,0.007473575416952372,0.008915197104215622,0.02367786318063736,0.0,0.010600686073303223,0.0,1.0,4.0,0.045431964099407196,,0.049803536385297775,0.0,0.0,0.0,0.0,0.0833333358168602,0.1580801010131836,0.0,0.007690273225307465,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.17477593012154102
old_ecir_4step,Brc1cccc(-c2nnc3n2CCC3)c1,val::Brc1cccc(-c2nnc3n2CCC3)c1__gen0001,ETFlow_formal_upstream,normal,0.0,1,True,False,all;ETFlow_normal;rotatable_le_2;ring,0.9318950176239014,7.987022399902344e-06,0.1111111119389534,0.2099907100200653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9955386533604735,0.16360878944396973,0.0,0.005135425832122564,0.007003305479884148,0.01645047590136528,0.0,0.00011658668518066406,0.0,1.0,4.0,0.04011835157871246,,0.057077307254076004,0.0,0.0,0.0,0.0,-0.07407406717538834,-0.26645612716674805,0.0,0.0,-0.06666667014360428,0.0,0.0,0.0,0.0,0.0,0.0,-0.20735476911067963
old_ecir_4step,Brc1cccc(CSc2nnc(-c3ccncc3)o2)c1,val::Brc1cccc(CSc2nnc(-c3ccncc3)o2)c1__gen0000,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.5913221836090088,0.0008959770202636719,0.0625,0.27800866961479187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.042707401991963,0.13200216740369797,0.0,0.007494729477912188,0.008443919941782951,0.019236698746681213,0.0,0.0053450074046850204,0.0,1.0,4.0,0.044367242604494095,,0.05177198722958565,0.0,0.0,0.0,0.0,-0.0625,-0.2521553933620453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12553884834051132
old_ecir_4step,Brc1cccc(OCCSc2ncccn2)c1,val::Brc1cccc(OCCSc2ncccn2)c1__gen0001,ETFlow_formal_upstream,normal,0.0,5,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.5068010687828064,0.001522064208984375,0.1034482792019844,0.4324527978897095,0.021739130839705467,0.007849051617085934,0.0,0.0,0.0,0.0,0.0,2.3128465813676606,0.23526287241838872,0.0,0.012000219896435738,0.013024742715060711,0.020617498084902763,0.0,0.0033323175739496946,0.0,1.0,4.0,0.04742930084466934,,0.05317704752087593,0.0,0.0,0.0,0.0,0.06896552070975304,0.28012795746326447,0.0,-0.0023384345695376396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13841290143318474
old_ecir_4step,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000::cartesian_s1_u0.350,Cartesian_teacher_100k,normal,0.35,26,True,False,all;unseen_update_scale_0.35;rotatable_ge_6;ring,4.617066383361816,0.023633480072021484,0.6851851940155029,7.315369606018066,0.10000000149011612,0.3853037357330322,0.30434781312942505,0.0,0.0,0.0,0.0,3.693511430745872,3.0147013440728188,0.0,0.07805908471345901,0.08435627073049545,0.12441091239452362,0.0,0.05732486769556999,0.13218045234680176,1.0,4.0,0.04360559582710266,,0.11697204411029816,0.0,0.0,0.0,0.0,0.09259259700775146,4.195186376571655,-0.0299999937415123,-0.05088698863983154,0.08695651590824127,0.0,0.0,0.0,0.0,0.0,0.035344152008282226,1.1856239661574364
old_ecir_4step,C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1,val::C#CCOCCOCCOCCNc1nc(N2CCOCC2)nc(N2CCN(C(=O)[C@H]([C@@H](C)CC)n3cc([C@@H]([NH3+])CC(C)C)nn3)CC2)n1__gen0000::cartesian_s2_u0.350,Cartesian_teacher_100k,medium,0.35,26,True,False,all;Cartesian_medium;unseen_update_scale_0.35;rotatable_ge_6;ring,4.612517833709717,0.02783966064453125,0.6574074029922485,6.1478962898254395,0.07999999821186066,0.36466431617736816,0.30434781312942505,0.0,0.0,0.0,0.0,3.710895473966759,2.669895365834236,0.0,0.09256870299577713,0.09965424984693527,0.14191514253616333,0.0,0.07055595517158508,0.1570332646369934,1.0,4.0,0.037309154868125916,,0.12093308568000793,0.0,0.0,0.0,0.0,-0.08333331346511841,-0.7504301071166992,-0.14000000059604645,-0.2506239414215088,-0.17391306161880493,0.0,0.0,0.0,0.0,0.0,0.1967060809927843,-0.6475098878145218
old_ecir_4step,C(=C_c1ccccc1)\CSc1ccccn1,val::C(=C_c1ccccc1)\CSc1ccccn1__gen0000,ETFlow_formal_upstream,normal,0.0,4,True,False,all;ETFlow_normal;rotatable_3_5;ring,0.6025552153587341,0.0011357665061950684,0.13333334028720856,0.2076425403356552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4835230310958223,0.18524397537112236,0.0,0.011415839195251465,0.012003240175545216,0.020400233566761017,0.0,0.009740179404616356,0.0,1.0,4.0,0.04385292902588844,,0.04806680604815483,0.0,0.0,0.0,0.0,0.03333333879709244,-0.01916666328907013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028541672974824905
old_ecir_4step,C(=C_c1nc(-c2ccncc2)no1)\c1ccccc1,val::C(=C_c1nc(-c2ccncc2)no1)\c1ccccc1__gen0001,ETFlow_formal_upstream,normal,0.0,3,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.6127290725708008,0.0015921592712402344,0.0625,0.23054465651512146,0.06122449040412903,0.3676864504814148,0.0,0.0,0.0,0.0,0.0,2.2481945919993964,0.2732822671532631,0.0,0.006682342384010553,0.007092223968356848,0.011977778747677803,0.0,0.0006697631324641407,0.0,1.0,4.0,0.03333969786763191,,0.047432415187358856,0.0,0.0,0.0,0.0,-0.03125,0.05401526391506195,0.040816327556967735,0.07740512490272522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04242142476141453
old_ecir_4step,C1CN(c2nc(N3CCOCC3)nc(N3CCOCC3)n2)CCO1,val::C1CN(c2nc(N3CCOCC3)nc(N3CCOCC3)n2)CCO1__gen0000,ETFlow_formal_upstream,normal,0.0,3,True,False,all;ETFlow_normal;rotatable_3_5;ring,1.6389104127883911,0.004775881767272949,0.1568627506494522,0.20234811305999756,0.0,0.0,0.25,0.0,0.0,0.0,0.0,2.9219115720837983,0.4574497789144516,0.0,0.009263540618121624,0.010668730363249779,0.027632465586066246,0.0,0.0041486420668661594,0.0,1.0,4.0,0.048445314168930054,,0.059102874249219894,0.0,0.0,0.0,0.0,0.05882353335618973,0.09101426601409912,0.0,0.0,0.1666666641831398,0.0,0.0,0.0,0.0,0.0,0.0,0.2482437640428543
old_ecir_4step,C1CN(c2nc3nonc3n3nnnc23)CCO1,val::C1CN(c2nc3nonc3n3nnnc23)CCO1__gen0000,ETFlow_formal_upstream,normal,0.0,1,True,False,all;ETFlow_normal;rotatable_le_2;ring,0.49719205498695374,-8.32974910736084e-05,0.06896551698446274,0.08038271218538284,0.03999999910593033,0.15632124245166779,0.05000000074505806,0.0,0.0,0.0,0.0,2.717100036622128,0.21814150549471378,0.0,0.0067848446778953075,0.009821996092796326,0.025126159191131592,0.0,0.0007910728454589844,0.0,1.0,4.0,0.03857535123825073,,0.07020752131938934,0.0,0.0,0.0,0.0,-0.03448276221752167,-0.12221690267324448,0.0,0.12139657139778137,-0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,-0.0846878457814455
old_ecir_4step,C=C(C)C1CC=C(CN2CCN(Cc3ccccc3)CC2)CC1,val::C=C(C)C1CC=C(CN2CCN(Cc3ccccc3)CC2)CC1__gen0000,ETFlow_formal_upstream,normal,0.0,6,True,False,all;ETFlow_normal;rotatable_ge_6;ring,2.304288625717163,0.0085601806640625,0.2545454502105713,0.8398399353027344,0.009803921915590763,0.03367729112505913,0.0,0.0,0.0,0.0,0.0,3.325018800183369,0.48272867873311043,0.0,0.017418820410966873,0.018260687589645386,0.028151720762252808,0.0,0.008932466618716717,0.018224716186523438,1.0,4.0,0.040649693459272385,,0.05151943862438202,0.0,0.0,0.0,0.0,0.12727272510528564,0.5844480395317078,-0.009803921915590763,0.01928478106856346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2684020083397627
old_ecir_4step,C=C(C)COc1ccc(-c2[nH]ncc2Oc2ccccc2OCC)c(O)c1,val::C=C(C)COc1ccc(-c2[nH]ncc2Oc2ccccc2OCC)c(O)c1__gen0001,ETFlow_formal_upstream,normal,0.0,11,True,False,all;ETFlow_normal;rotatable_ge_6;ring,1.6642628908157349,0.015016794204711914,0.4117647111415863,2.2806313037872314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1403328863626907,0.9819225370883942,0.0,0.028048783540725708,0.03128749877214432,0.049961190670728683,0.0,0.006245579104870558,0.017775017768144608,1.0,4.0,0.04172205552458763,,0.07295983284711838,0.0,0.0,0.0,0.0,0.3137254938483238,1.953090488910675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8019981160759926
