group,method,molecule_id,rotatable_bond_count,aligned_RMSD,delta_aligned_RMSD,bond_outlier_rate,bond_outlier_magnitude,angle_outlier_rate,angle_outlier_magnitude,ring_bond_outlier_rate,ring_planarity_outlier_rate,clash_penetration,severe_clash_rate,stereocenter_degenerate_rate,torsion_prior_outlier_score,total_thresholded_validity_score,chirality_error,mean_displacement,molecule_rms_displacement,max_displacement,coordinate_unchanged,mean_torsion_change,high_flex_torsion_change,accepted,selected_step,uncertainty,rigid_gate_mean,global_safety_gate_mean,velocity_norm_mean,torsion_gate_max,torsion_contribution_max,delta_bond_outlier_rate,delta_bond_outlier_magnitude,delta_angle_outlier_rate,delta_angle_outlier_magnitude,delta_ring_bond_outlier_rate,delta_ring_planarity_outlier_rate,delta_clash_penetration,delta_severe_clash_rate,delta_chirality_error,delta_stereocenter_degenerate_rate,delta_torsion_prior_outlier_score,delta_total_thresholded_validity_score,COV_P,COV_R,MAT_P,MAT_R,diversity
all,stage_b_rescued,Cc1ccc2nc(Nc3nc(CSc4nnnn4-c4ccccc4)cc(=O)[nH]3)nc(C)c2c1,8.0,1.9971723556518555,0.0069353580474853516,0.2946428507566452,0.9237103089690208,0.005494505632668734,0.003227759851142764,0.2321428582072258,0.0,0.0,0.0,0.0,3.560601765320762,0.7640147318015806,0.0,0.017414962872862816,0.02027095854282379,0.04093488119542599,0.0,0.0014972537755966187,0.004130423069000244,1.0,2.0,0.04757300764322281,0.09098481014370918,0.0,0.0,0.0,0.0,-0.1160714328289032,-1.7364288344979286,-0.010989011265337467,-0.010344005888327956,-0.035714291036129,0.0,0.0,0.0,0.0,0.0,0.0,-0.5994679452269338,0.0,0.0,1.9971723556518555,1.9942233562469482,0.02321483939886093
all,stage_b_rescued,Cc1nc2cc(C(=O)NCc3ccc4c(c3)OCO4)ccc2n1-c1ccc(Br)cc1,6.0,3.1989046335220337,0.0053910017013549805,0.20192307606339455,0.9107591360807419,0.03448275849223137,0.2089599221944809,0.1538461558520794,0.0,0.0,0.0,0.0,3.3300581395434303,0.670181754976511,0.0,0.020330484956502914,0.02355698123574257,0.044011129066348076,0.0,0.004591107601299882,0.010324447881430387,1.0,2.0,0.03989928588271141,0.09403333067893982,0.0,0.0,0.0,0.0,-0.20192308351397514,-1.7692400366067886,-0.017241379246115685,-0.07228484749794006,-0.11538461968302727,0.0,0.0,0.0,0.0,0.0,-0.0729557281128248,-0.7949303034693003,0.0,0.0,3.198904514312744,3.1980409622192383,0.02125701867043972
all,stage_b_rescued,Cc1nc[nH]c(=O)c1Br,1.0,0.6628622710704803,0.007243216037750244,0.285714291036129,1.364433467388153,0.04545454680919647,0.11386838182806969,0.0833333358168602,0.0,0.0,0.0,0.0,3.145934280925833,0.7840776359662414,0.0,0.016414813697338104,0.018726034089922905,0.033041042275726795,0.0,0.0006235837936401367,0.0,1.0,2.0,0.05738324485719204,0.07724786922335625,0.0,0.0,0.0,0.0,-0.1428571417927742,-1.4869040250778198,0.0,-0.15939900651574135,-0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,-0.7210995713248849,1.0,1.0,0.6628623008728027,0.6585743427276611,0.029787778854370117
all,stage_b_rescued,N#CCn1c2ccccc2c2nc3ccccc3nc21,1.0,0.04883937910199165,-0.005292471498250961,0.1666666716337204,1.4103060364723206,0.02777777798473835,0.08912665024399757,0.05000000074505806,0.0,0.0,0.0,0.0,3.455264602932431,0.6193026220425963,0.0,0.008244376396760345,0.009193507954478264,0.018574868328869343,0.0,0.004018425825051963,0.0,1.0,2.0,0.037264855578541756,0.06479199416935444,0.0,0.0,0.0,0.0,-0.09090909361839294,-0.46421825885772705,0.0,-0.0003444291651248932,-0.1250000037252903,0.0,0.0,0.0,0.0,0.0,0.0,-0.33204976934939623,1.0,1.0,0.04883937910199165,0.04378768801689148,0.019079916179180145
all,stage_b_rescued,N#Cc1c(-c2ccccc2)[nH]c(=O)[nH]c1=O,1.0,1.1792150735855103,0.00258481502532959,0.25,0.8128573372960091,0.027027027681469917,0.132185161113739,0.2499999962747097,0.0,0.0,0.0,0.0,3.721048737047328,0.7632876485586166,0.0,0.00969104003161192,0.01037904154509306,0.01667355466634035,0.0,0.001344919204711914,0.0,1.0,2.0,0.057721856981515884,0.07146722823381424,0.0,0.0,0.0,0.0,-0.125,-0.28867239505052567,0.0,0.00037695467472076416,-0.1250000037252903,0.0,0.0,0.0,0.0,0.0,0.0,-0.3220738638192415,1.0,1.0,1.1792150735855103,1.1756396293640137,0.02574898675084114
all,stage_b_rescued,N#Cc1cn(-c2ccccc2)nc1-c1ccc2c(c1)OCCO2,2.0,1.6674461364746094,0.005258023738861084,0.3333333358168602,1.3166021555662155,0.03125,0.07411690428853035,0.22727272659540176,0.0,0.0,0.0,0.0,3.026942936605947,0.9395358273759484,0.0,0.01129319192841649,0.012767008040100336,0.022412057034671307,0.0,0.0010623550042510033,0.0,1.0,2.0,0.039717234671115875,0.0776565819978714,0.0,0.0,0.0,0.0,-0.14102565497159958,-1.2175928503274918,-0.0078125,-0.005250256508588791,-0.11363637447357178,0.0,0.0,0.0,0.0,0.0,0.0,-0.5681853061541915,0.0,0.0,1.6674461364746094,1.6614246368408203,0.025005564093589783
all,stage_b_rescued,Nc1cc[n+](CC(=O)Nc2ccccc2)cc1,5.0,1.5916416645050049,0.009191930294036865,0.203125,0.573986142873764,0.0,0.0,0.1666666716337204,0.0,0.0,0.0,0.0,2.941886876094416,0.5132882073521614,0.0,0.02264613937586546,0.024456027895212173,0.040022654458880424,0.0,0.0038358423626050353,0.0,1.0,2.0,0.04384427145123482,0.08751299977302551,0.0,0.0,0.0,0.0,-0.203125,-1.0894138514995575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4754784628748894,0.0,0.0,1.5916416645050049,1.5854824781417847,0.02595682628452778
all,stage_b_rescued,O=C(COC(=O)C12CC3CC(CC(C3)C1)C2)Nc1ccc2[nH]c(=O)[nH]c2c1,6.0,1.272462546825409,0.012957394123077393,0.10185184888541698,0.215709013864398,0.014563106931746006,0.006918692030012608,0.09090909361839294,0.0,0.0,0.0,0.0,2.439246463764413,0.2629809759091586,0.0,0.025105507113039494,0.026888643391430378,0.03869887255132198,0.0,0.011109596118330956,0.02561861276626587,1.0,2.0,0.05011935345828533,0.08784254640340805,0.0,0.0,0.0,0.0,-0.27777777053415775,-1.2640288043767214,-0.03883495181798935,-0.1053466098383069,-0.22727273404598236,0.0,0.0,0.0,0.0,0.0,0.0,-0.8862293099518865,0.0,0.0,1.2724626064300537,1.2705036401748657,0.01737310364842415
all,stage_b_rescued,O=C(CSc1nc(-c2ccco2)cc(C(F)(F)F)n1)N1CCN(c2ccccc2)CC1,7.0,1.8096015453338623,0.012738645076751709,0.16981132328510284,0.3517601042985916,0.0164835168980062,0.046012092381715775,0.17391304299235344,0.0,0.0,0.0,0.0,3.3025390056198947,0.45965093234553933,0.0,0.02727813459932804,0.030043981969356537,0.04660586081445217,0.0,0.005831761052832007,0.01600408647209406,1.0,2.0,0.04603907652199268,0.10024389997124672,0.0,0.0,0.0,0.0,-0.2358490526676178,-1.3097066432237625,-0.054945054929703474,-0.07658668607473373,-0.08695652708411217,0.0,0.0,0.0,0.0,0.0,0.0,-0.7243239670060575,0.0,0.0,1.8096015453338623,1.802470326423645,0.02337878942489624
all,stage_b_rescued,O=C(NCCc1ccc(Cl)cc1)c1ccc2nccnc2c1,5.0,0.89253368973732,0.0041821300983428955,0.22368420660495758,0.5784639865159988,0.016129031777381897,0.012202664744108915,0.20588235929608345,0.0,0.0,0.0,0.0,2.972330334526267,0.5933622604934499,0.0,0.018246253952383995,0.02011789847165346,0.0340966135263443,0.0,0.009614741895347834,0.0,1.0,2.0,0.042635390534996986,0.08376909792423248,0.0,0.0,0.0,0.0,-0.15789473056793213,-0.9430413097143173,-0.016129031777381897,-0.0221943655051291,-0.029411766678094864,0.0,0.0,0.0,0.0,0.0,0.0,-0.4447444478282705,1.0,1.0,0.8925336599349976,0.8907389640808105,0.022743478417396545
all,stage_b_rescued,O=S(=O)(c1ccccc1)N1CCN(c2nc3ccccc3s2)CC1,3.0,1.4133989214897156,0.006739556789398193,0.11363636702299118,0.3241128921508789,0.012987012974917889,0.0029122470878064632,0.04545454680919647,0.0,0.0,0.0,0.0,3.362511620116706,0.2538342116167769,0.0,0.018717283383011818,0.02049243450164795,0.03208750952035189,0.0,0.008854036452248693,0.0,1.0,2.0,0.04191694036126137,0.08429596945643425,0.0,0.0,0.0,0.0,-0.20454544574022293,-0.9339502528309822,-0.03246753290295601,-0.054719872772693634,-0.1818181797862053,0.0,0.0,0.0,0.0,0.0,0.0,-0.6659986898303032,0.0,0.0,1.4133989810943604,1.4101450443267822,0.018550962209701538
all,stage_b_rescued,c1c2c(cc3sc(N4CCOCC4)nc13)OCO2,1.0,1.102728009223938,0.0035734176635742188,0.1515151560306549,0.36240386962890625,0.0,0.0,0.15000000596046448,0.0,0.0,0.0,0.0,3.505557396986398,0.39211612939834595,0.0,0.006681500934064388,0.007739030756056309,0.016363129019737244,0.0,0.0026183128356933594,0.0,1.0,2.0,0.04508064687252045,0.07491755485534668,0.0,0.0,0.0,0.0,-0.03030303120613098,0.06508871912956238,0.0,0.0,-0.04999999701976776,0.0,0.0,0.0,0.0,0.0,0.0,-0.06403084844350815,1.0,0.3333333432674408,1.102728009223938,1.5873781442642212,0.0
all,stage_b_rescued,c1cc(C(c2nnnn2C2CCCCC2)N2CCN3CCCC3C2)ccn1,4.0,2.2090067863464355,0.0021708011627197266,0.03333333507180214,0.042464353144168854,0.008695651777088642,0.0058241174556314945,0.03703703731298447,0.0,0.0,0.0,0.0,3.5590645779734937,0.09113814181182534,0.0,0.004595085047185421,0.005024667363613844,0.008581905625760555,0.0,0.008161336183547974,0.0,1.0,2.0,0.03841507062315941,0.04513424262404442,0.0,0.0,0.0,0.0,-0.06666666641831398,-0.07106313109397888,0.0,0.0006919968873262405,0.0,0.0,0.0,0.0,0.0,0.0,0.4252762752399808,-0.08425944996997714,0.0,0.0,2.2090067863464355,2.7383055686950684,0.0
all,stage_b_rescued,c1cc2cn[nH]c2cc1NC1CCCCCC1,2.0,0.9717391729354858,0.0010221004486083984,0.05263157933950424,0.08165476471185684,0.02857142873108387,0.0222898181527853,0.0,0.0,0.0,0.0,0.0,3.5558013269414226,0.10718915378674865,0.0,0.003437591250985861,0.003759111976251006,0.007033742964267731,0.0,0.003692150115966797,0.0,1.0,2.0,0.02723737619817257,0.03391505405306816,0.0,0.0,0.0,0.0,-0.07894737273454666,-0.06956826895475388,0.0,-0.002210669219493866,0.0,0.0,0.0,0.0,0.0,0.0,0.13532294264960631,-0.0968921072781086,1.0,0.13333334028720856,0.9717391729354858,1.8568651676177979,0.0
all,stage_b_rescued,c1ccc(-c2c(-c3nc4ccccc4[nH]3)n[nH]c2-c2ccco2)cc1,3.0,1.574164867401123,0.0005245208740234375,0.06976744532585144,0.37989678978919983,0.028985507786273956,0.0560055710375309,0.0,0.0,0.0,0.0,0.0,2.9545232453327883,0.20772854331880808,0.0,0.00294407457113266,0.003525025211274624,0.008588174358010292,0.0,0.001298666000366211,0.0,1.0,2.0,0.03241684287786484,0.05318070948123932,0.0,0.0,0.0,0.0,-0.04651162773370743,-0.2193833887577057,0.0,-0.004899103194475174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10258225072175264,0.0,0.0,1.574164867401123,1.9009945392608643,0.0
all,stage_b_rescued,c1ccc(-c2cn3c(n2)-c2ccccc2C3)cc1,1.0,0.038249921053647995,0.00018958374857902527,0.1818181872367859,0.6827208995819092,0.036363635212183,0.06307511031627655,0.05000000074505806,0.0,0.0,0.0,0.0,2.0375028524595056,0.4546308256685734,0.0,0.0030459542758762836,0.0033162799663841724,0.007981082424521446,0.0,6.707757711410522e-05,0.0,1.0,2.0,0.033941034227609634,0.04393000155687332,0.0,0.0,0.0,0.0,0.0,-0.03754836320877075,0.0,-0.004908904433250427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010614316910505295,1.0,1.0,0.038249921053647995,0.038249921053647995,0.0
all,stage_b_rescued,c1ccc(-c2csc(-n3cccn3)n2)cc1,2.0,1.3551572561264038,0.00043761730194091797,0.14814814925193787,0.2534792125225067,0.0476190485060215,0.09196646511554718,0.0,0.0,0.0,0.0,0.0,3.026942936605947,0.28212861716747284,0.0,0.004188415594398975,0.005058380775153637,0.013765955343842506,0.0,0.00038094818592071533,0.0,1.0,2.0,0.042460255324840546,0.057337548583745956,0.0,0.0,0.0,0.0,0.0,-0.258277028799057,-0.0238095261156559,-0.014926418662071228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09211038798093796,0.0,0.0,1.3551572561264038,1.6564290523529053,0.0
all,stage_b_rescued,c1ccc(-c2ncc(CN3CCN(c4ccccn4)CC3)[nH]2)cc1,4.0,0.9791730046272278,0.0018377900123596191,0.1458333283662796,0.44921156764030457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3878937781430665,0.25813622027635574,0.0,0.0054208459332585335,0.0058839390985667706,0.012047117576003075,0.0,0.004213294014334679,0.0,1.0,2.0,0.039463967084884644,0.05076206848025322,0.0,0.0,0.0,0.0,-0.020833343267440796,-0.1129976212978363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04908274859189987,1.0,0.03333333507180214,0.9791730046272278,3.0022130012512207,0.0
all,stage_b_rescued,c1ccc(-c2nn3nnnc3c3ccccc23)cc1,1.0,1.0730222463607788,0.0001748800277709961,0.25806450843811035,0.5305688977241516,0.0,0.0,0.0476190485060215,0.0,0.0,0.0,0.0,3.801091444720864,0.43832578137516975,0.0,0.0017794491723179817,0.0024568610824644566,0.007192081771790981,0.0,0.00263822078704834,0.0,1.0,2.0,0.03098558448255062,0.042652860283851624,0.0,0.0,0.0,0.0,0.0,-0.186690092086792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046672523021698,1.0,1.0,1.0730222463607788,1.0730222463607788,0.0
all,stage_b_rescued,c1ccc(-n2ncc3c2ncn2cnnc32)cc1,1.0,1.9206510782241821,-0.0002824068069458008,0.06896551698446274,0.11581791937351227,0.021739130839705467,0.05496123060584068,0.0,0.0,0.0,0.0,0.0,4.0163830207523885,0.13339943531900644,0.0,0.002518431982025504,0.0033937585540115833,0.008557024411857128,0.0,0.0003337860107421875,0.0,1.0,2.0,0.031651049852371216,0.05288302153348923,0.0,0.0,0.0,0.0,-0.06896551698446274,-0.131527379155159,0.0,0.00214327871799469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10131154209375381,0.0,0.0,1.9206510782241821,1.9206510782241821,0.0
all,stage_b_rescued,c1ccc(C(NCC[NH2+]C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,9.0,2.2826976776123047,0.0,0.17741934955120087,0.7601403594017029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6500413373968836,0.3674544394016266,0.0,9.328051646662061e-07,1.0373182703915518e-06,2.2992255708231824e-06,1.0,0.0,0.0,0.0,0.0,0.03475356847047806,0.0599057637155056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2826976776123047,3.070578098297119,0.0
all,stage_b_rescued,c1ccc(CNc2cncnc2)cc1,3.0,0.5057176947593689,0.004266202449798584,0.19230769574642181,1.1485660076141357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1513008690944235,0.47944919764995575,0.0,0.010484151542186737,0.011247621849179268,0.019052311778068542,0.0,0.00988431740552187,0.0,1.0,2.0,0.03760586306452751,0.05948731303215027,0.0,0.0,0.0,0.0,-0.038461536169052124,0.08455586433410645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017322570085525513,1.0,0.1666666716337204,0.5057176947593689,1.8193176984786987,0.0
all,stage_b_rescued,c1ccc(COc2cccc(C[NH+]3CCCCC3)c2)cc1,5.0,1.4209851026535034,0.0,0.042553190141916275,0.2326638102531433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4612770187182647,0.1007191427052021,0.0,8.034296570258448e-07,8.33584863357828e-07,1.3812339147989405e-06,1.0,0.0,0.0,0.0,0.0,0.039858512580394745,0.04925931245088577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4209851026535034,2.8705496788024902,0.0
all,stage_b_rescued,c1ccc(CSCc2cn3ccsc3n2)cc1,4.0,1.1844569444656372,0.001210331916809082,0.032258063554763794,0.0026980936527252197,0.019607843831181526,0.02849472686648369,0.06666667014360428,0.0,0.0,0.0,0.0,3.785619867411094,0.12633078265935183,0.0,0.005818184930831194,0.006601030007004738,0.013785045593976974,0.0,0.005612790584564209,0.0,1.0,2.0,0.05236617848277092,0.05236809328198433,0.0,0.0,0.0,0.0,-0.06451612710952759,-0.16433054208755493,0.0,-0.0071985796093940735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10739840753376484,1.0,0.095238097012043,1.1844569444656372,2.2214789390563965,0.0
all,stage_b_rescued,c1ccc(CSc2ccc(-c3cccs3)nn2)cc1,4.0,0.46661195158958435,0.0,0.09090909361839294,0.4052107632160187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8317005991121924,0.1922117844223976,0.0,7.182475769695884e-07,7.939462420836207e-07,1.5125963273021625e-06,1.0,0.0,0.0,0.0,0.0,0.04550023376941681,0.054134685546159744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06666667014360428,0.46661195158958435,1.9612994194030762,0.0
all,stage_b_rescued,c1ccc(CSc2snnc2-c2ccccc2)cc1,4.0,1.6318753957748413,0.000830531120300293,0.12121212482452393,0.3152366876602173,0.03846153989434242,0.05612931773066521,0.0,0.0,0.0,0.0,0.0,3.6225910648189172,0.25251516606658697,0.0,0.0054018087685108185,0.00664396770298481,0.023625211790204048,0.0,0.004543818533420563,0.0,1.0,2.0,0.03954089432954788,0.0536990649998188,0.0,0.0,0.0,0.0,0.0,-0.04872867465019226,0.0,-0.027386341243982315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019028753973543644,0.0,0.0,1.6318753957748413,2.311307430267334,0.0
all,stage_b_rescued,c1ccc(C[NH+]2CCN(c3nc(NCc4ccco4)c4ccccc4n3)CC2)cc1,5.0,1.5512909889221191,0.0,0.15000000596046448,0.31403273344039917,0.009615384973585606,0.0335727296769619,0.0714285746216774,0.0,0.0,0.0,0.0,2.615718606127472,0.31794533133506775,0.0,5.493513413057372e-07,6.097976097407809e-07,1.3696104588234448e-06,1.0,0.0,0.0,0.0,0.0,0.039752427488565445,0.05453214794397354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5512909889221191,2.827078104019165,0.0
all,stage_b_rescued,c1ccc(Cc2c[nH]c3ccccc23)cc1,2.0,0.5157067179679871,0.0014270544052124023,0.032258063554763794,0.19532234966754913,0.019607843831181526,0.008011287078261375,0.0,0.0,0.0,0.0,0.0,3.226739311414054,0.10269931657239795,0.0,0.004043411463499069,0.00430740462616086,0.00680819945409894,0.0,0.0007860660552978516,0.0,1.0,2.0,0.03436136618256569,0.047130286693573,0.0,0.0,0.0,0.0,-0.032258063554763794,-0.055254384875297546,0.0,-0.008623525500297546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04822754114866257,1.0,0.2857142984867096,0.5157067179679871,1.5471349954605103,0.0
all,stage_b_rescued,c1ccc(Cc2cc[n+](Cc3ccccn3)cc2)cc1,4.0,0.45811939239501953,0.002056688070297241,0.07692307978868484,0.2558978497982025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.235707970998519,0.14089754223823547,0.0,0.0067304340191185474,0.007276513613760471,0.011720781214535236,0.0,0.001108124852180481,0.0,1.0,2.0,0.03640371933579445,0.04911085218191147,0.0,0.0,0.0,0.0,-0.07692307978868484,-0.02083680033683777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08213227987289429,1.0,0.03333333507180214,0.45811939239501953,2.0791263580322266,0.0
all,stage_b_rescued,c1ccc(N2CCN(Cc3cnc(N4CCOCC4)s3)CC2)cc1,4.0,1.9527034759521484,0.0,0.09803921729326248,0.11372880637645721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0070574578116185,0.12647141888737679,0.0,1.256989435205469e-06,1.411807602380577e-06,2.6395252916699974e-06,1.0,0.0,0.0,0.0,0.0,0.044748704880476,0.06468973308801651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9527034759521484,2.8344056606292725,0.0
all,stage_b_rescued,c1ccc(N2CCN(c3ccccc3)C2c2ccncc2)cc1,3.0,0.9763205647468567,0.0,0.17777778208255768,0.660891592502594,0.05263157933950424,0.313323050737381,0.0,0.0,0.0,0.0,0.0,4.055977532749044,0.47396302223205566,0.0,4.378324831577629e-07,4.7235613465090864e-07,7.562981636510813e-07,1.0,0.0,0.0,0.0,0.0,0.03609976917505264,0.05672866106033325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.9763205647468567,1.7777811288833618,0.0
all,stage_b_rescued,c1ccc(N2CCN(c3ncnc4c3oc3ccccc34)CC2)cc1,2.0,0.9186496734619141,0.0012084245681762695,0.1702127605676651,0.44484198093414307,0.012345679104328156,0.0019546973053365946,0.03703703731298447,0.0,0.0,0.0,0.0,2.405835229949132,0.33129464654484764,0.0,0.005457942374050617,0.005936626344919205,0.010948157869279385,0.0,0.0019998177886009216,0.0,1.0,2.0,0.03642772510647774,0.05960821360349655,0.0,0.0,0.0,0.0,0.0,-0.12403196096420288,0.0,-0.0008361386135220528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031217024894431233,1.0,0.1304347813129425,0.9186496734619141,2.2965171337127686,0.0
all,stage_b_rescued,c1ccc(N2CCN(c3ncnc4sc5c(c34)CCC5)CC2)cc1,2.0,0.8256101012229919,0.0,0.125,0.30807214975357056,0.04597701132297516,0.45641028881073,0.03846153989434242,0.0,0.0,0.0,0.0,1.9211349513550804,0.4005591608583927,0.0,5.43526255114557e-07,6.06314472406666e-07,1.0185245855609537e-06,1.0,0.0,0.0,0.0,0.0,0.046181101351976395,0.053014714270830154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10000000149011612,0.8256101012229919,2.5148138999938965,0.0
all,stage_b_rescued,c1ccc(NC(c2ccccc2)c2ccncc2)cc1,4.0,0.9035154581069946,0.0,0.15789473056793213,0.6855171322822571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8272692143617255,0.3292740136384964,0.0,5.87587749123486e-07,6.299866299741552e-07,1.119869580179511e-06,1.0,0.0,0.0,0.0,0.0,0.03444962203502655,0.04770071431994438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0416666679084301,0.9035154581069946,2.219020366668701,0.0
all,stage_b_rescued,c1ccc(N[NH2+]C2=NCCS2)cc1,3.0,0.8746020197868347,0.0,0.11538461595773697,0.1843879520893097,0.022727273404598236,0.10158607363700867,0.1818181872367859,0.0,0.0,0.0,0.0,3.9613558422502586,0.3914235830307007,0.0,3.90267445027348e-07,4.2998627236556786e-07,7.633119025740598e-07,1.0,0.0,0.0,0.0,0.0,0.03900449350476265,0.07837866246700287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0555555559694767,0.8746020197868347,1.9984207153320312,0.0
all,stage_b_rescued,c1ccc(OCCCc2nc(-c3ccccn3)no2)cc1,6.0,0.8774470090866089,0.0,0.02631578966975212,0.05645652860403061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7410887333277927,0.04042992182075977,0.0,3.682012561512238e-07,4.123132555378106e-07,7.152557373046875e-07,1.0,0.0,0.0,0.0,0.0,0.036698516458272934,0.051745783537626266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1666666716337204,0.8774470090866089,1.869724988937378,0.0
all,stage_b_rescued,c1ccc(OCCN2CC[NH+](C(c3ccccc3)c3ccccc3)CC2)cc1,7.0,0.8250107765197754,0.0,0.15000000596046448,0.25290441513061523,0.01886792480945587,0.006088870111852884,0.0416666679084301,0.0,0.0,0.0,0.0,2.992122759856795,0.2752829199889675,0.0,7.70306996855652e-07,9.307056529905822e-07,2.124343382092775e-06,1.0,0.0,0.0,0.0,0.0,0.0388556644320488,0.050914421677589417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03333333507180214,0.8250107765197754,2.7979681491851807,0.0
all,stage_b_rescued,c1ccc2[nH]c(-c3cc[nH+]c4ccccc34)nc2c1,1.0,0.14691132307052612,3.425776958465576e-05,0.0882352963089943,0.11494302749633789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.676560182074764,0.11697105318307877,0.0,0.0017475419444963336,0.0021962295286357403,0.005843189544975758,0.0,0.0005817413330078125,0.0,1.0,2.0,0.03194736689329147,0.05042356625199318,0.0,0.0,0.0,0.0,0.0,-0.05492296814918518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013730742037296295,1.0,0.5,0.14691132307052612,1.027390718460083,0.0
all,stage_b_rescued,c1ccc2[nH]c(N3CCOCC3)nc2c1,1.0,0.7101837396621704,0.0,0.06666667014360428,0.370057612657547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7476994794340246,0.15918107330799103,0.0,5.541263021768827e-07,6.055985295461142e-07,1.118282284551242e-06,1.0,0.0,0.0,0.0,0.0,0.041532423347234726,0.05312766134738922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000298023224,0.7101837396621704,1.7066287994384766,0.0
all,stage_b_rescued,c1ccc2c(Cn3nnc4ccccc43)cccc2c1,2.0,0.09416821971535683,-0.0024627000093460083,0.2638888955116272,0.9670568555593491,0.0,0.0,0.1666666679084301,0.0,0.0,0.0,0.0,4.179528400705319,0.6723197773098946,0.0,0.005778309190645814,0.0062176939100027084,0.011325411964207888,0.0,0.004906021058559418,0.0,1.0,2.0,0.03829297795891762,0.05415632762014866,0.0,0.0,0.0,0.0,-0.0555555522441864,-0.22809545695781708,-0.008474576286971569,-0.00385494576767087,-0.0476190485060215,0.0,0.0,0.0,0.0,0.0,0.0,-0.16963677771855146,1.0,1.0,0.09416821599006653,0.0900646224617958,0.022010570392012596
